Method,R_e,A@e,RA@e,Run,max info loss,n,f,mf,n_clusters,algorithm,n_components,gini,p value
SPH+CPI,9,0.81,2.674897119341564,1,0.2,1050,100,0.0,,,,0.3,0.7
SPH+CPI,10,0.82,2.7642276422764227,1,0.2,1050,100,0.0,,,,0.3,0.7
SPH+CPI,1,0.32,1.0,1,0.2,1050,100,0.0,,,,0.3,0.75
SPH+CPI,2,0.4866666666666667,1.3424657534246576,1,0.2,1050,100,0.0,,,,0.3,0.75
SPH+CPI,3,0.5766666666666667,1.6011560693641618,1,0.2,1050,100,0.0,,,,0.3,0.75
SPH+CPI,4,0.6833333333333333,1.975609756097561,1,0.2,1050,100,0.0,,,,0.3,0.75
SPH+CPI,5,0.7233333333333334,2.142857142857143,1,0.2,1050,100,0.0,,,,0.3,0.75
SPH+CPI,6,0.7466666666666667,2.263392857142857,1,0.2,1050,100,0.0,,,,0.3,0.75
SPH+CPI,7,0.7566666666666667,2.3259911894273126,1,0.2,1050,100,0.0,,,,0.3,0.75
SPH+CPI,8,0.7866666666666666,2.542372881355932,1,0.2,1050,100,0.0,,,,0.3,0.75
SPH+CPI,9,0.8,2.65,1,0.2,1050,100,0.0,,,,0.3,0.75
SPH+CPI,10,0.81,2.740740740740741,1,0.2,1050,100,0.0,,,,0.3,0.75
SPH+CPI,1,0.31,1.0,1,0.2,1050,100,0.0,,,,0.3,0.8
SPH+CPI,2,0.49333333333333335,1.3716216216216217,1,0.2,1050,100,0.0,,,,0.3,0.8
SPH+CPI,3,0.61,1.6830601092896176,1,0.2,1050,100,0.0,,,,0.3,0.8
SPH+CPI,4,0.6766666666666666,1.9113300492610839,1,0.2,1050,100,0.0,,,,0.3,0.8
SPH+CPI,5,0.73,2.136986301369863,1,0.2,1050,100,0.0,,,,0.3,0.8
SPH+CPI,6,0.75,2.24,1,0.2,1050,100,0.0,,,,0.3,0.8
SPH+CPI,7,0.77,2.3636363636363638,1,0.2,1050,100,0.0,,,,0.3,0.8
SPH+CPI,8,0.7866666666666666,2.483050847457627,1,0.2,1050,100,0.0,,,,0.3,0.8
SPH+CPI,9,0.8,2.591666666666667,1,0.2,1050,100,0.0,,,,0.3,0.8
SPH+CPI,10,0.8066666666666666,2.652892561983471,1,0.2,1050,100,0.0,,,,0.3,0.8
SPH+CPI,1,0.2833333333333333,1.0,1,0.2,1050,100,0.0,,,,0.3,0.85
SPH+CPI,2,0.4666666666666667,1.3928571428571428,1,0.2,1050,100,0.0,,,,0.3,0.85
SPH+CPI,3,0.6,1.75,1,0.2,1050,100,0.0,,,,0.3,0.85
SPH+CPI,4,0.6666666666666666,1.975,1,0.2,1050,100,0.0,,,,0.3,0.85
SPH+CPI,5,0.72,2.199074074074074,1,0.2,1050,100,0.0,,,,0.3,0.85
SPH+CPI,6,0.7366666666666667,2.2850678733031673,1,0.2,1050,100,0.0,,,,0.3,0.85
SPH+CPI,7,0.7666666666666667,2.4695652173913043,1,0.2,1050,100,0.0,,,,0.3,0.85
SPH+CPI,8,0.7866666666666666,2.610169491525424,1,0.2,1050,100,0.0,,,,0.3,0.85
SPH+CPI,9,0.7966666666666666,2.690376569037657,1,0.2,1050,100,0.0,,,,0.3,0.85
SPH+CPI,10,0.81,2.8106995884773665,1,0.2,1050,100,0.0,,,,0.3,0.85
SPH+CPI,1,0.31666666666666665,1.0,1,0.2,1050,100,0.0,,,,0.3,0.9
SPH+CPI,2,0.49333333333333335,1.3581081081081081,1,0.2,1050,100,0.0,,,,0.3,0.9
SPH+CPI,3,0.5933333333333334,1.6348314606741574,1,0.2,1050,100,0.0,,,,0.3,0.9
SPH+CPI,4,0.65,1.841025641025641,1,0.2,1050,100,0.0,,,,0.3,0.9
SPH+CPI,5,0.71,2.107981220657277,1,0.2,1050,100,0.0,,,,0.3,0.9
SPH+CPI,6,0.74,2.265765765765766,1,0.2,1050,100,0.0,,,,0.3,0.9
SPH+CPI,7,0.7633333333333333,2.410480349344978,1,0.2,1050,100,0.0,,,,0.3,0.9
SPH+CPI,8,0.78,2.52991452991453,1,0.2,1050,100,0.0,,,,0.3,0.9
SPH+CPI,9,0.7933333333333333,2.638655462184874,1,0.2,1050,100,0.0,,,,0.3,0.9
SPH+CPI,10,0.8,2.7,1,0.2,1050,100,0.0,,,,0.3,0.9
SPH+CPI,1,0.32,1.0,1,0.2,1050,100,0.0,,,,0.35,0.7
SPH+CPI,2,0.49,1.346938775510204,1,0.2,1050,100,0.0,,,,0.35,0.7
SPH+CPI,3,0.5733333333333334,1.5872093023255813,1,0.2,1050,100,0.0,,,,0.35,0.7
SPH+CPI,4,0.69,1.9951690821256038,1,0.2,1050,100,0.0,,,,0.35,0.7
SPH+CPI,5,0.7333333333333333,2.172727272727273,1,0.2,1050,100,0.0,,,,0.35,0.7
SPH+CPI,6,0.7566666666666667,2.290748898678414,1,0.2,1050,100,0.0,,,,0.35,0.7
SPH+CPI,7,0.7666666666666667,2.3521739130434782,1,0.2,1050,100,0.0,,,,0.35,0.7
SPH+CPI,8,0.79,2.518987341772152,1,0.2,1050,100,0.0,,,,0.35,0.7
SPH+CPI,9,0.81,2.6790123456790123,1,0.2,1050,100,0.0,,,,0.35,0.7
SPH+CPI,10,0.82,2.768292682926829,1,0.2,1050,100,0.0,,,,0.35,0.7
SPH+CPI,1,0.31666666666666665,1.0,1,0.2,1050,100,0.0,,,,0.35,0.75
SPH+CPI,2,0.4866666666666667,1.3493150684931507,1,0.2,1050,100,0.0,,,,0.35,0.75
SPH+CPI,3,0.5766666666666667,1.606936416184971,1,0.2,1050,100,0.0,,,,0.35,0.75
SPH+CPI,4,0.6833333333333333,1.9804878048780488,1,0.2,1050,100,0.0,,,,0.35,0.75
SPH+CPI,5,0.7233333333333334,2.1474654377880182,1,0.2,1050,100,0.0,,,,0.35,0.75
SPH+CPI,6,0.7466666666666667,2.267857142857143,1,0.2,1050,100,0.0,,,,0.35,0.75
SPH+CPI,7,0.7566666666666667,2.3303964757709252,1,0.2,1050,100,0.0,,,,0.35,0.75
SPH+CPI,8,0.7866666666666666,2.5466101694915255,1,0.2,1050,100,0.0,,,,0.35,0.75
SPH+CPI,9,0.8,2.654166666666667,1,0.2,1050,100,0.0,,,,0.35,0.75
SPH+CPI,10,0.81,2.7448559670781894,1,0.2,1050,100,0.0,,,,0.35,0.75
SPH+CPI,1,0.30666666666666664,1.0,1,0.2,1050,100,0.0,,,,0.35,0.8
SPH+CPI,2,0.49333333333333335,1.3783783783783783,1,0.2,1050,100,0.0,,,,0.35,0.8
SPH+CPI,3,0.61,1.6885245901639345,1,0.2,1050,100,0.0,,,,0.35,0.8
SPH+CPI,4,0.6766666666666666,1.916256157635468,1,0.2,1050,100,0.0,,,,0.35,0.8
SPH+CPI,5,0.73,2.141552511415525,1,0.2,1050,100,0.0,,,,0.35,0.8
SPH+CPI,6,0.75,2.2444444444444445,1,0.2,1050,100,0.0,,,,0.35,0.8
SPH+CPI,7,0.77,2.367965367965368,1,0.2,1050,100,0.0,,,,0.35,0.8
SPH+CPI,8,0.7866666666666666,2.48728813559322,1,0.2,1050,100,0.0,,,,0.35,0.8
SPH+CPI,9,0.8,2.595833333333333,1,0.2,1050,100,0.0,,,,0.35,0.8
SPH+CPI,10,0.8066666666666666,2.65702479338843,1,0.2,1050,100,0.0,,,,0.35,0.8
SPH+CPI,1,0.28,1.0,1,0.2,1050,100,0.0,,,,0.35,0.85
SPH+CPI,2,0.4666666666666667,1.4,1,0.2,1050,100,0.0,,,,0.35,0.85
SPH+CPI,3,0.6,1.7555555555555555,1,0.2,1050,100,0.0,,,,0.35,0.85
SPH+CPI,4,0.6666666666666666,1.98,1,0.2,1050,100,0.0,,,,0.35,0.85
SPH+CPI,5,0.72,2.2037037037037037,1,0.2,1050,100,0.0,,,,0.35,0.85
SPH+CPI,6,0.7366666666666667,2.2895927601809953,1,0.2,1050,100,0.0,,,,0.35,0.85
SPH+CPI,7,0.7666666666666667,2.473913043478261,1,0.2,1050,100,0.0,,,,0.35,0.85
SPH+CPI,8,0.7866666666666666,2.614406779661017,1,0.2,1050,100,0.0,,,,0.35,0.85
SPH+CPI,9,0.7966666666666666,2.694560669456067,1,0.2,1050,100,0.0,,,,0.35,0.85
SPH+CPI,10,0.81,2.814814814814815,1,0.2,1050,100,0.0,,,,0.35,0.85
SPH+CPI,1,0.31333333333333335,1.0,1,0.2,1050,100,0.0,,,,0.35,0.9
SPH+CPI,2,0.49333333333333335,1.364864864864865,1,0.2,1050,100,0.0,,,,0.35,0.9
SPH+CPI,3,0.5933333333333334,1.6404494382022472,1,0.2,1050,100,0.0,,,,0.35,0.9
SPH+CPI,4,0.65,1.8461538461538463,1,0.2,1050,100,0.0,,,,0.35,0.9
SPH+CPI,5,0.71,2.112676056338028,1,0.2,1050,100,0.0,,,,0.35,0.9
SPH+CPI,6,0.74,2.27027027027027,1,0.2,1050,100,0.0,,,,0.35,0.9
SPH+CPI,7,0.7633333333333333,2.4148471615720526,1,0.2,1050,100,0.0,,,,0.35,0.9
SPH+CPI,8,0.78,2.534188034188034,1,0.2,1050,100,0.0,,,,0.35,0.9
SPH+CPI,9,0.7933333333333333,2.642857142857143,1,0.2,1050,100,0.0,,,,0.35,0.9
SPH+CPI,10,0.8,2.7041666666666666,1,0.2,1050,100,0.0,,,,0.35,0.9
SPH+CPI,1,0.33,1.0,1,0.2,1050,100,0.0,,,,0.4,0.7
SPH+CPI,2,0.49333333333333335,1.3310810810810811,1,0.2,1050,100,0.0,,,,0.4,0.7
SPH+CPI,3,0.58,1.5804597701149425,1,0.2,1050,100,0.0,,,,0.4,0.7
SPH+CPI,4,0.69,1.9661835748792271,1,0.2,1050,100,0.0,,,,0.4,0.7
SPH+CPI,5,0.7233333333333334,2.1059907834101383,1,0.2,1050,100,0.0,,,,0.4,0.7
SPH+CPI,6,0.7566666666666667,2.2775330396475773,1,0.2,1050,100,0.0,,,,0.4,0.7
SPH+CPI,7,0.77,2.3593073593073592,1,0.2,1050,100,0.0,,,,0.4,0.7
SPH+CPI,8,0.7933333333333333,2.5252100840336134,1,0.2,1050,100,0.0,,,,0.4,0.7
SPH+CPI,9,0.81,2.6584362139917697,1,0.2,1050,100,0.0,,,,0.4,0.7
SPH+CPI,10,0.8233333333333334,2.777327935222672,1,0.2,1050,100,0.0,,,,0.4,0.7
SPH+CPI,1,0.3233333333333333,1.0,1,0.2,1050,100,0.0,,,,0.4,0.75
SPH+CPI,2,0.49333333333333335,1.3445945945945945,1,0.2,1050,100,0.0,,,,0.4,0.75
SPH+CPI,3,0.5766666666666667,1.583815028901734,1,0.2,1050,100,0.0,,,,0.4,0.75
SPH+CPI,4,0.6833333333333333,1.9609756097560975,1,0.2,1050,100,0.0,,,,0.4,0.75
SPH+CPI,5,0.7166666666666667,2.1023255813953488,1,0.2,1050,100,0.0,,,,0.4,0.75
SPH+CPI,6,0.75,2.2755555555555556,1,0.2,1050,100,0.0,,,,0.4,0.75
SPH+CPI,7,0.7633333333333333,2.3580786026200875,1,0.2,1050,100,0.0,,,,0.4,0.75
SPH+CPI,8,0.79,2.548523206751055,1,0.2,1050,100,0.0,,,,0.4,0.75
SPH+CPI,9,0.8,2.629166666666667,1,0.2,1050,100,0.0,,,,0.4,0.75
SPH+CPI,10,0.8133333333333334,2.75,1,0.2,1050,100,0.0,,,,0.4,0.75
SPH+CPI,1,0.31333333333333335,1.0,1,0.2,1050,100,0.0,,,,0.4,0.8
SPH+CPI,2,0.5,1.3733333333333333,1,0.2,1050,100,0.0,,,,0.4,0.8
SPH+CPI,3,0.61,1.6666666666666667,1,0.2,1050,100,0.0,,,,0.4,0.8
SPH+CPI,4,0.6766666666666666,1.896551724137931,1,0.2,1050,100,0.0,,,,0.4,0.8
SPH+CPI,5,0.7233333333333334,2.096774193548387,1,0.2,1050,100,0.0,,,,0.4,0.8
SPH+CPI,6,0.7533333333333333,2.252212389380531,1,0.2,1050,100,0.0,,,,0.4,0.8
SPH+CPI,7,0.7766666666666666,2.3948497854077253,1,0.2,1050,100,0.0,,,,0.4,0.8
SPH+CPI,8,0.79,2.4894514767932487,1,0.2,1050,100,0.0,,,,0.4,0.8
SPH+CPI,9,0.8,2.5708333333333333,1,0.2,1050,100,0.0,,,,0.4,0.8
SPH+CPI,10,0.81,2.662551440329218,1,0.2,1050,100,0.0,,,,0.4,0.8
SPH+CPI,1,0.29,1.0,1,0.2,1050,100,0.0,,,,0.4,0.85
SPH+CPI,2,0.48333333333333334,1.4,1,0.2,1050,100,0.0,,,,0.4,0.85
SPH+CPI,3,0.61,1.7322404371584699,1,0.2,1050,100,0.0,,,,0.4,0.85
SPH+CPI,4,0.6766666666666666,1.9556650246305418,1,0.2,1050,100,0.0,,,,0.4,0.85
SPH+CPI,5,0.72,2.138888888888889,1,0.2,1050,100,0.0,,,,0.4,0.85
SPH+CPI,6,0.7466666666666667,2.2767857142857144,1,0.2,1050,100,0.0,,,,0.4,0.85
SPH+CPI,7,0.7733333333333333,2.439655172413793,1,0.2,1050,100,0.0,,,,0.4,0.85
SPH+CPI,8,0.79,2.5569620253164556,1,0.2,1050,100,0.0,,,,0.4,0.85
SPH+CPI,9,0.7966666666666666,2.6108786610878663,1,0.2,1050,100,0.0,,,,0.4,0.85
SPH+CPI,10,0.8133333333333334,2.762295081967213,1,0.2,1050,100,0.0,,,,0.4,0.85
SPH+CPI,1,0.3233333333333333,1.0,1,0.2,1050,100,0.0,,,,0.4,0.9
SPH+CPI,2,0.5133333333333333,1.37012987012987,1,0.2,1050,100,0.0,,,,0.4,0.9
SPH+CPI,3,0.6033333333333334,1.6132596685082874,1,0.2,1050,100,0.0,,,,0.4,0.9
SPH+CPI,4,0.6566666666666666,1.8071065989847717,1,0.2,1050,100,0.0,,,,0.4,0.9
SPH+CPI,5,0.7066666666666667,2.0330188679245285,1,0.2,1050,100,0.0,,,,0.4,0.9
SPH+CPI,6,0.7433333333333333,2.2286995515695067,1,0.2,1050,100,0.0,,,,0.4,0.9
SPH+CPI,7,0.7666666666666667,2.373913043478261,1,0.2,1050,100,0.0,,,,0.4,0.9
SPH+CPI,8,0.78,2.47008547008547,1,0.2,1050,100,0.0,,,,0.4,0.9
SPH+CPI,9,0.7933333333333333,2.5798319327731094,1,0.2,1050,100,0.0,,,,0.4,0.9
SPH+CPI,10,0.8,2.6416666666666666,1,0.2,1050,100,0.0,,,,0.4,0.9
SPH+CPI,1,0.2966666666666667,1.0,1,0.25,1050,100,0.0,,,,0.2,0.7
SPH+CPI,2,0.48,1.3819444444444444,1,0.25,1050,100,0.0,,,,0.2,0.7
SPH+CPI,3,0.57,1.6374269005847952,1,0.25,1050,100,0.0,,,,0.2,0.7
SPH+CPI,4,0.7033333333333334,2.085308056872038,1,0.25,1050,100,0.0,,,,0.2,0.7
SPH+CPI,5,0.7533333333333333,2.2787610619469025,1,0.25,1050,100,0.0,,,,0.2,0.7
SPH+CPI,6,0.7766666666666666,2.390557939914163,1,0.25,1050,100,0.0,,,,0.2,0.7
SPH+CPI,7,0.7866666666666666,2.4491525423728815,1,0.25,1050,100,0.0,,,,0.2,0.7
SPH+CPI,8,0.8033333333333333,2.5643153526970957,1,0.25,1050,100,0.0,,,,0.2,0.7
SPH+CPI,9,0.8233333333333334,2.720647773279352,1,0.25,1050,100,0.0,,,,0.2,0.7
SPH+CPI,10,0.8333333333333334,2.808,1,0.25,1050,100,0.0,,,,0.2,0.7
SPH+CPI,1,0.2966666666666667,1.0,1,0.25,1050,100,0.0,,,,0.2,0.75
SPH+CPI,2,0.4766666666666667,1.3776223776223777,1,0.25,1050,100,0.0,,,,0.2,0.75
SPH+CPI,3,0.5733333333333334,1.6511627906976745,1,0.25,1050,100,0.0,,,,0.2,0.75
SPH+CPI,4,0.6966666666666667,2.0669856459330145,1,0.25,1050,100,0.0,,,,0.2,0.75
SPH+CPI,5,0.7433333333333333,2.2511210762331837,1,0.25,1050,100,0.0,,,,0.2,0.75
SPH+CPI,6,0.7666666666666667,2.365217391304348,1,0.25,1050,100,0.0,,,,0.2,0.75
SPH+CPI,7,0.7766666666666666,2.424892703862661,1,0.25,1050,100,0.0,,,,0.2,0.75
SPH+CPI,8,0.7933333333333333,2.542016806722689,1,0.25,1050,100,0.0,,,,0.2,0.75
SPH+CPI,9,0.81,2.674897119341564,1,0.25,1050,100,0.0,,,,0.2,0.75
SPH+CPI,10,0.82,2.7642276422764227,1,0.25,1050,100,0.0,,,,0.2,0.75
SPH+CPI,1,0.2833333333333333,1.0,1,0.25,1050,100,0.0,,,,0.2,0.8
SPH+CPI,2,0.48333333333333334,1.4137931034482758,1,0.25,1050,100,0.0,,,,0.2,0.8
SPH+CPI,3,0.6066666666666667,1.7362637362637363,1,0.25,1050,100,0.0,,,,0.2,0.8
SPH+CPI,4,0.69,2.0096618357487923,1,0.25,1050,100,0.0,,,,0.2,0.8
SPH+CPI,5,0.75,2.2488888888888887,1,0.25,1050,100,0.0,,,,0.2,0.8
SPH+CPI,6,0.7733333333333333,2.3620689655172415,1,0.25,1050,100,0.0,,,,0.2,0.8
SPH+CPI,7,0.7933333333333333,2.4789915966386555,1,0.25,1050,100,0.0,,,,0.2,0.8
SPH+CPI,8,0.8033333333333333,2.5477178423236513,1,0.25,1050,100,0.0,,,,0.2,0.8
SPH+CPI,9,0.8166666666666667,2.6530612244897958,1,0.25,1050,100,0.0,,,,0.2,0.8
SPH+CPI,10,0.8233333333333334,2.7125506072874495,1,0.25,1050,100,0.0,,,,0.2,0.8
SPH+CPI,1,0.27,1.0,1,0.25,1050,100,0.0,,,,0.2,0.85
SPH+CPI,2,0.47333333333333333,1.4295774647887325,1,0.25,1050,100,0.0,,,,0.2,0.85
SPH+CPI,3,0.6,1.761111111111111,1,0.25,1050,100,0.0,,,,0.2,0.85
SPH+CPI,4,0.6866666666666666,2.0436893203883497,1,0.25,1050,100,0.0,,,,0.2,0.85
SPH+CPI,5,0.7466666666666667,2.28125,1,0.25,1050,100,0.0,,,,0.2,0.85
SPH+CPI,6,0.7666666666666667,2.378260869565217,1,0.25,1050,100,0.0,,,,0.2,0.85
SPH+CPI,7,0.7866666666666666,2.4957627118644066,1,0.25,1050,100,0.0,,,,0.2,0.85
SPH+CPI,8,0.8,2.5875,1,0.25,1050,100,0.0,,,,0.2,0.85
SPH+CPI,9,0.8166666666666667,2.7183673469387757,1,0.25,1050,100,0.0,,,,0.2,0.85
SPH+CPI,10,0.8266666666666667,2.806451612903226,1,0.25,1050,100,0.0,,,,0.2,0.85
SPH+CPI,1,0.30666666666666664,1.0,1,0.25,1050,100,0.0,,,,0.2,0.9
SPH+CPI,2,0.5066666666666667,1.394736842105263,1,0.25,1050,100,0.0,,,,0.2,0.9
SPH+CPI,3,0.6,1.6444444444444444,1,0.25,1050,100,0.0,,,,0.2,0.9
SPH+CPI,4,0.6733333333333333,1.900990099009901,1,0.25,1050,100,0.0,,,,0.2,0.9
SPH+CPI,5,0.74,2.18018018018018,1,0.25,1050,100,0.0,,,,0.2,0.9
SPH+CPI,6,0.7666666666666667,2.3130434782608695,1,0.25,1050,100,0.0,,,,0.2,0.9
SPH+CPI,7,0.7833333333333333,2.4127659574468083,1,0.25,1050,100,0.0,,,,0.2,0.9
SPH+CPI,8,0.7933333333333333,2.4831932773109244,1,0.25,1050,100,0.0,,,,0.2,0.9
SPH+CPI,9,0.8133333333333334,2.6434426229508197,1,0.25,1050,100,0.0,,,,0.2,0.9
SPH+CPI,10,0.82,2.703252032520325,1,0.25,1050,100,0.0,,,,0.2,0.9
SPH+CPI,1,0.30333333333333334,1.0,1,0.25,1050,100,0.0,,,,0.25,0.7
SPH+CPI,2,0.48,1.3680555555555556,1,0.25,1050,100,0.0,,,,0.25,0.7
SPH+CPI,3,0.57,1.6257309941520468,1,0.25,1050,100,0.0,,,,0.25,0.7
SPH+CPI,4,0.7033333333333334,2.075829383886256,1,0.25,1050,100,0.0,,,,0.25,0.7
SPH+CPI,5,0.7533333333333333,2.269911504424779,1,0.25,1050,100,0.0,,,,0.25,0.7
SPH+CPI,6,0.7766666666666666,2.3819742489270386,1,0.25,1050,100,0.0,,,,0.25,0.7
SPH+CPI,7,0.7866666666666666,2.440677966101695,1,0.25,1050,100,0.0,,,,0.25,0.7
SPH+CPI,8,0.8033333333333333,2.5560165975103732,1,0.25,1050,100,0.0,,,,0.25,0.7
SPH+CPI,9,0.8233333333333334,2.7125506072874495,1,0.25,1050,100,0.0,,,,0.25,0.7
SPH+CPI,10,0.8333333333333334,2.8,1,0.25,1050,100,0.0,,,,0.25,0.7
SPH+CPI,1,0.30333333333333334,1.0,1,0.25,1050,100,0.0,,,,0.25,0.75
SPH+CPI,2,0.4766666666666667,1.3636363636363635,1,0.25,1050,100,0.0,,,,0.25,0.75
SPH+CPI,3,0.5733333333333334,1.6395348837209303,1,0.25,1050,100,0.0,,,,0.25,0.75
SPH+CPI,4,0.6966666666666667,2.0574162679425836,1,0.25,1050,100,0.0,,,,0.25,0.75
SPH+CPI,5,0.7433333333333333,2.242152466367713,1,0.25,1050,100,0.0,,,,0.25,0.75
SPH+CPI,6,0.7666666666666667,2.356521739130435,1,0.25,1050,100,0.0,,,,0.25,0.75
SPH+CPI,7,0.7766666666666666,2.4163090128755367,1,0.25,1050,100,0.0,,,,0.25,0.75
SPH+CPI,8,0.7933333333333333,2.533613445378151,1,0.25,1050,100,0.0,,,,0.25,0.75
SPH+CPI,9,0.81,2.6666666666666665,1,0.25,1050,100,0.0,,,,0.25,0.75
SPH+CPI,10,0.82,2.7560975609756095,1,0.25,1050,100,0.0,,,,0.25,0.75
SPH+CPI,1,0.29,1.0,1,0.25,1050,100,0.0,,,,0.25,0.8
SPH+CPI,2,0.48333333333333334,1.4,1,0.25,1050,100,0.0,,,,0.25,0.8
SPH+CPI,3,0.6066666666666667,1.7252747252747254,1,0.25,1050,100,0.0,,,,0.25,0.8
SPH+CPI,4,0.69,2.0,1,0.25,1050,100,0.0,,,,0.25,0.8
SPH+CPI,5,0.75,2.24,1,0.25,1050,100,0.0,,,,0.25,0.8
SPH+CPI,6,0.7733333333333333,2.353448275862069,1,0.25,1050,100,0.0,,,,0.25,0.8
SPH+CPI,7,0.7933333333333333,2.4705882352941178,1,0.25,1050,100,0.0,,,,0.25,0.8
SPH+CPI,8,0.8033333333333333,2.5394190871369293,1,0.25,1050,100,0.0,,,,0.25,0.8
SPH+CPI,9,0.8166666666666667,2.6448979591836737,1,0.25,1050,100,0.0,,,,0.25,0.8
SPH+CPI,10,0.8233333333333334,2.7044534412955468,1,0.25,1050,100,0.0,,,,0.25,0.8
SPH+CPI,1,0.27666666666666667,1.0,1,0.25,1050,100,0.0,,,,0.25,0.85
SPH+CPI,2,0.47333333333333333,1.4154929577464788,1,0.25,1050,100,0.0,,,,0.25,0.85
SPH+CPI,3,0.6,1.75,1,0.25,1050,100,0.0,,,,0.25,0.85
SPH+CPI,4,0.6866666666666666,2.033980582524272,1,0.25,1050,100,0.0,,,,0.25,0.85
SPH+CPI,5,0.7466666666666667,2.2723214285714284,1,0.25,1050,100,0.0,,,,0.25,0.85
SPH+CPI,6,0.7666666666666667,2.369565217391304,1,0.25,1050,100,0.0,,,,0.25,0.85
SPH+CPI,7,0.7866666666666666,2.48728813559322,1,0.25,1050,100,0.0,,,,0.25,0.85
SPH+CPI,8,0.8,2.5791666666666666,1,0.25,1050,100,0.0,,,,0.25,0.85
SPH+CPI,9,0.8166666666666667,2.710204081632653,1,0.25,1050,100,0.0,,,,0.25,0.85
SPH+CPI,10,0.8266666666666667,2.7983870967741935,1,0.25,1050,100,0.0,,,,0.25,0.85
SPH+CPI,1,0.31333333333333335,1.0,1,0.25,1050,100,0.0,,,,0.25,0.9
SPH+CPI,2,0.5066666666666667,1.381578947368421,1,0.25,1050,100,0.0,,,,0.25,0.9
SPH+CPI,3,0.6,1.6333333333333333,1,0.25,1050,100,0.0,,,,0.25,0.9
SPH+CPI,4,0.6733333333333333,1.891089108910891,1,0.25,1050,100,0.0,,,,0.25,0.9
SPH+CPI,5,0.74,2.171171171171171,1,0.25,1050,100,0.0,,,,0.25,0.9
SPH+CPI,6,0.7666666666666667,2.3043478260869565,1,0.25,1050,100,0.0,,,,0.25,0.9
SPH+CPI,7,0.7833333333333333,2.404255319148936,1,0.25,1050,100,0.0,,,,0.25,0.9
SPH+CPI,8,0.7933333333333333,2.4747899159663866,1,0.25,1050,100,0.0,,,,0.25,0.9
SPH+CPI,9,0.8133333333333334,2.6352459016393444,1,0.25,1050,100,0.0,,,,0.25,0.9
SPH+CPI,10,0.82,2.6951219512195124,1,0.25,1050,100,0.0,,,,0.25,0.9
SPH+CPI,1,0.31666666666666665,1.0,1,0.25,1050,100,0.0,,,,0.3,0.7
SPH+CPI,2,0.48,1.3402777777777777,1,0.25,1050,100,0.0,,,,0.3,0.7
SPH+CPI,3,0.5633333333333334,1.5857988165680474,1,0.25,1050,100,0.0,,,,0.3,0.7
SPH+CPI,4,0.69,2.028985507246377,1,0.25,1050,100,0.0,,,,0.3,0.7
SPH+CPI,5,0.7433333333333333,2.242152466367713,1,0.25,1050,100,0.0,,,,0.3,0.7
SPH+CPI,6,0.7666666666666667,2.356521739130435,1,0.25,1050,100,0.0,,,,0.3,0.7
SPH+CPI,7,0.78,2.4358974358974357,1,0.25,1050,100,0.0,,,,0.3,0.7
SPH+CPI,8,0.8,2.575,1,0.25,1050,100,0.0,,,,0.3,0.7
SPH+CPI,9,0.8233333333333334,2.757085020242915,1,0.25,1050,100,0.0,,,,0.3,0.7
SPH+CPI,10,0.8333333333333334,2.844,1,0.25,1050,100,0.0,,,,0.3,0.7
SPH+CPI,1,0.31666666666666665,1.0,1,0.25,1050,100,0.0,,,,0.3,0.75
SPH+CPI,2,0.4766666666666667,1.3356643356643356,1,0.25,1050,100,0.0,,,,0.3,0.75
SPH+CPI,3,0.5666666666666667,1.6,1,0.25,1050,100,0.0,,,,0.3,0.75
SPH+CPI,4,0.6833333333333333,2.0097560975609756,1,0.25,1050,100,0.0,,,,0.3,0.75
SPH+CPI,5,0.7333333333333333,2.213636363636364,1,0.25,1050,100,0.0,,,,0.3,0.75
SPH+CPI,6,0.7566666666666667,2.3303964757709252,1,0.25,1050,100,0.0,,,,0.3,0.75
SPH+CPI,7,0.77,2.411255411255411,1,0.25,1050,100,0.0,,,,0.3,0.75
SPH+CPI,8,0.79,2.5527426160337554,1,0.25,1050,100,0.0,,,,0.3,0.75
SPH+CPI,9,0.81,2.711934156378601,1,0.25,1050,100,0.0,,,,0.3,0.75
SPH+CPI,10,0.82,2.8008130081300813,1,0.25,1050,100,0.0,,,,0.3,0.75
SPH+CPI,1,0.30333333333333334,1.0,1,0.25,1050,100,0.0,,,,0.3,0.8
SPH+CPI,2,0.48333333333333334,1.3724137931034484,1,0.25,1050,100,0.0,,,,0.3,0.8
SPH+CPI,3,0.6,1.6888888888888889,1,0.25,1050,100,0.0,,,,0.3,0.8
SPH+CPI,4,0.6766666666666666,1.9507389162561577,1,0.25,1050,100,0.0,,,,0.3,0.8
SPH+CPI,5,0.74,2.2117117117117115,1,0.25,1050,100,0.0,,,,0.3,0.8
SPH+CPI,6,0.7633333333333333,2.3275109170305677,1,0.25,1050,100,0.0,,,,0.3,0.8
SPH+CPI,7,0.7866666666666666,2.4661016949152543,1,0.25,1050,100,0.0,,,,0.3,0.8
SPH+CPI,8,0.8,2.558333333333333,1,0.25,1050,100,0.0,,,,0.3,0.8
SPH+CPI,9,0.8166666666666667,2.6897959183673468,1,0.25,1050,100,0.0,,,,0.3,0.8
SPH+CPI,10,0.8233333333333334,2.748987854251012,1,0.25,1050,100,0.0,,,,0.3,0.8
SPH+CPI,1,0.29,1.0,1,0.25,1050,100,0.0,,,,0.3,0.85
