R_e,A@e,Method,gini,p value,Run,SPH Executed,info loss,SPH A@1,RF+B A@1,CPI A@1,Avg Acc SPH+CPI
3,0.62,Tailored Approach,0.35,0.7,1.0,10.0,0.25,0.35,0.3233333333333333,0.33666666666666667,0.7109999999999999
4,0.7433333333333333,Tailored Approach,0.35,0.7,1.0,10.0,0.25,0.35,0.3233333333333333,0.33666666666666667,0.7109999999999999
5,0.7766666666666666,Tailored Approach,0.35,0.7,1.0,10.0,0.25,0.35,0.3233333333333333,0.33666666666666667,0.7109999999999999
6,0.8,Tailored Approach,0.35,0.7,1.0,10.0,0.25,0.35,0.3233333333333333,0.33666666666666667,0.7109999999999999
7,0.8266666666666667,Tailored Approach,0.35,0.7,1.0,10.0,0.25,0.35,0.3233333333333333,0.33666666666666667,0.7109999999999999
8,0.8466666666666667,Tailored Approach,0.35,0.7,1.0,10.0,0.25,0.35,0.3233333333333333,0.33666666666666667,0.7109999999999999
9,0.8566666666666667,Tailored Approach,0.35,0.7,1.0,10.0,0.25,0.35,0.3233333333333333,0.33666666666666667,0.7109999999999999
10,0.88,Tailored Approach,0.35,0.7,1.0,10.0,0.25,0.35,0.3233333333333333,0.33666666666666667,0.7109999999999999
1,0.30333333333333334,CPI,0.35,0.8,,,,,,,
2,0.44333333333333336,CPI,0.35,0.8,,,,,,,
3,0.54,CPI,0.35,0.8,,,,,,,
4,0.5833333333333334,CPI,0.35,0.8,,,,,,,
5,0.6266666666666667,CPI,0.35,0.8,,,,,,,
6,0.65,CPI,0.35,0.8,,,,,,,
7,0.6833333333333333,CPI,0.35,0.8,,,,,,,
8,0.7133333333333334,CPI,0.35,0.8,,,,,,,
9,0.7266666666666667,CPI,0.35,0.8,,,,,,,
10,0.7533333333333333,CPI,0.35,0.8,,,,,,,
1,0.31666666666666665,Tailored Approach,0.35,0.8,1.0,10.0,0.25,0.35,0.3233333333333333,0.30333333333333334,0.7153333333333334
2,0.5033333333333333,Tailored Approach,0.35,0.8,1.0,10.0,0.25,0.35,0.3233333333333333,0.30333333333333334,0.7153333333333334
3,0.6333333333333333,Tailored Approach,0.35,0.8,1.0,10.0,0.25,0.35,0.3233333333333333,0.30333333333333334,0.7153333333333334
4,0.7233333333333334,Tailored Approach,0.35,0.8,1.0,10.0,0.25,0.35,0.3233333333333333,0.30333333333333334,0.7153333333333334
5,0.78,Tailored Approach,0.35,0.8,1.0,10.0,0.25,0.35,0.3233333333333333,0.30333333333333334,0.7153333333333334
6,0.8,Tailored Approach,0.35,0.8,1.0,10.0,0.25,0.35,0.3233333333333333,0.30333333333333334,0.7153333333333334
7,0.8266666666666667,Tailored Approach,0.35,0.8,1.0,10.0,0.25,0.35,0.3233333333333333,0.30333333333333334,0.7153333333333334
8,0.8433333333333334,Tailored Approach,0.35,0.8,1.0,10.0,0.25,0.35,0.3233333333333333,0.30333333333333334,0.7153333333333334
9,0.8533333333333334,Tailored Approach,0.35,0.8,1.0,10.0,0.25,0.35,0.3233333333333333,0.30333333333333334,0.7153333333333334
10,0.8733333333333333,Tailored Approach,0.35,0.8,1.0,10.0,0.25,0.35,0.3233333333333333,0.30333333333333334,0.7153333333333334
1,0.25333333333333335,CPI,0.35,0.9,,,,,,,
2,0.38666666666666666,CPI,0.35,0.9,,,,,,,
3,0.47,CPI,0.35,0.9,,,,,,,
4,0.53,CPI,0.35,0.9,,,,,,,
5,0.5733333333333334,CPI,0.35,0.9,,,,,,,
6,0.6033333333333334,CPI,0.35,0.9,,,,,,,
7,0.6233333333333333,CPI,0.35,0.9,,,,,,,
8,0.6733333333333333,CPI,0.35,0.9,,,,,,,
9,0.6966666666666667,CPI,0.35,0.9,,,,,,,
10,0.7066666666666667,CPI,0.35,0.9,,,,,,,
1,0.31666666666666665,Tailored Approach,0.35,0.9,1.0,10.0,0.25,0.35,0.3233333333333333,0.25333333333333335,0.7220000000000001
2,0.5333333333333333,Tailored Approach,0.35,0.9,1.0,10.0,0.25,0.35,0.3233333333333333,0.25333333333333335,0.7220000000000001
3,0.6533333333333333,Tailored Approach,0.35,0.9,1.0,10.0,0.25,0.35,0.3233333333333333,0.25333333333333335,0.7220000000000001
4,0.7266666666666667,Tailored Approach,0.35,0.9,1.0,10.0,0.25,0.35,0.3233333333333333,0.25333333333333335,0.7220000000000001
5,0.7733333333333333,Tailored Approach,0.35,0.9,1.0,10.0,0.25,0.35,0.3233333333333333,0.25333333333333335,0.7220000000000001
6,0.8,Tailored Approach,0.35,0.9,1.0,10.0,0.25,0.35,0.3233333333333333,0.25333333333333335,0.7220000000000001
7,0.8266666666666667,Tailored Approach,0.35,0.9,1.0,10.0,0.25,0.35,0.3233333333333333,0.25333333333333335,0.7220000000000001
8,0.85,Tailored Approach,0.35,0.9,1.0,10.0,0.25,0.35,0.3233333333333333,0.25333333333333335,0.7220000000000001
9,0.8633333333333333,Tailored Approach,0.35,0.9,1.0,10.0,0.25,0.35,0.3233333333333333,0.25333333333333335,0.7220000000000001
10,0.8766666666666667,Tailored Approach,0.35,0.9,1.0,10.0,0.25,0.35,0.3233333333333333,0.25333333333333335,0.7220000000000001
1,0.33666666666666667,CPI,0.4,0.7,,,,,,,
2,0.47333333333333333,CPI,0.4,0.7,,,,,,,
3,0.5633333333333334,CPI,0.4,0.7,,,,,,,
4,0.6266666666666667,CPI,0.4,0.7,,,,,,,
5,0.68,CPI,0.4,0.7,,,,,,,
6,0.7066666666666667,CPI,0.4,0.7,,,,,,,
7,0.73,CPI,0.4,0.7,,,,,,,
8,0.7633333333333333,CPI,0.4,0.7,,,,,,,
9,0.7733333333333333,CPI,0.4,0.7,,,,,,,
10,0.78,CPI,0.4,0.7,,,,,,,
1,0.29,Tailored Approach,0.4,0.7,1.0,10.0,0.25,0.35,0.3233333333333333,0.33666666666666667,0.7166666666666666
2,0.4866666666666667,Tailored Approach,0.4,0.7,1.0,10.0,0.25,0.35,0.3233333333333333,0.33666666666666667,0.7166666666666666
3,0.6266666666666667,Tailored Approach,0.4,0.7,1.0,10.0,0.25,0.35,0.3233333333333333,0.33666666666666667,0.7166666666666666
4,0.7433333333333333,Tailored Approach,0.4,0.7,1.0,10.0,0.25,0.35,0.3233333333333333,0.33666666666666667,0.7166666666666666
5,0.7766666666666666,Tailored Approach,0.4,0.7,1.0,10.0,0.25,0.35,0.3233333333333333,0.33666666666666667,0.7166666666666666
6,0.8066666666666666,Tailored Approach,0.4,0.7,1.0,10.0,0.25,0.35,0.3233333333333333,0.33666666666666667,0.7166666666666666
7,0.8333333333333334,Tailored Approach,0.4,0.7,1.0,10.0,0.25,0.35,0.3233333333333333,0.33666666666666667,0.7166666666666666
8,0.8533333333333334,Tailored Approach,0.4,0.7,1.0,10.0,0.25,0.35,0.3233333333333333,0.33666666666666667,0.7166666666666666
9,0.8633333333333333,Tailored Approach,0.4,0.7,1.0,10.0,0.25,0.35,0.3233333333333333,0.33666666666666667,0.7166666666666666
10,0.8866666666666667,Tailored Approach,0.4,0.7,1.0,10.0,0.25,0.35,0.3233333333333333,0.33666666666666667,0.7166666666666666
1,0.30333333333333334,CPI,0.4,0.8,,,,,,,
2,0.44333333333333336,CPI,0.4,0.8,,,,,,,
3,0.54,CPI,0.4,0.8,,,,,,,
4,0.5833333333333334,CPI,0.4,0.8,,,,,,,
5,0.6266666666666667,CPI,0.4,0.8,,,,,,,
6,0.65,CPI,0.4,0.8,,,,,,,
7,0.6833333333333333,CPI,0.4,0.8,,,,,,,
8,0.7133333333333334,CPI,0.4,0.8,,,,,,,
9,0.7266666666666667,CPI,0.4,0.8,,,,,,,
10,0.7533333333333333,CPI,0.4,0.8,,,,,,,
1,0.3333333333333333,Tailored Approach,0.4,0.8,1.0,10.0,0.25,0.35,0.3233333333333333,0.30333333333333334,0.7206666666666666
2,0.5033333333333333,Tailored Approach,0.4,0.8,1.0,10.0,0.25,0.35,0.3233333333333333,0.30333333333333334,0.7206666666666666
3,0.6333333333333333,Tailored Approach,0.4,0.8,1.0,10.0,0.25,0.35,0.3233333333333333,0.30333333333333334,0.7206666666666666
4,0.7266666666666667,Tailored Approach,0.4,0.8,1.0,10.0,0.25,0.35,0.3233333333333333,0.30333333333333334,0.7206666666666666
5,0.78,Tailored Approach,0.4,0.8,1.0,10.0,0.25,0.35,0.3233333333333333,0.30333333333333334,0.7206666666666666
6,0.8066666666666666,Tailored Approach,0.4,0.8,1.0,10.0,0.25,0.35,0.3233333333333333,0.30333333333333334,0.7206666666666666
7,0.8333333333333334,Tailored Approach,0.4,0.8,1.0,10.0,0.25,0.35,0.3233333333333333,0.30333333333333334,0.7206666666666666
8,0.85,Tailored Approach,0.4,0.8,1.0,10.0,0.25,0.35,0.3233333333333333,0.30333333333333334,0.7206666666666666
9,0.86,Tailored Approach,0.4,0.8,1.0,10.0,0.25,0.35,0.3233333333333333,0.30333333333333334,0.7206666666666666
10,0.88,Tailored Approach,0.4,0.8,1.0,10.0,0.25,0.35,0.3233333333333333,0.30333333333333334,0.7206666666666666
1,0.25333333333333335,CPI,0.4,0.9,,,,,,,
2,0.38666666666666666,CPI,0.4,0.9,,,,,,,
3,0.47,CPI,0.4,0.9,,,,,,,
4,0.53,CPI,0.4,0.9,,,,,,,
5,0.5733333333333334,CPI,0.4,0.9,,,,,,,
6,0.6033333333333334,CPI,0.4,0.9,,,,,,,
7,0.6233333333333333,CPI,0.4,0.9,,,,,,,
8,0.6733333333333333,CPI,0.4,0.9,,,,,,,
9,0.6966666666666667,CPI,0.4,0.9,,,,,,,
10,0.7066666666666667,CPI,0.4,0.9,,,,,,,
1,0.33666666666666667,Tailored Approach,0.4,0.9,1.0,10.0,0.25,0.35,0.3233333333333333,0.25333333333333335,0.7276666666666667
2,0.5333333333333333,Tailored Approach,0.4,0.9,1.0,10.0,0.25,0.35,0.3233333333333333,0.25333333333333335,0.7276666666666667
3,0.6566666666666666,Tailored Approach,0.4,0.9,1.0,10.0,0.25,0.35,0.3233333333333333,0.25333333333333335,0.7276666666666667
4,0.7333333333333333,Tailored Approach,0.4,0.9,1.0,10.0,0.25,0.35,0.3233333333333333,0.25333333333333335,0.7276666666666667
5,0.7766666666666666,Tailored Approach,0.4,0.9,1.0,10.0,0.25,0.35,0.3233333333333333,0.25333333333333335,0.7276666666666667
6,0.81,Tailored Approach,0.4,0.9,1.0,10.0,0.25,0.35,0.3233333333333333,0.25333333333333335,0.7276666666666667
7,0.8333333333333334,Tailored Approach,0.4,0.9,1.0,10.0,0.25,0.35,0.3233333333333333,0.25333333333333335,0.7276666666666667
8,0.8533333333333334,Tailored Approach,0.4,0.9,1.0,10.0,0.25,0.35,0.3233333333333333,0.25333333333333335,0.7276666666666667
9,0.8633333333333333,Tailored Approach,0.4,0.9,1.0,10.0,0.25,0.35,0.3233333333333333,0.25333333333333335,0.7276666666666667
10,0.88,Tailored Approach,0.4,0.9,1.0,10.0,0.25,0.35,0.3233333333333333,0.25333333333333335,0.7276666666666667
