,index,F0,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,F33,F34,F35,F36,F37,F38,F39,F40,F41,F42,F43,F44,F45,F46,F47,F48,F49,target,noisy target,group,level-0,level-1,marker
95,11,0.011844394939885695,1.0,,0.6554021547441925,1.0,0.564638158949163,0.5750267773886998,,0.5872795503888895,0.5506194309564489,,0.7744953013942598,0.3204705302963429,0.46881123549971376,1.0,0.3056038293231715,,0.0,,0.6193952061248887,0.11076824292525554,0.7951377028588361,1.0,0.6671946615123808,0.4754291282101291,1.844274566326201,0.79514062986933,,0.4667416031412247,0.0,,0.3758460521271304,,0.7304113456152259,,0.43698717377815544,,0.0,0.6845788557013885,1.0,0.7054333913523181,,1.4508958968443513,0.6208039289832034,0.4652952486254489,,,0.44572898787982745,0.46964389245894594,0.33963317551919286,27,27,hde-OM1-6,Engine,hde,
500,15,,0.2415003734756084,0.1929124138410101,1.5593371493897188,0.15482370268953993,0.9298756903961392,1.5813410459923634,,0.6187193320868841,,1.468012929975482,1.5365845522713446,,,0.80703094335473,1.341544168503056,0.8799899656802185,0.6539000468665251,0.5460168333292917,0.2706113570757054,0.799521803939071,0.6015059540209596,1.0054022018128606,1.0,1.3340540667981977,1.5797333054122555,0.4977135048119047,0.5705073442859178,,,0.43892115386525615,0.18279193349535316,1.7548957895737392,,0.16606279367117,0.8153297819865517,,1.667312422889304,0.6161702054762292,,2.0903497444711108,1.750865874619541,,0.3046419783680159,0.11577523625828974,2.1006903170270257,1.7241446067792845,0.3571352344281794,0.5417048827400331,0.7899629764669065,43,43,mde-OM3-4,Engine,mde,
153,5,,0.6061877722772727,,,0.7028990642394135,0.7230176526786128,1.709304308043723,0.07203981915555968,0.19255729704561408,0.4251125344423593,,,0.23262346786722254,0.7359870779517508,0.6320323046549154,0.15233936013143676,0.4264976250161469,1.0,,0.0,0.32762743213086637,0.5476009029012264,1.8392305141629546,,2.0,1.2860489966205604,0.767646921912347,,0.5129284133852845,0.26076006831377674,,0.5332015239027161,0.24433785003825573,0.0,1.0,0.07807585975252061,,,,1.5476785409996952,0.8814659330632644,0.5540468160031674,1.465433511492996,1.0,,0.47109122509279844,,0.5378845226926583,0.18317328790702206,0.0,25,25,hde-OM2-2,Engine,hde,
488,3,,0.323651522577638,0.1830995148801389,1.6072376747644688,0.32073441301828426,0.6469026986922689,1.5806689852266973,,0.5887129618357428,,1.4990488789009235,1.7225594565165898,,,0.6902995778637431,1.5531617033293164,0.7942290951843657,0.49854183887809456,0.81596247878999,0.10437168773996516,0.4298266090996895,0.3187087032509672,1.848276224297905,0.623221211008834,1.7437240821905091,1.5921043555091638,0.7059613131529945,0.5257741948728162,,,0.3207984124852107,1.0,1.5062537121158504,,0.0,1.0,,1.405658534168883,0.43383954777994405,1.7603138122109794,,1.76322163607828,,0.224152409777265,0.455883464861481,2.7899940807015047,,,0.2922173197789352,0.7969648487508936,35,35,mde-OM3-4,Engine,mde,
14,4,0.6499956346850374,0.0,,0.7751753822045305,0.5753849694465581,0.09452557227316234,0.5784860616866291,0.6831084976237141,0.5734146328663304,1.0,0.34500127212036735,0.3560985191889061,0.5246667738592602,0.6178762380729284,0.7322977575488174,0.6657833506466622,0.15265355067270941,,,0.5546980210507425,,0.5987364707744183,0.33140510615908797,0.09047033866648295,0.07281529767035964,1.2003529197792753,0.2997252947684073,,1.0,0.1962786376700404,,0.45610474521982236,0.9700265983121176,,,0.6341656648344343,,0.4929062927646277,0.3947956519518604,0.8095782451233187,1.0,0.4476567207948913,0.59142943936495,0.1881300946704272,0.41586174089125916,,1.6292606551531548,0.21759090838623024,0.559276937900752,0.7103881642869849,5,5,hde-OM1-3,Engine,hde,
221,10,1.3977839343446394,0.833197772359321,,,0.17937376370144192,0.5843741591492955,1.550454601620543,0.5563022346939006,0.010446715070042538,0.0,1.2257325231427958,,,0.49790199206014296,0.3001994086811162,0.32910038932735836,0.6225624416273826,0.4262532405012598,0.23645005026349303,0.42515105981817203,0.46223356661786025,0.25746522663199195,1.061822703678882,0.7024328912886196,1.8300534755744255,1.4215894821831974,0.9290955702135271,,0.11535833435693883,0.45911666832533976,,1.0,1.0,,0.4028928698298977,0.9631393871160846,,,0.7101251269815848,1.9337900914935422,0.0,0.6178911387927095,,0.12665124883977794,0.23767332091044674,1.2703174480420651,1.5949795536872355,0.4981220764838418,0.4898909321425386,,45,45,hde-OM2-6,Engine,hde,
823,82,,,0.45574393252528206,,1.6081318431468303,3.373533772478571,1.390047670976902,0.16988265281182097,0.5369161789925644,,2.4971458083480695,1.8082325150832397,0.2510801162756478,,0.6643778923947459,1.4456677128154796,0.5896888785968716,0.7169201182546668,0.3273755487121282,0.37009151753827185,,0.48800630458722294,1.4212239827250746,0.5606338017482485,1.5517383614473799,1.4467795546276458,1.0,0.5190377757946453,,,0.2644310248570843,0.41212750619548777,1.7587397801034608,0.6322968365010433,0.45338460823333543,0.80173451735719,,1.7475028655286793,1.0,1.7100000358358822,,2.3142023363256,,0.2919525853807666,0.378918920439376,3.3347813347580497,2.6691058099708913,1.0851041561491763,0.8863665246074593,0.5120634898944074,46,46,mde-OM3-13,Engine,mde,
954,213,,,0.5727001920989417,,1.3672527270105348,3.6771534128433396,1.7056759418011516,0.27635975815896047,0.2757314677386382,,2.5508352988421867,1.7877555136635706,0.6286587870223204,,0.6475065439080699,1.54232107503405,0.28898071600180836,0.27823574235296145,0.37051326340487756,,0.3763795792786207,0.457327846290085,1.6487910017581289,0.4665304327065832,1.6268697185943535,1.4377694277928192,0.2905043227658003,0.5165340169821203,,,0.14891223253681876,0.8431154162161968,1.6489019229104753,0.09584776444578887,0.5181912095297508,0.635212511403891,,1.377919201170712,0.29717162505429845,1.4801484550556372,,,,0.6175189178742914,0.7898000084739661,3.3512129588846093,2.3531491807260414,1.3784746200335523,0.31965006118346134,0.28184949213617755,46,46,mde-OM3-13,Engine,mde,
511,26,,0.660120497236322,0.9160944082664945,1.1314967546449473,0.24613648886562864,0.35747969205226526,1.3273754380000284,,0.5439750355771719,,1.5610395900836256,1.5140723419521507,,,0.47891192134638505,1.5758881889628997,0.35367987172496457,0.5037361445263843,0.4632353480283904,0.4022482134085063,0.4691378556472724,0.5913487053258524,1.3704373214132706,0.479228643555103,,1.5579285292026723,0.6835408136551672,0.4492888586172418,,,0.3849095911930297,,1.6457673297738475,,0.6796210370690923,0.6288244795039151,,1.571829088615372,0.2788211899163174,1.4594815421073861,2.2052049025486866,1.588141207064067,,0.8321410726024064,0.2140300121026959,2.8500578684125233,1.4204063843909525,0.15143661410733184,0.6183946106406272,0.7099175915384457,42,42,mde-OM3-4,Engine,mde,
331,29,,0.5587306581344506,0.8710922565433932,,,0.3188849225214196,1.5426595665062885,0.571373444682136,0.4396156133627247,0.4013311999789243,2.0,1.5968040597586866,,,0.09259732242343248,0.633599255189463,0.36616353534009816,,0.4061854072740842,,0.1868295935573535,0.6070661941790277,1.5593723138823765,0.3647987965969891,1.2899897087111574,,0.10584939062322088,0.4819464254691428,0.4567080472168268,,0.6635763377426975,0.6230744470456782,,0.5620564020184905,0.8428693314664768,0.5762210341312382,,0.5464541783902479,0.10180419622987442,1.8386290900854505,1.4597034058897609,0.6850375957030297,1.7076293789822912,0.6378894760490365,0.753930394643273,2.493809765113395,1.2984661351838571,0.21237926370745092,0.474417563352634,0.28157951775968537,52,52,mde-OM1-3,Engine,mde,
56,9,0.718553113659763,0.6117676982213884,,0.5572759985980922,0.4485265089891648,0.5756431062453266,0.851599839068304,0.6989430338255046,0.5450313236632081,0.5291766647889237,0.49235280884962696,0.9192724624646652,,0.6555397238166866,0.47068788221115515,0.0,0.3074587858913638,0.3140206613429302,,0.0,0.31777772941464855,,0.640162080950952,0.4920621440898881,0.31209227672237194,,0.2226640444393359,,0.13997672316440524,0.7372296529934811,,0.6869103114894762,0.5665454559192383,0.18925231510201182,,0.7637186606269315,,0.7927207777735605,0.5359958414525895,0.2516359594367782,0.6982125515234315,0.12655909199133886,1.5027808424706885,0.5058712292236968,0.24254524938136635,,,,0.6665129029588872,,15,15,hde-OM1-4,Engine,hde,
704,10,,0.5431082242611276,0.5327720174952647,1.2520329052269519,1.120072388610413,2.987619314162059,2.0,0.4280995179626908,0.1351009202509268,,1.723116442882019,1.586106126602662,,,0.9936040060946576,1.6177131999992538,0.14479459498305863,0.7371551108798222,0.23716587534728428,0.06273205812914974,0.687522030164403,0.29365870860486004,1.4601332777613572,,2.0,1.537690212664184,0.765489658741302,0.07141665453559568,,,0.45859106753725387,0.4229015976318245,1.0,0.05628393650929728,0.2113280331666732,0.4539940462423103,,1.5208403787413527,0.7357930738292331,1.0,2.507672336791073,2.0649791025326905,,0.7055289037612227,0.5374511696130664,3.482106813917772,1.75111729671517,1.0853102427146004,,,68,68,mde-OM3-10,Engine,mde,
942,201,,,0.5707745634835604,,1.2670164690027927,3.332378508886758,1.694496054107375,0.4670497800068109,0.624510193881588,,2.8203052334376726,1.7361629599954078,0.5642646573679155,,0.3321648081764618,1.7561355977721549,0.4465621766290534,0.6480803171987526,0.4702303851458596,0.6553543885519765,0.40589165738210553,0.5552164394970351,1.3998905562808923,0.44021046742982145,,1.4878403504108486,0.4702101201616101,0.5517377210648086,,,0.34302362132284636,0.8405335070222646,1.4359345719752703,0.4157781220943355,0.43682554898759474,0.5790434263749551,,1.5061593728136682,0.6188819681174723,1.4723649102834755,,2.3861596265210347,,0.2799281746846947,0.3661072072614975,3.352388238236493,2.4803615972113007,1.6216196764969593,0.40060748603649177,0.7901316104547996,45,45,mde-OM3-13,Engine,mde,
1003,262,,,0.5014230818115649,,,3.455027644329229,1.5076873728041913,0.47814546557581283,0.42987236730004835,,2.3175781301224228,1.7934603958238797,0.5242753720584877,,0.25414077605567054,1.5300910575512687,0.3350597709549329,0.3503028641541255,0.2853705223502002,0.6101998606412831,0.6924588065604015,0.6796716525652738,1.581178736760337,0.4277843429131564,1.7774102033842958,1.638839996073998,0.4929945072083705,0.5430037201463438,,,,0.3800706736286226,1.3782652938743718,0.2276241465687333,0.5398486314460689,0.5362137619433748,,1.3693764342750616,0.5563440850513047,1.7641796415798494,,2.7597742999773045,,0.5179483375128953,0.38490233586267225,3.669779504362126,2.6365311313095123,1.5907568727800334,0.4988178809776414,0.5913903997297251,60,60,mde-OM3-13,Engine,mde,
512,27,,0.997130434618705,0.47378017474402595,1.4664726977979914,0.5416556685261085,0.38013461591762054,1.4639822773409732,,0.5420202299336783,,1.5484585942158207,1.8723779159443845,,,0.5479534194326663,1.3096977978522402,0.3452995031616137,0.5767101758460008,0.4709318861877638,0.171251549578358,0.6217430047641883,0.4618433369257145,1.3258329547781,0.3631046694082774,1.4573102765451502,1.486732904367977,0.5190983929680795,0.3344591413940835,,,0.6874981018248798,0.0,1.3555698264706932,,0.5574849949825401,0.4162280900303279,,1.96237271478429,0.6497301851343211,1.9726844251121225,,1.7276492324366384,,0.20385981499361192,0.3193711172790541,2.3213073389889427,1.6770430770288134,0.048609560346935886,0.25529638000050947,0.32603863892793217,32,32,mde-OM3-4,Engine,mde,
52,5,0.6249424035874238,0.2798894977270541,,0.7704566516830718,0.32934082335373654,0.20492303640831078,0.25098075907134293,0.7436135991214569,0.17273249239566707,0.5725427246122999,0.5207725940011231,0.21472708468091287,,0.9743424650912605,0.9115811682598234,0.6420798331394317,0.021588399881319196,0.5696354228704823,,0.23743123176044603,0.5056173653384387,,,0.16047737977848933,0.2771488534078415,1.7592006037472872,0.47044233775025235,,0.733978805390109,1.0,,0.8479650188736444,0.4927649892777279,0.5881539754386504,,0.10014525920196538,,0.040210799679247455,0.27616479668610905,,0.15094986703684926,0.3001119326976958,1.6700263648510107,0.4012616746195026,0.6501556450400948,,1.415426331617288,0.43112090667804714,0.5254606025599181,,16,16,hde-OM1-4,Engine,hde,
378,76,,0.7150671119964807,0.5283042466198185,,,0.5348549018771782,1.7724099131250413,0.4782521279202848,0.37365201751167926,0.49838731287582155,1.5966183967157597,1.4023321744201762,0.4571834503669405,,0.056639341666621504,0.40544138204895597,,,0.2945438789534982,,0.5285586563413333,0.5202785251903268,1.828292594292602,0.6083321828436584,1.592912545575172,,0.4734956285789617,0.18611961686859527,0.7969551307584862,,0.4125017108206646,0.6811538009215813,,0.540993065016031,0.608620314771621,0.40843249385885816,,0.737981120184641,0.6418603175516298,1.7007347274274591,1.0221874781034082,0.3796628532885569,1.4257569504998402,0.3667885043140849,0.17162315054483088,2.612568020866876,1.4337021499890057,0.26675267263583297,0.8419094449223445,0.7662339944273733,46,46,mde-OM1-3,Engine,mde,
532,47,,0.3828206709249109,1.0,,0.78578743604367,0.39906322855413395,,,0.4173183128697936,,1.4345411444837934,1.8088327045348858,,,0.7693941211880251,1.1952071203748256,0.483494326890382,0.5906103495993499,,0.43890874471258196,0.6025810084030657,0.5225050861294965,1.0451278233781227,0.8946799103249934,1.488560744225158,1.9968385737975725,0.26609476669963195,0.3747147032576075,,,0.2679192123363945,0.38410319137548865,,,1.0,0.6489985978337045,,1.5825291752338773,0.7694352375763271,1.7712847099577123,2.44071204898359,1.4576041327815976,,0.37031413205097763,0.3629352146061954,2.532009184208735,1.5040509201303296,0.7312685531439286,0.30562196301747396,0.7958377015801664,38,38,mde-OM3-4,Engine,mde,
976,235,,,0.44255877820499867,,1.6923240296665458,3.2703679971901556,1.3788389900754265,0.257263832661177,0.47352506684357215,,2.524169293923112,1.7060694185954581,0.6285976262724311,,0.8183770965576412,1.474532643064339,0.35606847229566213,0.5964283286793659,,0.36689665765711793,0.6384635264935876,0.580815058461763,1.24726747125211,0.5063229412499066,1.4746991776094158,1.5393310496334331,0.5971873712983289,0.5040131168568582,,,0.3814675973479889,0.3809921388830197,1.6781806854856054,0.43155275383348374,0.6082582656603386,0.7633233549170575,,,0.5238406993227721,1.364899590801065,,2.5049678247945777,,0.6131679348472457,0.5169700589278405,3.5333473574132275,2.6772585382203538,1.4423616165926478,0.3652687089998461,0.4715496705273853,51,51,mde-OM3-13,Engine,mde,
393,10,,0.24788735773947726,0.5313913351837696,,,0.6768139086915632,1.3887160989103953,0.6912285746445951,0.7162154803434831,0.4085825146201977,1.2875983410587886,1.5115230832283806,0.250345939038447,,1.0,0.6519214072265955,0.6138767094080017,,0.3701898297346336,0.8978827940228492,0.4969195721294384,0.6077677797705984,1.2811358324270201,,1.9745992189551305,,1.0,0.49633278866134334,0.3204027493487107,,0.7253804706455228,0.7586175141479454,0.2734928746403849,0.8204472400631961,0.6997465807760206,0.46849229913092455,,0.7767358662941062,,1.6395610413213555,2.40226529893756,0.22516411024616895,1.827945435052929,0.5902439776996383,0.6104700404950926,2.4029897478087223,1.3901609219187663,0.47517683648856035,0.2609345151206598,,54,54,mde-OM1-4,Engine,mde,
265,30,1.6128279391531954,0.28264006188535923,,0.9648842371311113,0.5444402521516458,,,1.0,0.08940042110146154,0.32136852337297833,1.563836103120806,0.5072859888639067,0.5546201176192095,1.57805395031295,0.7438893641040982,0.49911861367951393,0.43589383507375595,0.29986685970211174,0.9723355779343317,0.5513987635842754,0.8087847137007875,,,,1.5985065413281,1.187689978099904,0.9030024609294464,,1.0,0.4644395016607835,,,0.689276146187584,0.6473850052938296,,0.9761321114628817,,0.22951093238036355,0.27207394002868046,1.858690718752614,1.581178336430999,0.1134076060085619,1.9002385435179519,0.7940950074142348,,1.460362656804481,1.4999557333903053,0.6243924184616205,,0.6928607934137809,44,44,hde-OM3-3,Engine,hde,
77,15,0.8208946044356673,0.15754652117773676,,0.21107574871540039,0.7792343223099331,0.11198121829104415,0.8588926121192197,0.5654264812390939,0.8142693333975648,,0.04892616700631326,0.20483876807506043,0.11210018976054,0.2074989271498205,0.879186629933336,0.0,0.6206538530967918,0.13809995832003805,,0.18392251886562935,0.3478339951792529,0.21785076849532253,0.4358788078565014,0.0,,,0.511487189470495,,0.5366395475124723,0.6615473724966229,,0.9314105455073424,0.6232697126804569,,,0.45991539014616084,,0.37134030544534924,0.37306285908442127,,0.47738874260577496,0.5244338453283602,1.663256099896486,0.6457001311688927,0.7831837874985865,,1.8586670621373815,0.8612493255268507,0.12943832580653203,0.7788849498582789,21,21,hde-OM1-5,Engine,hde,
818,77,,,0.4324628641163347,,1.5672407684835339,3.3533960911020433,1.4829446073465433,0.40899976768482843,0.4606636496376766,,2.7673159523503945,1.7830158339483537,0.6575051112690037,,0.6692061350544658,1.3833347899556925,0.21100472720138175,0.46342471388608003,0.2679396722618932,1.0,0.4787633884492474,0.4459741143841719,1.0398941697896977,0.3553076221300244,1.6484803564267363,1.9492843280508036,0.4991922514635033,0.7652020964259154,,,0.40157321201456714,0.6724996600467881,1.6469479898403896,0.60495374495395,0.8320637840747667,0.4125801228747094,,1.2153269835633402,0.572604622627686,1.56546101030437,,2.192738663075279,,0.491419536424163,0.48050219262508975,3.7017614193400483,2.7938277153082316,1.3311737017087275,0.8358977697955525,0.5992196728783652,48,48,mde-OM3-13,Engine,mde,
437,54,,0.5662143592468654,0.30398108285142744,,,0.264959165798463,1.332255009497739,0.5576118218548752,0.4334800321718081,0.3793026839318333,1.4043235290200926,1.5462769321936294,0.8313348577085059,,,0.31031389018917743,0.537865349237113,,,0.4628837445380896,0.5803426456165026,0.3387820050709634,1.6388746133244294,,1.4988006310507176,,0.2942018999796889,0.7111999661809675,0.4704181344031707,,0.5895781053466325,0.7066506352134723,0.17996265039955076,0.664041047926842,0.7818449784136045,0.5881907621594131,,0.30755474391335724,,1.6812029381362164,2.4441622254838404,0.3255785015176431,1.6325944398543881,0.6357121492637449,0.25327227381533846,2.3817134819510857,1.584682349581565,0.32868988019183404,0.7329254543568743,0.3792142888864905,56,56,mde-OM1-4,Engine,mde,
362,60,,0.5316346251207671,0.6675769759263748,,,0.6307091683318525,1.4366382815563044,0.45557359608336917,0.5059366781212579,,1.5172139064734869,1.4170692625286225,0.7981874351646238,,0.4938974881111992,0.3388385476952267,0.5927949078222511,,0.4245161114726913,,0.8693310113625856,0.7316620402087163,1.460284016815192,0.5618060358187736,1.7404112515388244,,0.2762111579830977,0.8279918226081268,0.6489239759754558,,0.4173343279582702,,,0.3524021521120315,0.29592354393031967,0.7378088000085182,,0.4757549998893868,0.19274032628551552,1.7320432039381444,1.5969284683740925,0.0,1.678043935094685,0.26177330908318747,0.562113077966232,2.350562090211244,1.6561416929174466,0.390519233997291,0.5496869106121911,0.8218503687568359,52,52,mde-OM1-3,Engine,mde,
811,70,,,0.4623618907998924,,1.4755170832315168,3.4695639522775474,1.5164644859468774,0.37544133628470666,0.48929233347955875,,,1.5832526228249835,0.8005797929345532,,0.656739211030463,,0.5902874226968596,0.26910991624756575,0.5656705130934788,0.37491110069027306,0.816032563955336,0.4923905600274147,1.34638381034893,0.3422690753526565,1.6392240351160758,1.5720853050338621,0.41386343046930185,0.0,,,0.5000680656721423,0.70753309516195,1.6241993339056013,0.7695891774395975,0.5188260759704391,0.2485550597322771,,1.4982711827300985,0.6820472341877132,1.3824501984544049,,2.482444596188558,,0.2562663237941639,0.3533069953596563,3.542415838314212,2.3392102644503256,1.2226119952525623,0.5774348023422308,0.26826238791010076,47,47,mde-OM3-13,Engine,mde,
200,32,1.473257923638239,0.9145965190264781,,,0.4943212441708339,,1.3407626144723337,,0.6843985077726157,0.7251052818127507,0.4173909865813021,,1.0,0.4799081128858664,0.49799697884199273,0.6713117560197008,0.33946431686920087,0.35945492288879705,,0.3992033223774809,0.35315541031643694,0.5798136366287825,1.4279773622044813,,1.3654187710544252,1.3299765123699716,,,0.7416218186788931,0.5471164110619133,,0.1574886327160774,0.05863454483156751,0.471983967049475,0.5192394937418437,0.7499813537154066,,,0.34456281988559473,1.4590084840131323,0.7490278338787589,0.3690196841745547,1.3956318875949507,,0.8488552747285526,1.6484937891499083,1.4237163198129186,0.6412681393866427,0.1440374531379398,0.38300251309440897,34,34,hde-OM2-5,Engine,hde,
843,102,,,0.4293603832419546,,1.3777750319732802,,1.5277991434323681,0.38665471180693767,0.7088622142383185,,2.1835930485409403,1.1859196152808233,0.7196550725043913,,0.6434988021750864,1.5372994424208946,0.5484238231547596,0.6549642968590128,0.4574997855588985,0.6154650158176537,0.7133528099659197,0.3075038779338783,1.5252859104000878,0.3394826273741983,1.2493743561474218,1.7088809420932165,0.5226857330732225,0.5240853123702555,,,0.5664558439382491,0.6432680538495971,1.650473606871332,0.6691489937817149,0.5009840791463774,0.5257123884525657,,1.4324914388391274,0.5568201111019064,1.4831106593125685,,2.2204210528422856,,0.5658207371229604,0.10506887879166947,3.581174624484251,2.2748729321115415,1.2697664661435317,0.7764477146659663,0.6945182359427656,46,46,mde-OM3-13,Engine,mde,
1023,282,,,0.25735680254093096,,1.5785914643380972,3.1527008722034546,1.5000006012382365,0.5821184343664546,0.3164366003326778,,2.6428539178926735,1.9884662427961266,0.3214221326269959,,0.6355894071116464,1.4792961628243002,0.43831406052869093,0.07707820730863321,0.7237768550430231,0.7049493292335625,0.5198097464849353,0.7465070965937829,1.3739365748593706,0.48555540666613173,,1.7115292578809091,0.4354577257776254,0.38988295293619274,,,0.41400675656786945,0.8143330248397317,1.938900576814001,0.26311790229637555,0.6149928480502646,0.6338479566753479,,1.4968856905911865,0.4979899999897212,1.747977997605052,,2.7418375413315985,,,0.6895537387878478,3.4761152348508597,2.3526525001063416,1.469425244867245,0.3722068700276491,0.41006827634374654,45,45,mde-OM3-13,Engine,mde,
115,19,0.3826980102891894,0.37933304685441455,,,,0.6837903456124282,1.5518670188832728,0.4935956885639818,,0.6008119254666469,0.45352233797864566,,0.4446810113031989,0.7590419100343809,0.4261580913165537,0.3562138645716159,0.24202997220928105,0.2057341675275409,0.0,0.3658820621065731,0.7000225254081924,,1.3737128215831156,0.8496155559081255,0.5141708500343147,1.5147940525956698,0.5999171712842838,,,0.5637985672962248,,0.0919615995514669,0.4103098614954112,0.41711365458375554,0.3284361713136511,0.1759808545247979,,,,1.6692912485640772,0.6537817587113002,0.2055830528813578,1.4199525641100241,,,0.45788051203178215,1.808935347129193,0.3364462976580382,0.5658035431325337,0.305747483092304,21,21,hde-OM2-1,Engine,hde,
874,133,,,0.8735410862655053,,1.590823796691788,3.0,1.5206018721551726,0.293894801205164,0.3334988119738045,,2.695681714726457,1.7607160669822568,0.780908872889139,,0.59057837444665,2.0,0.17032428501830857,0.4471019641195615,0.38085998752408257,0.4953180420442312,0.5220488666314278,0.5876601237001167,1.634606344206875,0.2199189467447966,1.636045064274926,1.490589383899334,0.6105515623345938,0.673454407573555,,,0.8667388362080183,0.7702715173546003,1.4501030613824355,0.365146688660939,0.38178791166328174,0.3899535457669863,,1.549767918024636,,1.5925685594804762,,2.6344083598751187,,0.48491105643469,0.5153161552600489,3.4310397813602576,2.2547002882157003,1.5132677973841326,0.7810968179522381,0.5417830712373761,45,45,mde-OM3-13,Engine,mde,
232,6,1.2910608081698596,0.3761185808268169,,0.2145087898003483,0.2266588048117475,,,0.38545141389863635,0.2695418086069902,0.5562675882220459,1.0,0.7126656961097435,0.3559409900209243,2.0,0.7700656894744018,1.0,0.43347970368753463,0.9065517105814658,0.652220596968026,0.5302991243777249,0.6712831904380239,,1.8308997178440003,0.6970461116498933,1.809801166465303,1.9756570326182998,0.8541208303433111,,0.1170979140537196,0.46286935814039837,,0.25422141369408735,,0.9823201185088108,,0.7014154028985056,,,0.06993340222995242,1.4407222549658638,0.25882142512793876,0.38333891848943485,1.5330628298670148,0.6267633599918251,0.4314503490186927,1.8176775820676923,1.6282511873088248,0.0942532823326776,0.446332915442157,0.4227697398183576,42,42,hde-OM3-1,Engine,hde,
589,10,,0.3962725986518397,0.31787777142123225,1.0,1.2499092546654298,0.7004335693145028,2.0,0.1369068417887518,0.8785972971272628,,1.1042431959867296,1.3239636243681656,0.8109115907031702,,0.5635306964780245,1.476263144663714,0.8317759554851071,,,0.5238878758535088,0.7878207963006707,0.017787362141117955,1.5921606458957398,0.8904829465684645,1.5081113686724896,1.393676739299808,0.0,0.806912614679077,,,0.8737702600271161,,1.1014581355377808,,0.22355105090303326,1.0,,1.418482872915255,0.14404125366106288,1.4251683926417436,2.2807695091223903,2.0,,0.7886687588536193,0.0010503068798689025,2.57177804312113,1.1421503688774375,0.7665456738607966,0.5076941709512514,0.7472433711347342,51,51,mde-OM3-6,Engine,mde,
349,47,,0.7422406986052341,0.5048227569692367,,,,1.5882124435520992,0.24126943128478445,0.644283021985022,0.3809157265939464,1.0,1.8127945915561692,0.963972431770701,,0.40026414296451085,0.43284430431617427,0.5514685553081581,,0.3940763193319098,,0.15797877356873746,0.6156790845098812,1.6239191380186826,0.16325623710401002,1.043399557211905,,0.03712143374314198,0.01733759642338614,0.7834780879230667,,0.7315006848518045,0.5465354916077299,,0.500141906579693,0.5667826742894125,0.4632512653171993,,0.379812966932117,0.5820841791895304,1.4600060128896937,1.0283783526130084,1.0,1.4467126665970929,0.8194540337937392,0.651924289657346,2.1577597193144396,1.2884420155993996,0.2286588492436218,0.3833599794266098,0.6973239705897932,52,52,mde-OM1-3,Engine,mde,
1029,288,,,0.689044615993145,,1.2515400082915624,3.7714919819903567,1.6179210668478907,0.4661001935021077,0.43901607274073456,,2.8685506645291126,1.9494835017719048,0.6280839567990207,,0.4566016915162362,1.5502759683350908,0.3992747191449834,0.01609711181625758,0.3769640427182951,0.0,0.4690666500033477,0.7774964468471943,1.537035361542179,0.7347377050047277,1.5071514018882626,1.1807561326756257,0.6138584304040674,0.588007713744451,,,0.21637685315096136,0.47574477195302534,1.5743367902633398,0.23120787424845823,0.19134192540589237,1.0,,1.5975787043310845,0.8789189454378608,1.591318579503544,,2.6115877715014175,,0.4529289483286295,0.7764801630223201,3.5828011055578437,2.371619017245556,1.545165767563908,0.2601953870764719,0.3799527611256869,46,46,mde-OM3-13,Engine,mde,
33,23,0.7752930770242685,0.577129722743882,,0.37857671328656367,0.8921147284274986,0.5179900150931639,0.10994070294911554,0.5850459881247672,0.5579758142874939,0.45141771093403427,0.296491809879721,0.2531174702708475,0.8183752021017009,0.4540317774229786,0.5469223781419398,0.7539544553450682,0.5997457904877724,,,0.22366052148997462,,0.049026934764718165,0.27845079503283426,0.5590731624112141,0.5569656382753478,1.695183275242694,0.7008920514010771,,0.6421596150806226,0.4149425604076411,,0.6111407142084224,0.6801925816389363,,,0.6938999350863944,,0.4954858363707217,0.4956398279003837,0.4376738265906922,,0.5165908191409017,,0.5465731754131983,0.2677788238943352,,1.854226902023123,0.11857305649676608,0.9150561533913261,0.47991567449755346,11,11,hde-OM1-3,Engine,hde,
450,2,,0.3221144090108133,0.7581757159751772,,0.43742960037820916,0.6646702710363562,,1.0,0.7252810318256758,0.0,1.7226724235068651,1.1195756946924664,1.0,,1.0,1.0,,,0.0,1.0,0.5815766262275442,0.24090938622572675,1.0,0.0,,,1.0,0.6021312642922012,0.0,,1.0,1.0,1.0,1.0,0.34966527534696973,0.09855593914173445,,0.36101841657876754,0.23896215222421927,1.914101535075563,2.0,1.3883168817744942,2.0,1.0,0.9985587601369963,,2.0,0.3185991284066465,0.14518266566649413,,62,62,mde-OM1-5,Engine,mde,
57,10,0.7377239618000946,0.6945426354985298,,0.0,0.0,0.0,0.27746230031149927,0.8854121372436381,0.6724542091536452,0.0,,0.23565473255889627,,0.0,1.0,0.5088351749592595,0.0,0.0,,0.7654245788554167,1.0,,0.7266500506640869,0.33195949423177995,0.2889944590763846,2.0,0.578636825119245,,,0.2981528789502672,,0.8267415628662343,0.31777680356564275,0.1849894559203422,,0.6549304427412971,,0.6029634840971518,0.49806970060598177,,0.6510983487178607,0.5195363849574689,2.0,0.24576206886133792,0.6428331806166486,,1.0,0.09859091342557812,1.0,,16,16,hde-OM1-4,Engine,hde,
