,index,F0,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,F33,F34,F35,F36,F37,F38,F39,F40,F41,F42,F43,F44,F45,F46,F47,F48,F49,target,noisy target,group,level-0,level-1,level-2,marker
305,3,,0.8766356949892555,0.40064612165946556,,,0.426784328343641,1.373201111650652,0.4117109493009111,0.1552588622175688,0.48854673019598677,1.3641558510951415,1.2491122510407724,0.5735207355941718,,0.6479363558874542,0.4476369414934933,0.9129873350780042,,0.7819157137639522,,0.32338189915127025,0.5591596519460078,1.3815248604442427,0.739065596842684,,,0.7803334337568175,0.8936313706972998,0.4275409708225554,,0.5021399044311954,0.6148608681012935,,0.32345125243548717,0.4641761686942625,0.0,,0.11068026480492316,0.7478142784089691,1.3549747900108975,1.5605109013252503,0.5568575878531347,1.5535023593331836,0.4265012816935987,0.3359415807404705,2.4777395555839776,1.344000057337333,0.473766750924609,0.7478485956663674,0.7979646991819405,52,52,mde-OM1-3,Engine,mde,mde-OM1,
381,79,,0.5752466212506055,,,,0.3882710853387384,1.2190313530628978,0.7529378439481791,0.5645646241042874,0.7357242199175216,1.5381285525155168,,0.3585741352124688,,0.2648459706559186,0.5556099285840272,0.9200873018128417,,0.5455349356823798,,0.858090125998889,0.4407731074003794,1.3505351258179092,0.7761455039533401,1.4736009538031571,,0.8047200287762152,0.7450900446662697,0.06460976714254464,,0.4617701575220164,0.6402341593209462,,0.7242853073688361,0.22523878926414148,0.6285608951633302,,0.4200905929010379,0.7731346001044609,1.1810450216761297,1.491285028319786,0.7187964398314152,1.684388813529686,0.312577501836134,0.6598535867235092,2.6513049389710055,1.4864770478095215,0.5965414998690941,0.6043608182334361,0.6288066937639282,49,49,mde-OM1-3,Engine,mde,mde-OM1,
27,17,,0.44665013076412524,,0.24067850892389284,0.4433438381097312,0.2538269469423388,0.7457998641973703,0.4424127282645151,0.49336665975156646,0.5529501407687972,,,0.7399164375118328,0.2595725423888924,,0.21529022357998706,0.2128088452748419,,,0.35421665897263865,,0.6940273285050348,0.6393798349513938,0.09299123673926872,0.7227049596303375,1.6469649825982713,0.555694101017076,,0.271120056869861,0.6249827915706181,,0.5347337212430046,0.46194920020059266,,,0.4948137317007038,,0.7809091566258355,0.66586452488854,0.6251348528798463,0.409082895743785,0.5086980632146653,0.10148199292065455,0.5072741836496524,0.14594388390474114,,1.83136365389095,0.6608069060779199,0.8565817297005153,0.4256222551197147,13,13,hde-OM1-3,Engine,hde,hde-OM1,
562,16,,0.149516037671366,0.04372979021250358,1.4918739134158892,0.4865397536503055,1.0,1.5146183646645246,0.6126050581240647,0.7371042619345699,,1.064731739940677,1.4920427819429483,0.8324534617067807,,1.0,,0.6286805432109077,0.0,,,1.0,0.5472013228497173,1.050328903148404,0.53505569420362,2.0,,0.01648155980775697,0.7497308782625486,,,0.5126167809107314,0.7788401329651923,,0.4154995390692596,0.21432557559463739,1.0,,1.6541857916193292,0.8397047342364303,1.9051254930193833,3.0,2.9894269991709885,,0.7961278957312516,0.8571518758509509,2.0747331844953845,1.0,0.4534000465094638,0.4082215039242544,0.878594716170773,50,50,mde-OM3-5,Engine,mde,mde-OM3,
353,51,,0.5663385176153879,0.6728167508536573,,,,1.468576973515436,0.48989683254429706,,0.5731352758183879,1.5127159835321675,1.3172936292234783,0.22352859855154245,,0.7247081393581631,0.13500194605602875,0.12016863516432157,,0.5114873120284367,,,0.8973214016913609,1.5658663212578867,0.41035148163538165,1.6114440247642663,,0.3277807346022128,0.5495796958178646,0.5234095715440692,,0.8293582984051328,0.20930345619109553,,0.310755963875078,0.7984303096618326,0.24997840802844382,,0.31231142144495705,0.3217764312510383,1.8103216272818816,1.3299036704143283,0.6536351962275416,1.375896198142331,0.6502001802377587,0.5257768160463829,2.7161794953982232,,0.6041772276798095,0.5411674101710701,0.4642695790012997,43,43,mde-OM1-3,Engine,mde,mde-OM1,
357,55,,0.30104080125678745,0.7334616807777596,,,0.5377255341604807,1.2900211567179096,0.5014442943125896,0.4053370626517946,0.14914726025261116,1.306930017579506,1.3586346182087303,0.17137125381742357,,0.7824170666037151,0.25944796599585707,0.5505962964317277,,0.3273271776157531,,0.488383171140947,0.4532715148251913,1.0889035981302442,0.5406090226825429,1.6044112221662123,,0.5282465236107894,0.2525318733612404,0.47131012560808366,,0.2534102043345532,0.32803710072580283,,,0.395977533285813,0.39925493198582473,,0.48257997830995425,0.5982475764869398,1.5720642802793856,1.5613956987559936,0.11152044813925276,1.4668478995605183,0.31579609493248617,0.6003805710851843,2.7080723859368834,1.3109857471970643,0.4785501951763388,0.47976157761662214,0.22498377692338545,54,54,mde-OM1-3,Engine,mde,mde-OM1,
965,224,,,0.43311046372018264,,1.329766629266569,3.6613667196893704,1.2906893234341705,0.7264687314136268,0.7646866868065719,,2.1202290872996152,1.1000444065467652,0.2518288200386567,,0.355705169353574,1.6301414904312197,0.8935451640882773,0.057295742479578374,0.648464808842578,0.3148512554131383,0.3919056227578312,0.2660589566709759,1.4594107579514213,0.4932191213009389,1.3232565270372785,1.9454448815965169,0.19285159047932196,0.560248435840711,,,0.39061202184036337,0.44628034701274844,,0.2788504836337673,0.7076891700288658,0.7463743853645749,,1.3335576041810673,0.6413474403819799,1.85472267615607,,2.7312107290075858,,0.5830396754485186,0.414917354895293,3.64235369026766,2.1381284080599086,1.4916750230547566,0.3421184807268532,0.43757486883564356,48,48,mde-OM3-13,Engine,mde,mde-OM3,
794,53,,,0.2760467137631305,,1.8214333264737472,3.5910726728592803,1.4841826852746252,0.48899668381020944,0.32122921326608145,,2.2443876818941306,1.3996678287755486,0.5655474155988849,,0.8830791169247605,1.7091658387750592,0.5314655174688332,0.4761662684982324,0.9504640840658954,0.5529789674320508,0.43565348856405245,0.4416715386524657,1.5709437811569422,0.49563687417561375,1.4093309706119144,,0.45721751640840835,0.4214513640410119,,,,0.7341157571109633,1.5212728221776,0.30255537558506523,0.49880889076269996,0.5248526620539963,,1.0328497271645858,0.32719767108682135,1.6513226802432333,,2.097304400207763,,0.698416943285049,0.5225510800963548,3.4739388460660674,2.502884664063596,1.6735952330435429,0.38187754872619695,0.079892780076115,48,48,mde-OM3-13,Engine,mde,mde-OM3,
199,31,2.0,0.8842009965809217,,,0.5256022321537129,0.6848180475741134,1.8270551868571534,0.6554609924989028,0.14750599712556645,0.4188774885056217,0.0,,0.16479970570441796,0.3660543026831927,0.1069485230160737,0.41073588342736206,0.5953714756954746,0.6580028391291877,,0.4029920563601027,0.520763219282204,0.4882328202698485,1.3177272933525677,,,1.271844920399718,,,1.0,0.4205317916813459,,0.3310057474173252,0.5918570363448156,0.5647553549588241,,0.18576635662278262,,,,1.5946812230191887,,0.30280175644561597,1.735906494834509,0.16438866115485473,,1.6398220946510162,1.541252571381445,0.13142704587747858,0.8044931283954664,0.7268179168124893,36,36,hde-OM2-5,Engine,hde,hde-OM2,
1016,275,,,,,1.3125659326294763,3.6731915337400807,1.4656422607367623,0.8941416129006882,0.16940381336799282,,2.169711441426996,1.3786343869202584,0.5220825555585267,,0.22002770554781542,1.5852463355657382,0.5689900395718019,0.6971561876307375,0.7605373957396753,0.6526694270335778,0.7397849908689058,0.6980682541404654,1.2716154771406138,0.6528272776129626,1.4377704814495706,1.3967786017665262,,,,,,0.4619054482340641,1.428675414915341,0.6743961063157348,0.6462542961095586,0.6311876974448863,,1.51553863852419,0.87583068846924,,,2.774385223134277,,0.7203545531385172,0.566231283718276,3.705835121934428,,1.53682746322984,0.575535659512276,0.5163238899948565,45,45,mde-OM3-13,Engine,mde,mde-OM3,
296,19,,0.41877689935881984,0.4127540163962517,,0.7276562520890664,0.5998734511071702,1.158750031656469,0.7526484846831563,0.6830020194426777,0.3546805509151225,1.7915696396316356,0.5366966490707448,,,0.0,0.5216022077028104,0.8500628657295881,,,0.5056197742317817,0.33113272751424866,0.09331391845069134,1.6510367409896083,,2.0,,1.0,0.2513077311637577,0.30134468581617596,,0.5984157444484673,0.7005574884773998,0.36033816389383144,0.4757682639538618,0.7164198955457253,0.4422541443781383,,0.6337742150390502,0.35204316334571273,,1.0410038160209758,0.0,1.9389127541902433,0.20065044606534752,0.2554731491896066,2.0118176067446703,,0.28396459201812674,0.47359877126821587,0.5664338424733453,33,33,mde-OM1-2,Engine,mde,mde-OM1,
481,4,,0.7016594546172049,0.8438083652763626,0.47723076664254177,0.3620958847224869,0.34435267784089735,1.7702493709726617,0.2565113455502738,,,1.373812790804858,,0.994048719932751,,0.9159234230691544,2.0,0.7063637328339187,0.29312902402263596,0.5374967544350605,0.4786024138682713,0.8253361858388285,0.3936384058008337,1.0925670992668177,0.594267773862365,1.4360709096726783,1.1224967094196667,0.5118993974011201,0.45587763409925636,,,,0.0,1.9471140441972328,0.7800631388489399,0.10968194101364445,0.5332605792112187,,1.6255684887592263,1.0,1.5359231402798048,2.0,1.9645821091258713,,0.7742941380454301,0.3120174706084765,,,0.9449174543199357,0.0,0.587080969882352,31,31,mde-OM3-1,Engine,mde,mde-OM3,
815,74,,,0.7696176981140455,,1.6352097287016802,3.154477757195807,1.6254672080886354,0.424847813169704,0.6232971267398861,,2.560650069503595,1.5591417916887096,0.3338823505112122,,0.5497784401425303,1.571916194899862,,0.7535167673625367,0.5572209810413864,0.4836342562123063,0.7709964892292843,0.6334578303829695,1.2799672960040884,0.8278226573242737,1.437106102488493,1.444053660589383,0.5296814535237903,0.530024620560755,,,0.5047360456873791,0.4935777198450626,1.530600451386524,0.29879168922280436,0.5806931597080388,0.42468161365398654,,1.5983259257244358,0.7276168106683015,1.7745365337036236,,2.410130608272227,,0.28866296028592214,0.501666999520635,3.6076566425811607,2.1835334205340455,1.2577787388057962,0.588484259687856,0.6530813403326756,45,45,mde-OM3-13,Engine,mde,mde-OM3,
303,1,,0.30332414485429665,0.6754355913333417,,,,1.0109435870587447,0.5703806490428152,0.40622583216789215,0.3169286015312633,1.2944406124727998,1.5381404064426774,0.475476296673787,,0.6487069603531528,0.3468873087720719,0.6702547074173302,,0.47937873532761566,,0.8722373574758057,0.6129950393099596,1.0,0.8007934446780421,1.3732610769272473,,0.6553075092762493,0.1789319365020128,0.6300770749044383,,,0.3576159215406571,,0.5112022648038022,0.9814774987797447,0.4927234361972021,,0.2726858861226162,0.8275789796335984,1.5260013505106693,,0.3168894503119246,1.679397467830039,0.4438702870446644,0.4329804536196932,2.509023379419534,1.3166809133269513,0.5913098943291936,0.38517667786634513,0.8035350900878353,42,42,mde-OM1-3,Engine,mde,mde-OM1,
749,8,,,0.2667050227350843,,1.6839017612302656,3.7289532828462244,,0.6323374884935419,0.5275238921959118,,,1.4989953972315042,0.5470227349943558,,0.6095342749758933,1.3057414916422432,0.76230173537312,0.5680063450601447,0.5046300545415235,0.3400351741447275,,0.4535648826470092,1.7391612396021126,,1.3881658639499292,1.5651787864842686,0.5376069547210557,0.5880658727834633,,,0.49068005010989924,0.5534682386957691,1.5614894713842404,0.3580499111750479,0.36153166430691946,0.37420059782285997,,1.5122847328548206,0.04461621355401816,1.6684643695052233,,2.5804774851142476,,0.43450990821629865,0.7855699099025822,3.3558730070402647,2.555766595688386,1.5486211686617046,0.4692309771309421,0.6270762691092036,60,60,mde-OM3-13,Engine,mde,mde-OM3,
863,122,,,0.756915583451183,,1.1097083383942221,3.2667019524430687,1.557122610168054,0.6005730608174563,0.7548963163084199,,,1.4151035744087648,0.38891340738738495,,0.42579552233197376,1.3929301516176575,0.7414879942528892,0.9690219296398016,0.27770432377521237,0.6224424129898215,0.5293388169494379,0.9121528794124566,1.3905407527676672,0.3213233616307318,1.5702463476484492,1.703567713548841,0.40867911951003066,0.295417242979006,,,0.9701077805233237,0.536254785354566,1.3075119003278437,0.5190808487229704,0.6897873134802631,0.6399955112758523,,1.6148946251428096,0.5669164098559774,1.7116128591532846,,2.4905965295130987,,0.6531299638633443,0.5307018760977723,3.6814196288695893,2.2331346971946173,1.1868464308412017,0.5642738369278583,0.3210618736936232,45,45,mde-OM3-13,Engine,mde,mde-OM3,
595,16,,0.6521896326609987,,1.446662330234305,1.7311813890464147,0.48583705147939427,1.4220275484425446,,0.6010799217463747,,1.5871893018371366,1.8320469803201553,0.6043515607332459,,0.0,1.5375135828674433,0.22228271988685394,0.6633388704852569,,0.309342454071688,0.7071831110725278,0.412175829133202,1.4757254800567896,0.6559644955362763,1.3629931091979346,1.7115991551780847,0.9099696051199891,0.8613916108931226,,,0.7676325471116768,,1.7581875205178072,,0.02112516867354696,1.0,,1.5168150524301542,0.9770913757403513,1.1454551219761782,2.568630386687093,2.2884222252497453,,0.4189497750434666,0.7862175936223519,2.9249800647173068,1.4668396942261097,0.45025612638483675,0.35672877677510906,0.6200542721930262,56,56,mde-OM3-6,Engine,mde,mde-OM3,
1038,297,,,0.3343045308953735,,1.514088710450158,3.598561154618276,1.0844788816571542,0.5623723879518835,0.28037916853334754,,2.238539178932236,1.7067619786868344,0.5117199497258168,,0.4106810813931534,1.6136987801615192,0.45918977693997537,0.31864312606720047,0.10446151294445677,0.3072970543061854,0.5499982352605124,0.33440420827899814,1.533947507712039,0.5751650812136926,1.3430923055070605,1.5422254002207365,0.34447146289381525,,,,0.7595534431738028,0.3259549424888102,,0.37621624209494564,0.6434568827373544,0.18544533815599706,,1.8320203602906866,0.49494856180963637,,,2.325001487441981,,,0.5339395470651277,3.7898075953372445,2.50328974675606,,0.443858356659919,0.5603756490913716,46,46,mde-OM3-13,Engine,mde,mde-OM3,
508,23,,0.5684247654129576,0.5448959861813906,1.5062026386413783,0.0,0.27076376778469846,1.3007949830707333,,0.09785330448164743,,1.3631172768592832,1.7852899871104202,,,0.5502808677126968,1.5072620214286507,0.3704407421081881,0.5962208824294225,0.703225620916231,,0.4376585798660057,0.6557223122195851,1.3766696250544987,0.5307144330047195,1.6816441948044734,1.4023131410689185,0.16141143162802793,0.1722525542020492,,,0.5873272452871559,0.44799569786671334,1.7986780397679407,,0.202285441138848,0.3086893219218404,,1.513627284921863,0.8512079955404062,1.3052299521361084,2.127528853433283,1.6184522976476552,,0.43117889408796445,0.4673239340668484,2.2231284694111575,1.2802575843143522,0.5847885750493762,0.4125573469065225,0.6631494281135074,33,33,mde-OM3-4,Engine,mde,mde-OM3,
970,229,,,0.46614417948639336,,1.5691715930378343,3.3968697515844974,,,0.301908964407773,,2.3541095495984825,1.3538762888502358,0.5418115521488247,,0.6139777950107668,1.301469753002241,0.4122491616258045,0.5353270355438149,0.5792151824086423,0.12165229730864306,0.947196257436602,0.6445211506907264,1.6568320822632137,0.5866203986952352,1.0580819981829448,1.4892651936561996,0.4679940397334315,0.523006447938753,,,0.41070899141294487,0.5785046915844971,1.935610180821595,0.53374986164502,,0.48764272029846656,,1.3535791404906834,0.6698667955108699,1.863700170485833,,2.412041443812722,,0.4805957013197113,,3.619841854588036,2.2310200319090923,,0.3224168635799475,0.817329833133199,45,45,mde-OM3-13,Engine,mde,mde-OM3,
691,39,,0.318661649187987,0.17555051306470187,1.6090339082468368,1.5656213650853013,2.585761148271451,1.2591985124989171,0.3187699811723744,0.1183999442525901,,1.6614813314606902,1.869013042897385,0.3664802500318518,,0.22212077707575714,1.936148798513401,0.23591371286288113,0.6635289216843224,0.02839827404043104,0.3871775269676804,,0.4976225989490641,,0.4729582278361617,1.678714314094063,1.1478568421643793,0.6975928718165993,0.6729306063996658,,,0.7579672753279308,0.6925428031259784,1.771665213265695,0.6012879136355836,,0.2090370216996768,,1.3390970595973242,0.8581568857237556,1.4109717279634209,,2.4080948981616697,,0.6336230058420548,0.7864963781866984,2.126542099882825,1.1758300319293222,1.9922406217819542,0.9311088040894946,,64,64,mde-OM3-9,Engine,mde,mde-OM3,
505,20,,0.352912878765943,0.597530586216981,2.0,0.2504324803729708,0.5395112619859694,1.6277493574695832,,0.5405075028118078,,1.3345204009630078,,,,0.4873146517337491,1.4844097992522343,0.13190679715310713,0.7282457234965333,0.5297861781333706,0.6975320149341644,0.45902417492163416,0.9453492227972201,1.2572090297314822,0.9416141931515571,1.642535385919639,1.496755546198933,0.3434689519050977,0.511354826456708,,,0.31637851927001653,0.7501476496435031,1.3513628446686508,,0.7004188482066513,0.8737826636257331,,1.3168777531505476,1.0,,2.1708802021009395,1.3770139988755055,,0.27054818396957486,0.7915041350914934,,1.6611842327163404,1.0,0.3928756285909358,0.502273967253335,32,32,mde-OM3-4,Engine,mde,mde-OM3,
766,25,,,0.5214403112741377,,1.2416411372943754,3.791267631372383,1.8808074547771747,0.7718062319972675,,,2.603351801133446,1.1868841290664425,0.3885823113275197,,0.7490717900068803,1.9634828826811437,0.17651462873386134,0.7761544438995683,0.28338311097142344,0.33323019114006863,0.6064924169272187,0.49363470258376346,1.485085911692829,0.6860415169392174,1.487174516523866,1.6322818865927173,0.6054394011557218,0.5112983734072812,,,0.4735211820183255,0.3735513440527867,1.4089378635660001,0.17010837579253063,0.5448014090747635,0.4696063421138565,,1.4264325115639997,0.5273576888839999,1.7966841757889886,,2.4607757802271797,,0.2886556512601155,0.7403094917661196,4.0,2.4220789581217437,1.3909933398219532,0.5485052776868685,0.43528791948397966,59,59,mde-OM3-13,Engine,mde,mde-OM3,
565,19,,0.18863034317742675,1.0,1.3755984721168188,0.9144597615833182,0.19417646518629014,1.7896983638139337,0.44574719168078447,0.20571564849261195,,1.3169811179939992,1.7128346457472043,0.46232129749422185,,0.45425277316693186,,0.7774570686655619,0.5877603112450722,0.771187939326934,0.38098040024218516,0.10870726072743944,0.433847594014308,1.5589121372401595,0.35865867861776407,1.6734870908612636,,0.4936058345992357,0.5984635747707144,,,0.36879667753856765,0.6096294382250019,,0.5618342135643069,0.8944224303703304,0.5674377421992299,,1.5347755942892933,0.752009230951968,1.2608174268676855,2.383476019038865,2.7415552750735315,,0.803966509304597,0.26949159789231336,2.602295363713894,1.5750135093369186,0.030097480017970704,0.195854052134276,0.9740254839795565,48,48,mde-OM3-5,Engine,mde,mde-OM3,
175,7,1.6709363517251432,0.5001356385178222,,,0.5822642729105355,0.429026495481652,1.3594126783139062,0.6450558311364505,0.5653834076429051,0.6622325816254676,0.46502498648703683,,0.0,0.3994615847063652,0.48768893470910124,0.35686913404968146,0.6105892711219867,0.5802282072081838,,0.6262101112012795,,0.5324644313893214,1.5563432602917304,,1.9159295742633955,1.7469483122960892,,,0.3614628947728563,0.1979863097580197,,0.6937184651998977,0.7867694403669465,0.22992196642036958,,0.2297736598904489,,,0.26100999230076144,1.4259505752213686,0.5926129743403525,0.49378268809468884,1.4665663354000005,0.5420501826107061,0.15075605252930802,1.4545780678402624,1.4898787786720673,0.0,0.6046659883228785,0.7228592287690038,37,37,hde-OM2-5,Engine,hde,hde-OM2,
664,12,,0.5593483797088546,0.00038746715563749216,1.4324803401692219,1.9054458377198102,2.9594873313979058,1.634531481577087,0.3227160791700401,0.16503758385913378,,,1.6312783067868346,0.13188496769299488,,0.302977420975328,1.8261609059744917,0.0,0.4505294640216149,0.6163957898711313,0.6262317811348918,,0.5553260341290279,,0.36677901393048756,1.4534862954087577,1.7951820027566394,0.9261536674657298,0.6152777995570375,,,0.5619718739487358,0.45647004534029756,1.5850958060604396,0.6826121924810117,,0.525227928066569,,1.4150653171444847,0.4170133827217578,1.4851592990381663,2.537052976828303,2.165060328503716,,0.4268244014850839,0.301505320462649,2.565144076099071,1.4324710856925886,1.2914598089354448,0.5764041807487403,0.9266604862919586,63,63,mde-OM3-9,Engine,mde,mde-OM3,
364,62,,0.26515895235300335,0.2578841332542705,,,0.21689487865850104,1.43879055160769,0.8701851666581953,,0.11213544125058447,1.4839988228144592,1.6262788717295071,0.7712476776846965,,0.7594451136410643,0.1218452430510025,0.6476330502562422,,0.475505787722034,,0.1326528339113457,0.4208247103198276,1.2751269813723713,0.2831138920426751,1.279195813544402,,0.6892579037102076,0.6861424829085063,0.08172416569980938,,0.304134358557801,0.7931325019151286,,0.935089420784614,0.7294139914333919,0.5953628576852358,,0.5312690589255915,0.3705652778292757,1.8648497877562153,1.5010027009094462,0.8527119108723223,1.3043207843011588,0.6973055970473889,0.7898794534902812,2.3365455297916013,,0.5063693830968675,0.660131880797989,0.3240790553281794,52,52,mde-OM1-3,Engine,mde,mde-OM1,
311,9,,0.34680480258027135,,,,0.15063085549475058,1.413190990745823,0.49798891956744096,0.504609810899887,0.41879952346125743,1.4083348184203173,1.3357053495989324,0.5075083515523515,,,0.6746151722545307,0.1827932274601338,,0.5306946557663257,,0.6862815714437654,0.13505218679448922,1.4280356765888418,,1.755284820129988,,0.823509626540408,0.44985208496128853,0.47769668224623346,,0.24052851616165952,0.5286199446970957,,0.5411196333484574,0.0923184499652263,0.569063880009228,,0.4706356326535117,0.5385860309581972,1.5901016678144635,,0.6301839081946796,1.5083897905675738,0.5314324447801366,0.38243069769789084,,1.518935915735384,0.8622937148142998,0.38294618000160746,0.6410799345918692,52,52,mde-OM1-3,Engine,mde,mde-OM1,
21,11,0.0,0.4313875740326694,,0.44164523236728903,0.9249211513473065,0.69701749776982,0.2829760537482092,,0.5769374913123471,0.12071074952004328,0.6758051911539605,0.6945788563233686,0.5301901807476738,,0.5106498196333163,0.2788781142816105,0.3463527828342947,,,0.4554793250820511,,0.19089904965873122,1.0,0.8197398132122401,0.6959223349815262,1.443221627504029,0.02061522824872233,,0.029942562080018376,0.5246499609656587,,0.3615167972304717,0.5070065779612789,,,0.10368421268865873,,0.46589421348212734,0.38912937367449985,0.43881613944950926,0.38365012995604586,0.2422103253559791,0.25883437048696206,0.155038291682673,0.709021706984183,,1.2557590820932019,0.9451714536113974,0.23676269170123754,0.6085920496657913,12,12,hde-OM1-3,Engine,hde,hde-OM1,
432,49,,0.5879203565832205,0.20119747732708435,,,0.5540097914896348,1.0,0.39294311394967074,0.31266633397864824,0.37252952467639255,1.5984354178638411,,0.3534232857972096,,0.3820492770263936,0.4194563635376916,0.49905306370713226,,0.901319294247196,0.5987729919394384,,0.2751558500744028,1.6482064914799772,,1.7491385103311614,,0.5221663948735391,0.6609238992714208,0.3867373741372243,,0.9273083866465318,0.4361668679172151,0.4469959670553634,0.6034571691413587,,0.7454042960010627,,0.40908589515756416,,1.6231821864541511,2.2023977997440873,0.28067831049432895,1.4148151806172442,0.448252468678331,0.5783150770215677,2.682881809143064,1.251577186320659,0.5593861435613982,0.431605997847119,0.7926402975295815,56,56,mde-OM1-4,Engine,mde,mde-OM1,
869,128,,,0.47167672803504007,,1.349664078902247,3.582682683202983,1.7556266188032699,0.6331379772238618,0.7618383951302732,,,1.1734847323390047,0.49758260200859233,,0.4413905903497637,1.3647435726081338,0.4655967710667018,,0.6886516165714464,0.7282764670396381,0.29577267550211966,0.14942944016372797,1.501582969124804,0.34009919431329927,1.5715961070135192,1.4633828176002721,0.4671606612565778,0.5861605928694714,,,0.5991105492269214,0.32997215999056373,1.4887205719273662,0.4975953710464818,0.7864424224461748,0.4290145397469886,,1.4034120764768077,0.39568869417660313,1.4888626467707475,,2.1592139553809244,,0.6568744337445119,0.5906890879820987,3.856113945067876,2.8245253646777115,1.4600238707420297,0.71928520922812,0.5858650862718435,45,45,mde-OM3-13,Engine,mde,mde-OM3,
1049,308,,,0.35309607410051763,,1.3834907575311859,3.4888752160984193,1.3628715410329417,0.5130753534924447,0.6318792222749734,,2.3146173356342907,1.5962131721474737,0.8222243951517683,,0.465545758357908,1.5343225324901346,0.27936300487863874,0.38911184415856703,0.12331599725578353,0.4905723656603748,,0.34716973169261606,1.045575958230832,0.6183877429464114,1.5372794479666734,1.2810982534366318,0.4530521821841085,0.4672058943096309,,,0.783329784392959,0.5706021908590322,1.6237952151097228,0.26692353352295106,0.7068291771018338,0.41689737505226876,,1.099092643037362,0.26045840959357447,1.9024136364600865,,2.4877744155004273,,,0.7113682055952731,,2.4184126749871164,1.6035010569345483,0.656261055914983,0.5403452840941027,47,47,mde-OM3-13,Engine,mde,mde-OM3,
87,3,0.0,0.0,,1.0,0.0,1.0,0.45511843749667386,,0.5079951126276299,0.009714228953516995,0.7443465764720854,0.0,,0.17802548100612664,0.21503552321767772,0.0,,0.6626106893277695,,0.0030762313073799475,0.5242071894181114,0.9696959214425069,,1.0,1.0,1.5231118953219538,,,0.0,0.9476420052778232,,0.37061258194879804,,0.7757108502795443,,0.3017414282250869,,0.0,0.584791704901864,1.0609993022599535,0.6576119361735375,0.11949321825219548,1.4109103170816966,0.5672641178348835,0.6441192153847265,,,0.7340846829034772,0.5117937300652444,0.0,28,28,hde-OM1-6,Engine,hde,hde-OM1,
599,20,,0.8024548146854181,0.7980733415659744,1.0,1.7901360420594001,0.6911488590788487,1.3444924624656345,0.06771338165432239,0.711214088570562,,1.9010635539170808,1.3013724246955416,0.293147849245597,,0.8061212341187486,1.6527951713381541,1.0,0.582579743051784,,0.6297303615954319,,,1.9241313588466913,0.618217094870586,1.39603267067596,1.5737524780317766,0.6285756632954231,,,,0.010635168558514908,,1.9592981760191608,,0.4877038826778236,0.3279702968748572,,1.389185354779289,0.39406965061623234,1.54651063187148,2.753578417606871,2.0838019481903056,,0.2672028030929316,0.3545616904416435,2.9970707635028884,1.093908645128053,0.062306845472031566,0.3848154420296373,0.5668791575539224,53,53,mde-OM3-6,Engine,mde,mde-OM3,
502,17,,0.8365435371111452,0.8119977684673851,1.2834404469539533,0.3893438266612776,,1.4683320589648612,,0.6119698771165006,,1.3266664665964658,1.3389665147889478,,,0.4005055286062697,1.729865870886994,0.7719427626945262,0.5031088666597263,0.47528138089026234,0.6988853213634191,0.3988221325534552,0.06178670907529424,1.3709873486413726,0.09855837980829057,1.628811830933713,1.7472239939947247,0.38733760879599916,0.6250475847805913,,,0.0,0.533695081808705,1.479268368438546,,0.2989596468407552,0.632510632495162,,1.389654558853032,0.4452603371161534,1.7049399786782993,2.4857628220426724,1.3971611564855717,,,0.37993794509657164,2.6579516311109237,1.2551724261099895,0.0,0.6298347372486326,0.4363458340334912,45,45,mde-OM3-4,Engine,mde,mde-OM3,
821,80,,,0.5094133508201599,,1.102643397043219,3.735597641242533,1.5827271863328822,0.7403496800096883,0.7377907682456856,,2.362972056250969,1.2530844683735345,0.469832717272464,,0.5783162076095311,1.5738535145138293,0.5630448742240046,0.24433882436236898,0.4629944022060356,0.5339284092146218,0.2508802076483242,0.32893031854675414,,0.29919901259405035,1.318466251749112,,0.2295097634956309,0.49852324711642293,,,0.4630563224358147,0.43183519055803765,1.5774928387585798,0.3392240848881702,0.7216386037651662,0.4225752679929842,,1.6595048166148745,0.810511838754548,1.8650126081540912,,2.579766384919843,,,0.4032936903004926,,2.475124142957955,1.411728246987121,0.6663100037078368,0.5448932522336805,48,48,mde-OM3-13,Engine,mde,mde-OM3,
945,204,,,0.4675518481596674,,,,1.4438876535878238,0.5510561660886734,0.49018549159510394,,2.858931674980232,1.2310083326737755,0.6229826473723367,,0.7064629372078688,1.6590794076390947,0.31154541447926803,0.2365037310455377,0.5217229848678865,0.3329044595281848,0.5268829597982269,0.6851728178688904,1.5351326279257782,0.346030057948828,1.3277377258449894,1.3845074861688376,0.35036525545339703,0.5757722898636316,,,0.49399168186912873,0.5978080214599933,1.3300678217328243,0.545398441785696,0.5602132843969446,0.44103040099918117,,1.2626649644423025,,1.7970170828245497,,2.4215785732141346,,0.6194700371450672,0.660442651554254,3.623587490553047,2.6045660164076585,1.5739964891268614,0.5698139651244486,0.5742584504572479,46,46,mde-OM3-13,Engine,mde,mde-OM3,
