index;F0;F1;F2;F3;F4;F5;F6;F7;F8;F9;F10;F11;F12;F13;F14;F15;F16;F17;F18;F19;F20;F21;F22;F23;F24;F25;F26;F27;F28;F29;F30;F31;F32;F33;F34;F35;F36;F37;F38;F39;F40;F41;F42;F43;F44;F45;F46;F47;F48;F49;F50;F51;F52;F53;F54;F55;F56;F57;F58;F59;F60;F61;F62;F63;F64;F65;F66;F67;F68;F69;F70;F71;F72;F73;F74;F75;F76;F77;F78;F79;F80;F81;F82;F83;F84;F85;F86;F87;F88;F89;F90;F91;F92;F93;F94;F95;F96;F97;F98;F99;target;noisy target;group;level-0;level-1;level-2;marker
275;0.6814266230604407;0.44901897495412907;0.6302658623828271;1.425488961716448;0.6452888509612218;0.25760219408270674;1.6206827002387496;1.7386313820417212;;0.44364790856203734;;0.507177930373581;;0.30467366383845235;0.39346229401614435;0.3805718715247301;1.3871539317202841;0.18375378601910844;0.5598091680061494;0.5375308369982468;0.5632368356314024;1.7644675963583145;0.8555170386923353;0.40958901043275586;;0.44099515900494074;0.6599855945492117;3.726741668782541;0.5089921507407825;0.868123649930526;;0.2771477385828565;0.3919120341665058;;1.3994066012970805;0.5464281338385998;0.6362283785809746;;0.3010978699123012;0.5363841074022174;1.8197643405600306;;1.625523317083416;;0.5332698538359872;;0.286674878090475;0.371352770201243;0.37430880226335;;2.1969653348169245;0.46515543856396163;;0.6615783032303003;0.2769063746364486;1.3730012548194228;;0.5673630853875464;1.5679789277063114;0.761127324147435;0.5977586356031658;0.4213527128494355;0.31860184174934203;1.8128081243967729;;;2.4817415149243622;0.21672703682639674;1.4033045064603522;2.3652673495680205;0.6535942973675385;;0.36242543790164733;0.7644802696382552;0.5102701107412848;;0.2570845651050865;0.5390988991539565;0.31066078536187036;0.5483783417730458;1.3315439272632406;1.691421306673774;0.48879319273507665;0.5444455828656252;0.5362182844755896;;0.220125478940845;;;1.5378968648707563;0.6322356218870883;0.24930231133170663;1.4095214959307065;;0.7074452305966684;;1.226797387776029;1.5816587746636093;;0.2356873729166433;47;47;mde-OM3-13;Engine;mde;mde-OM3;
38;;0.6758479501924283;;0.8498395721404756;;0.18462304954112796;0.7040482565549919;0.44526770810778415;;0.278553666551027;0.6146305579460158;;0.7872832228108905;0.8516088892095933;;;0.4716168372582434;0.1919880386106352;;0.3814129476732611;0.2075079714419692;0.36970941212308894;0.6458266728696499;;0.11068986946164983;0.41789185128313017;0.5884452905461557;;0.30315611215559196;0.34968580664809645;0.5617922597740826;0.6429834672204071;0.4987231908223317;0.5233469975355826;1.489215700555186;0.3927566873618569;;0.44578013201664063;0.545049838291794;0.32840821173660184;0.3507709619659275;0.5498102279785717;;0.5092107472631042;;0.20616505042635547;0.5221486740710299;0.0;;0.4665936682475452;1.3021692711855968;0.8377621600384657;0.928350939919524;0.6822193400933739;0.5468640727382332;1.3350819445402535;;0.9868149656373028;1.5251306047244682;0.5003083725767594;0.6377961264995327;0.6090864781012036;0.2704488908876179;;;0.6819455706782862;0.25948748961145257;0.4105832240914888;0.6403663138077877;;0.1316054375586968;0.6176403037493833;0.26080290407271167;0.6386813145800554;;0.5345831369962646;0.44490026395355586;0.32710486259110594;0.6240061579906805;0.5127516840928551;0.7491030532273253;0.5125553525166555;0.24012121305668002;0.8433382720934396;;0.6630334960947534;0.546043975967279;0.26451733091187013;0.2833524456835258;0.5647260281092142;0.6452309675630904;0.3595981191713273;0.6500705434967836;0.32139060971440947;0.5346651954182718;0.31364046043379185;;;0.6895276555204775;;8;8;hde-OM2-1;Engine;hde;hde-OM2;
11;;0.7849148602543827;;0.0985114921398015;;;;0.6654230818411963;;0.7824191273675295;0.1585445763673968;;1.0;0.263498099842652;;;0.36268746481391473;0.6347563775135138;;0.30426459577523834;0.4573924792593918;0.22642099341891103;0.590701600921583;;0.496884129802211;0.9529644886424078;0.0;;0.39700049027493534;0.34877594281171354;;;0.32837014685267707;0.9068235135404843;1.1993630947269083;0.33342573311439594;0.649859908025003;0.2508973134926909;0.5956263724917911;0.8643305533559659;0.4860041041909831;0.3040619505167055;0.3539871155610747;;0.8463687940600352;0.7386495204970913;0.9275159402518071;0.2834891482689472;0.15276895125510392;;1.7119473063943418;0.3586703137058137;0.474274666501049;0.7640163416561329;0.5291896255781687;1.6194431194774792;;0.5709369931923467;1.1764732019616722;0.5507247726840623;0.35358246175969715;0.3807535142285045;0.5093658906604522;1.4978156126586462;;0.4483558776369995;1.574007604769847;0.21896657375748965;0.5083264400179893;1.8894952374035179;;;0.5528595090014031;0.6638308612838985;;0.08508741997815834;0.37345799609914127;0.5753057296841791;0.4487058454787844;0.8513799577649152;0.6526122246704213;1.3220814084125678;0.46072620584839424;0.039059649632178284;0.703941106026029;0.5093963764664855;;0.6271682365533232;;0.1372738930228834;0.7178847785610517;0.6998514963199084;;0.0;0.6741548445259443;0.4149589006248601;1.4345827289261814;;0.40214161278333177;;44;44;hde-OM2-5;Engine;hde;hde-OM2;
205;0.3489346049623408;0.3901055995608866;0.2409101956271028;;0.8889888391547262;0.2901889278860434;1.3803816616376252;1.7557102480218234;;0.6923176732690834;;0.3122103001481385;;0.8128195632220425;0.5079050270230717;0.3824626097878759;1.505171087090312;0.3334423990753596;0.6520300894764328;0.5864120776228204;0.6443410025259854;1.4795415527780997;0.20691988564493963;0.10900467329650429;;0.5857891112882264;0.7260295639466545;3.5932642617630206;;0.5445281930752065;;0.24641424932021092;0.32712729289883696;;1.366364208178784;;0.619791757164121;;0.11060394580034606;0.3557078253632916;1.7727390403570287;;1.4754357474339623;0.11681126414628952;0.7658533660867223;;0.554969054931713;0.5165735554814648;0.7431633862253693;;2.4000288967857277;0.5570070626954469;;0.25882168767681696;0.5074483894121632;1.4589097963033602;;0.7031007681471115;1.6958521638852577;0.4413358168858654;0.715795272441564;;0.46487594250046416;1.5932032494815411;;;2.5811252800753617;0.11013190526200778;1.2835446826351884;2.6301859902210314;0.563553781795548;;0.4461470411744411;0.30909366788009285;;;0.2986127356264738;0.6046693312976279;0.24078428821261855;0.6441649696180476;1.646971052305061;1.327725126796138;0.738819365129914;0.5751803214588412;0.39119970277147265;;0.8084333074445464;;;1.4461341703734145;0.37944016110776113;0.6229718769695356;1.3255025135004879;0.7071256476483873;0.27094188390351676;0.5726579077483398;1.3428786998698992;1.6265290936984278;;0.46419346702629233;46;46;mde-OM3-13;Engine;mde;mde-OM3;
39;0.3982840131170172;0.6479505954139498;0.3839031358066814;0.25415095918035907;0.5891418736723617;;1.4168579145439075;0.3446504425473538;;0.24414125040595153;;0.5905872781710383;;0.24267051139322668;0.30902613274489127;0.5524878127607918;0.6037954269390156;0.0;0.03419585647954583;0.5042035686282468;0.6507293173980605;1.4171893672520688;;0.9103226403285105;0.28112944246624444;0.6379043229438494;0.45545038598856274;3.650321015729112;0.5572189310851242;0.7541588929959994;;0.5027171620883402;0.4147608207768795;0.3425669146784387;1.7872433127850726;0.5006976880056526;0.22691324570187768;;0.6751796297437338;0.5290144965025023;0.5314275041017428;;1.224279123022082;0.9329958598672252;0.17349343060878453;;0.3604827740695801;0.43147454987597206;0.654267120851573;;;0.6303703992356735;0.6477451467118477;0.3980790292619869;;1.241438948194189;0.7919831231753153;0.5276278830647041;1.547934894213498;0.3112157272743073;0.45910954579012564;0.20537887415103764;0.5742004474049542;1.4928790752059873;0.562286110092461;;1.2175432924649137;0.7285657854990442;0.7867202158057321;;0.04061798782369639;0.6289710017503486;;0.5577896797503095;0.8604754416522812;;0.7317773077904339;0.0;;0.4043265379961222;;1.5965783181084667;0.5847834084540454;0.5334136408451033;0.3398122222843363;;0.48260756509864783;;;1.4800659292581306;0.8020338901636319;0.5549330143608839;0.46769779472804945;0.4921679695755142;0.290848777150591;0.40965291833253475;1.3359670710691818;0.2885686768397383;;0.38582549393853016;39;39;mde-OM3-4;Engine;mde;mde-OM3;
5;0.07095914419660648;0.1417481042764289;0.5384751830260325;0.5730711893317285;0.2860696169617879;;0.8462815208760857;0.011162218875757775;;0.6348379836699448;;0.27867849466688344;;;0.5123358757738464;0.6920473936324125;0.890661602986094;;;0.0;;1.8049316804622006;0.4693912461413292;1.0;0.15258848192741206;0.40145197564311724;0.30133354536437673;2.360310948744722;0.5068000411994541;;;;0.7457116497269607;0.5260868791001462;1.8976604838096183;1.0;0.043871085206983136;0.36844650247966765;0.8913129944306726;0.6834775979773141;0.3185364718512555;0.656960496649495;1.2015977206493864;0.5623290104648979;;;0.28551725806503325;0.23065496472543334;0.9815961329251812;1.0;2.464721249033882;0.1033968049040925;0.08054749959437967;0.5990657583457993;;1.4163956407087832;0.5160007615250028;;1.3967939840100554;0.36591275644300136;0.25444435881926414;;0.5127046928639815;1.4802356761711604;0.21201481095776006;;1.3724937921994613;0.8947755689504175;0.15362429759119592;;0.8679323183380353;0.8311968613709586;0.28198657068361455;0.0;0.0;1.7877547019819935;0.8163043913270341;;;0.4538985209780808;;1.8458214366958332;0.0;0.343814971888051;;;0.15956170511325116;0.6114862169685416;;0.8581998003921292;1.0;;;0.4338455646047277;0.5517927856544018;0.4031875892493572;1.2120713814804112;0.8456817087652269;;0.621341867367698;65;65;mde-OM1-6;Engine;mde;mde-OM1;
3;0.41107674852176035;0.42436177650204926;0.3041811642203826;0.7081949536867701;0.6991974572545583;;0.2565611369753019;0.26433295598470086;;0.0;;0.5823844258290785;;;0.6852252467898724;0.13601839971915466;0.4293890298961322;0.23965456176274616;;0.8050600662733799;0.432985914337855;0.15094967401917012;0.0;0.7616982663566597;;;0.5889881756685982;1.7282680496152891;0.6860578334287252;;;0.8957550426559986;0.4279051981403719;0.5174569582054239;1.0478668119382024;0.519103260889234;0.14518192880260794;0.1799778723980512;0.6396023191850907;;;0.0;1.3957779987108196;0.0418533542499207;0.31236891833223274;;0.9479177766130693;0.29052008321096484;;0.8320084918980838;2.0;0.4568752338127753;0.37898393260822766;0.7556931059610636;0.6934765601411257;1.5802624067912068;0.946713902507922;0.4700376721380357;1.569008334274721;;0.7934463686807777;0.657501671100707;0.7768584019183502;1.129397971224624;0.321233743173298;0.8390753688786958;2.0;0.42354997559545843;0.5967992072654855;;0.40962316045751945;0.6042438936387995;0.5852227042526581;0.4735355363276221;0.21474034388858748;0.7513664076561415;0.02561089259940543;;;0.4178745764330896;;1.0805723767269613;0.8398006683712618;0.3684095705569944;;;0.027377681058716047;0.0;;0.7786599664184226;0.0;0.8167583263474593;;0.4532639787303948;0.24313530102945674;0.32427048331239894;2.0;0.12687229861420207;;0.28499252570143435;33;33;mde-OM1-2;Engine;mde;mde-OM1;
239;0.6364205580106862;0.37873317428289605;0.3512522902869651;1.3628090331200298;0.7008073654829672;;;1.6740155584376741;;0.5577237211026165;;0.1554078125799505;;0.8644361318702518;0.7334078703521604;0.26040429164511786;1.5816478969205656;0.31171982302469614;0.2708186158875867;0.6103479847595445;0.5995753897586416;1.2090779244571928;0.7007209577194932;0.48202081199659436;;0.4884923401327702;0.30229489521183733;3.554201955891962;0.5456018577480282;0.561998080837462;;0.6041503215959038;0.49672373927579394;;1.2515317200046363;0.5097274715916751;0.43110470041882865;;0.33968521783757877;0.6278996290630211;1.5840386000677547;;1.6593804171821027;0.7689778331241591;0.2858438397525577;;0.4102900978215055;0.4306182381728726;0.6784715942764303;;2.341266054430537;0.6003351456776521;;0.24437066895385945;0.5201937337930745;1.4815258124103368;;0.5966782112160373;1.6580469436368444;0.8848576188084304;0.34396000299235396;0.797596903216359;0.4421765101206704;1.4606564112959837;;;2.4630247819114914;0.6954861395233204;1.5476656544384793;2.327614120421347;0.29588427466209777;;0.22783855087310895;0.33698881023536326;0.6891693435337107;;0.39211486662081646;0.28451842316584425;0.5880833794132994;0.36117561044601293;1.3441209047578566;1.5391046476234211;0.39471746329155616;0.5643616955118904;;;0.27749978322402746;;;1.485385410936122;0.49472138030212126;0.4381121423840195;1.8416629190039735;0.47152488623672173;0.6659737128933646;0.21418382065657046;1.6120604634593718;1.433835168814148;;0.49287223548599934;45;45;mde-OM3-13;Engine;mde;mde-OM3;
30;;0.5087090326532867;;0.18782215506354774;;0.7485167940804385;0.3536099475501245;0.13056104547475572;;0.5167463290581876;0.7376950859525983;;0.32261787763726196;0.40778800986086655;;;0.09151433814363459;0.8438764464199344;;0.26996440122379095;0.24489131322806534;0.8368576292695508;0.3672598532806899;;0.6183566371480305;0.21319475160530982;0.672339593330054;;0.5121705416649187;;;0.6088599734485755;0.4516843433522194;0.878321210912907;1.5499398601390117;0.49336672988083796;0.5146973074562695;0.5543023785412988;;0.44845206393951925;0.3182321097065086;1.0;0.8766073308298571;0.10768043661907184;0.8296922609847127;0.8671913662256924;0.7009793758116075;0.5536023383581024;0.3488391982224586;;1.6941548087309244;1.0;0.3766739161784562;0.16413153718231924;0.7411715386985005;;;0.774529951082277;1.7820880151547862;0.22601718781363392;0.5845509594967231;0.7668545691798418;0.31939815711515124;1.5313309603499718;;0.37126296157180894;1.5825127562030918;0.16705941375314987;0.32581485887265377;1.6608453334208106;;;0.8995550812853872;0.5874981659749531;;1.0;0.4609464354996174;;0.2949921420545008;0.16077876534491953;0.4041751440091823;1.4155914366018978;0.17956938150228488;0.08133811756856454;0.44063507597746066;0.6813791855758337;;0.8025515861651527;;0.6409902133002802;0.14316105793748596;1.0;0.6262714959749435;;0.07762380160824618;0.9683782180986308;1.114686555218819;;0.2673193760710824;;32;32;hde-OM2-5;Engine;hde;hde-OM2;
243;0.19359070990432092;0.7384553628759866;0.5271549716459324;1.5896734508800168;0.668762446069304;0.49882047372216426;1.46499534743486;1.4365658978985238;;0.41779362118154306;;0.32821466615860273;;0.2443493765732133;0.639969583201683;0.3678925258011769;1.4738135694839631;0.5511271166071606;0.12946542888785254;0.45434276510059074;0.5960717222049372;1.4238550221943966;0.3203620310722766;0.5783292751729033;;0.33457043102675144;0.3012885450720561;3.810231471793367;0.4396170024059148;0.2775911540064219;;;0.23289998929211156;;1.6710628721388017;0.6518173302893222;0.8781152639333767;;0.3500719903899554;0.1313128359905007;1.4581596448583372;;1.7217672118195;0.19205379795067817;0.39620053590921034;;0.36923464154264946;0.3782607781435337;0.4124952750984361;;;0.31981132160179937;;0.7031996584932542;0.384838713858436;1.2329366323448088;;0.8642664308013629;1.3459167891949608;0.3891912360656504;0.9147422423452862;0.6681307598676804;0.33891068586211404;1.3219911372716588;;;2.383569004377904;0.35025764205575266;1.285103899289373;2.633832452125098;0.547409365712685;;0.27634984146515923;0.6768610585330137;0.6270026450849949;;0.40803256531456894;0.5894397044368905;0.5390206070415379;0.35760255360466625;1.2440378646885488;1.3607671270225172;0.38676859613628795;0.7157699009383095;0.3541761775961236;;0.5594843358787747;;;1.6028414209228883;0.43155472668290035;0.73753447096762;;0.5185633418334623;0.31953273420037387;0.5247751554838452;1.5494706385150077;1.2924116275219089;;0.568458830055457;45;45;mde-OM3-13;Engine;mde;mde-OM3;
2;;1.0;;0.33884730133234603;;0.4610774002017837;0.7510864201136705;0.7392240242585117;;0.46990666038317314;0.6957591566372415;;0.29382835187163386;0.8231806409187611;;;0.7400769331199207;0.38547533444666054;;0.012438972452581548;0.3881406949595349;0.7062111625695178;0.8192449328962961;;0.5049645528525867;1.0;0.3466541596651446;;1.0;0.2537050064751035;0.2956712409590334;1.0;0.7692992083758022;0.0;1.0306342326542735;0.048201309402894736;0.13713539939063363;0.6051419136420798;0.6096787899661267;0.3980828966418112;0.519637399937735;0.41427268829874037;0.24580156755760174;0.5564609306046236;0.3149018136390337;0.0;0.53592229198129;0.8751655757712734;0.5692652824863564;0.0;1.7049341399422586;0.9477399352291652;;;0.7543959934814788;1.2582478087954518;;;1.7695240734421083;;0.6335431675240442;0.0;0.133612094933552;1.4967713790952002;;0.15155082947564666;0.7441595328368007;0.17366606161957523;0.0;1.0395034056356818;0.5124375696682311;0.0;0.36169296676365564;0.041732894821214096;;;0.20831576994368242;0.26781251905811093;1.0;0.4967666245269236;;1.7492499360992517;0.9354576324138711;0.2214420693611996;;;0.44230165433122387;0.4266604995739502;1.0;0.392269912625359;0.08850395739226692;0.9537316241036596;0.7342691110358028;1.0;0.30385372475591776;0.5910862162035236;1.1494962706506529;;0.6381040353122828;;33;33;hde-OM2-3;Engine;hde;hde-OM2;
47;0.5661056640720648;0.6075547988158497;0.46551304690185624;0.3967548673085367;;;0.484308279781567;0.7092553856778953;;0.4841102302345462;;0.5511553102787172;;;0.0;0.9132431170088934;;0.46389503436331375;0.37679122715153285;0.3860151668089348;0.45836713652876193;0.505970599593339;0.6914502635075025;0.3376101818841968;;0.4929339070365423;0.7754833149942526;2.617538172576741;0.4153862739050928;0.4314699378109631;;0.6512398979196439;0.7629787249336955;0.4707997834059767;;0.5811436808892116;;0.16741338171447928;0.8622379200031783;0.6921462250503998;0.47946749241540526;0.2812706865194053;;0.9801832766841;0.6113374212285504;;0.5869168614217795;;0.42885766976180056;0.6396054428003879;2.2588753233443133;0.6042203544275282;0.30393367860392684;;0.5870118932290885;;0.33824131723209505;0.4558778599003082;1.8666281358348797;0.40767692210417467;1.0;0.6777392961959612;0.42304336661237363;1.6490290540412766;0.0;0.7025572786164179;1.2492900428254683;0.47391125888707347;0.3999080611792781;;0.940367852316676;0.6129530123486916;;0.5358293936301675;0.48902219889584975;;0.8073365645284051;0.4790781744049019;;;;1.4405615098006428;0.446585930607359;0.0;0.6464807421563676;;0.5160993288074515;0.49055476909632073;;0.4480963280192278;;0.49974185266119525;;0.5675186358977623;0.3776845063486843;0.7987120313541053;1.8316537971059903;0.1597564908527048;;0.6269294083161681;58;58;mde-OM1-4;Engine;mde;mde-OM1;
28;;;0.3573943473496638;;;;;0.7096580570076461;0.6703442027907165;;0.8877591561715207;;0.9406471849372996;0.5871377262342864;;;0.39182564028227973;0.0;0.23018054607624105;0.7175741543681435;0.5467165042113706;0.5877939260578267;0.7753383199940644;0.28092830359439575;0.3072735685399745;0.5513090270791284;0.5382172934802096;0.026896541054183046;0.21817365209654793;0.5659874474247379;0.4899598970113307;0.7606368056601696;0.6816292359372991;0.6827456232654014;0.10640833008501374;0.4713238657311818;0.1634483793860117;0.272894428937432;0.37627757426466674;0.5382912186627308;0.37957602007189883;0.8127343116664887;0.2545937397028581;0.24219254187909933;0.7042582263606347;0.7058881502788156;0.7325229696405577;0.5216187212934933;;;0.353934918601275;0.673457859580195;0.5405225071231055;0.49979600566104765;0.6709163107864553;0.5638149156355186;;0.4964088385707104;1.4482214054242615;0.5578994343331785;0.4821059472434469;0.719012561486842;0.3713953427118756;1.655526969415574;0.28673568070821104;0.3631886332889354;;0.4667683054010869;0.42459223728849876;0.47344840200202076;0.5912837398204762;0.6505851250962317;0.3277982898258378;0.14931662251744443;;;0.3836147070241622;0.21116554835945506;0.3933334179033092;;0.4096613678587393;0.8861546807937272;0.20514981997546067;1.0;;;0.5218072313620418;0.5512697404326048;;0.5091316060851965;0.4558621693868323;0.6166932149869386;0.46886027815818326;0.23815557643641508;0.9304863161964978;0.4144318901514885;0.9554350233508745;0.46129826920344214;;;9;9;hde-OM1-3;Engine;hde;hde-OM1;
18;0.7390264537656482;0.46222163777809866;0.4249551784657306;1.9417663724621002;0.5020971646545107;0.16131918028300626;1.460260334994966;1.868094546754749;;0.5606910592298867;;0.47511924816278567;;0.07818388004390135;0.4383266216960184;0.7463769558335855;1.350584008093105;0.6822328033972502;0.4955548043632928;0.6452828586056355;0.3079549475397862;1.689890956825343;0.7336456791623861;;;0.5284948737169423;0.6481859298131735;3.4689547078459824;0.7560830262566747;;;0.3856977213904295;0.7073479514198576;;1.389376689585038;0.3681295373476911;0.7543257015218865;;0.8716291089977215;0.5684106174758216;1.7148235054072474;;;0.7956984887479562;0.8562378530904606;;0.3088701577714136;;0.44255201655967413;;2.6985335648206576;0.45949394163596397;;0.7690186550703719;0.5803167687735274;1.5413513958471947;;0.7393177262694106;1.6573004761841899;0.47936684514469585;0.7276383023742721;0.5345597927579552;0.6010540939783134;1.5316312506042724;;;2.3042650187372016;0.3733253307722491;1.5168658183047725;2.870952360044566;0.4767839777653087;;0.3694733209525807;0.5490599340381267;0.6845442304302756;;0.5137025006794843;0.33576382402384103;0.4875653552832312;0.8721481478879917;1.5358749251291135;1.2260572208692093;0.5786514556721576;0.35137051732176616;;;0.5122189365322242;;;1.327691304960971;0.7068992247386073;0.5253322685011188;1.419094670491042;0.4901960737820097;0.6202857981260192;0.5586403097489845;1.1022482604055188;1.5619801497569576;;;47;47;mde-OM3-13;Engine;mde;mde-OM3;
1;;0.0;;0.4668372081721889;;1.0;0.6424825720812667;0.34766461402184884;;0.0;;;0.0;;;;0.9066281095321628;0.7886710301592659;;0.4257772996181535;0.974164395918775;1.0;1.0;;0.5369289160202653;0.46427021409148345;0.3402217958058401;;0.43778577345518904;0.3193513914162984;0.3136782436307308;0.5270053639959313;;0.5057266356562583;1.5354831809572511;0.4965622666447596;0.49265930689250453;0.2311853300420686;0.0;0.0;0.34820075111875304;0.13366837314874735;0.7142209412781584;0.8848369631008266;0.0;0.3965225357731267;0.536196967957479;0.0;0.0;0.7795757853108093;1.0;0.34232197575544787;;;0.6837141894763418;1.0822287012692136;;0.9134098408042787;2.0;;1.0;1.0;0.2839658809533586;1.36395834219057;;0.036592526401982815;0.5552967844734756;0.9799104807927517;0.5771988063954817;1.1562759293389435;0.6831897138787534;0.8007846003260276;0.5670416142280368;0.9820660932504945;;;1.0;0.9847248822339394;0.6412020328417811;0.2740562438601363;0.25946950334509533;1.0;1.0;0.651787462896959;;1.0;0.2833673504452572;0.7264316462503483;0.2572170499865621;0.08514744614236883;0.2230598210122685;0.7128956928629495;1.0;0.9738653535110491;1.0;0.778616008131913;2.0;;0.7963247128326086;;33;33;hde-OM2-3;Engine;hde;hde-OM2;
6;0.5851989950491733;0.8006098757385678;0.17685477638317898;1.546319927466886;1.0;0.08145115989685352;1.3956036360493744;;;0.7803471566617891;;0.6654966810423757;;1.0;0.0;0.7748108395550951;1.7660695743365973;;0.0;0.8629216166317893;;;0.3383919454412833;;0.8942092143408971;0.4915099411208484;0.0;4.0;0.0;0.30649687273552373;;0.9430197295999225;0.5176599537259279;0.6663232251771614;1.6896663553966933;0.032131052451843355;0.06680963366036323;;0.8433967097639805;0.2622688744031177;;;1.2853974511420214;0.28449120992880594;0.40759797241309215;;0.4661374976669762;0.08634424777154515;1.0;;3.0;0.18184489270469165;0.07036401064118225;0.4207167400245848;0.9656775054948957;1.6165104362357665;;0.35517263640675834;1.0;;0.3366574305112643;0.6126443144414803;1.0;1.770554543829451;1.0;;2.0;0.6924846860237354;0.6614298829652144;;0.5343563833875159;1.0;0.4517167394472335;0.8247824807009854;0.997826610627527;;0.9376080143457238;;0.4057374245523212;1.0;1.4773880956358831;1.7897553243511892;;1.0;0.0;;0.3175469674691657;;;1.8175041258422004;0.0;0.586330536306756;2.0;0.3778378353312893;0.04538869874372689;;;2.0;;0.0;71;71;mde-OM3-11;Engine;mde;mde-OM3;
25;;;1.0;;;;;0.4698034174533604;0.30071409198386495;0.804329174373829;0.49303071705404244;;0.7555730296214237;0.5187723324870329;;;1.0;0.4345556316517042;0.11673403099307236;0.40168938492448614;0.017675195322427402;0.668097303965213;0.5660509412055554;0.6440448038918175;0.2561894271445585;0.17373931801771034;0.23098587830313366;0.8760921979099207;0.1507384376498365;;0.5308616600231497;0.5242853833368014;0.7983333100345287;0.7460724236846601;0.7443450380866639;0.2716638757329871;;0.6894582711401035;0.861771343401527;0.28174291738573287;0.13795210288647392;0.3612885703256524;1.0;0.6727314202504753;0.1776126988897641;0.6343069939180042;0.9198945552771786;0.6223002075686225;;;0.375155236840418;0.6061081321911328;0.01594612950650272;1.0;0.34630303371156396;0.5478297484697352;;0.698141951157355;;0.7614493550159649;;1.0;0.18084262705755835;1.6704715893725812;0.20115235652300126;0.35000218463477434;;0.3208322561587373;0.435512893088922;0.0036492179684980072;0.32776083555169655;0.5865374871837877;0.36638119256892154;0.16939025044026468;;;0.04232699162174104;0.635982690847993;0.6552547993252203;0.6622835374555286;0.7685977558839421;0.5663105255050536;0.6359949813038154;0.49332362795522844;;;0.953861690990683;0.3549915053303625;;0.14950124585858235;0.9009673179131512;0.3838761282367176;0.8257556071293071;0.3536199449824494;0.4376284811132828;0.5637339917627843;0.6098760560555033;0.34044325539571707;;;13;13;hde-OM1-3;Engine;hde;hde-OM1;
2;;0.6118387523437655;0.2917928500393334;;;;0.8315856886901598;;0.43754400025965634;0.5235257322114324;0.7754778044420136;;0.21161578936498487;0.0;;;0.18233583829656552;0.0;0.939316549215283;1.0;0.8370312180897151;1.0;0.0;0.0;0.6681120144989743;0.7101249074381226;0.0;0.4921517757860322;0.47813127326591964;0.8530697624245864;0.10981305605611658;;0.609918679829589;0.9207615228916984;1.0;0.5312316078155205;0.5584176254143186;;0.4790195457905682;0.6954452165087892;;;1.0;0.11026406245141013;0.5746037312639974;0.37214220868216585;0.7133849675988905;0.5456455803946624;;0.4727593468534093;0.3824709548507825;1.0;0.8581717957221539;0.9720788417851218;0.6378637813937212;0.37180995727201;;0.0;;0.2226885464781934;0.7590716167626852;0.8804247274552691;0.8788340094288181;0.23007771994262094;0.7100254418839231;0.0;;;0.8588754484918835;0.30191047080267436;0.4099814484803528;;0.31259901218399777;0.30794394828376775;;0.03889515617623566;0.9192074770007129;;0.6116536798546724;0.6621498780692842;0.5857990628778293;0.7545369390333557;0.08020583243616662;0.027401384338273327;;;0.05630101459320198;0.6596179280161303;;1.0;0.5852553606639056;0.33023563187242677;0.7180817418883376;0.343400291536851;0.7845003186490866;0.22766520319055522;;0.548236839274328;0.4442394226085896;;1;1;hde-OM1-2;Engine;hde;hde-OM1;
49;0.691662121190463;0.5088328059213538;0.5727158028195228;0.49173436005660304;;;0.468064281474141;0.7493606044179231;;0.8643539392134848;;0.6184929424541472;;;0.46729400123765324;0.47614180295720976;;0.3106957667409421;0.729913931144393;0.5908957673547791;0.652420012247252;;0.9454018862788182;0.667926187037287;;0.5681456822529839;0.2241594456048075;2.694169252394047;0.3910820607382918;0.3473319226279622;;0.3917902270262618;0.11450193957570003;0.6079074134211863;;0.5347657866110438;0.4645861956825029;0.2961884303477359;0.42619891072799254;0.5634198961045014;0.46818521652639217;0.794270013897464;;0.4982041884768774;0.798882201446904;;0.5111118107521131;;0.4713140076413357;0.4723390535471234;2.1531657530920856;0.530217572884259;0.8722488349377724;0.2841433094521367;0.7763025214770448;1.307680431749035;0.48807847227290646;0.07041906661235871;1.7818150089907359;0.2904462427804185;0.3529309480424128;0.2784934239824931;0.3419266169460174;1.1767279085737947;0.8607937147410551;0.48305333163435543;1.4041314284217854;;0.8983139921869367;;0.6809109705022528;0.6512549989312896;;0.9230307755797926;0.40921950643160004;0.5138859756891461;0.9095276832118987;0.509608403644259;;0.07517366240990637;;1.862618435696;0.6196526131881271;0.6110670997276868;0.3599599704923783;;0.7427234006003383;0.6638941867556114;;0.8278079474116307;0.5182031991530305;0.49109637646231824;;0.6812112950892135;0.0;0.4488787944675914;1.3702390140037006;0.3139664828922094;;0.41139839367399644;56;56;mde-OM1-4;Engine;mde;mde-OM1;
