R_e,A@e,Method,RA@e,gini,p value,Run,SPH Executed,info loss,SPH A@1,CPI A@1,Avg Acc SPH+CPI,Avg RA
6,0.6966666666666667,CPI,1.6602870813397128,0.4,0.85,,,,,,,
7,0.7133333333333334,CPI,1.7850467289719627,0.4,0.85,,,,,,,
8,0.7466666666666667,CPI,2.0625,0.4,0.85,,,,,,,
9,0.7566666666666667,CPI,2.154185022026432,0.4,0.85,,,,,,,
10,0.7766666666666666,CPI,2.356223175965665,0.4,0.85,,,,,,,
1,0.58,Tailored Approach,1.0,0.4,0.85,1.0,11.0,0.35,0.5833333333333334,0.49666666666666665,0.728,1.4736739806617638
2,0.6433333333333333,Tailored Approach,1.0984455958549222,0.4,0.85,1.0,11.0,0.35,0.5833333333333334,0.49666666666666665,0.728,1.4736739806617638
3,0.68,Tailored Approach,1.2009803921568627,0.4,0.85,1.0,11.0,0.35,0.5833333333333334,0.49666666666666665,0.728,1.4736739806617638
4,0.7233333333333334,Tailored Approach,1.368663594470046,0.4,0.85,1.0,11.0,0.35,0.5833333333333334,0.49666666666666665,0.728,1.4736739806617638
5,0.7466666666666667,Tailored Approach,1.4821428571428572,0.4,0.85,1.0,11.0,0.35,0.5833333333333334,0.49666666666666665,0.728,1.4736739806617638
6,0.7633333333333333,Tailored Approach,1.5807860262008733,0.4,0.85,1.0,11.0,0.35,0.5833333333333334,0.49666666666666665,0.728,1.4736739806617638
7,0.78,Tailored Approach,1.6965811965811965,0.4,0.85,1.0,11.0,0.35,0.5833333333333334,0.49666666666666665,0.728,1.4736739806617638
8,0.78,Tailored Approach,1.6965811965811965,0.4,0.85,1.0,11.0,0.35,0.5833333333333334,0.49666666666666665,0.728,1.4736739806617638
9,0.79,Tailored Approach,1.7890295358649788,0.4,0.85,1.0,11.0,0.35,0.5833333333333334,0.49666666666666665,0.728,1.4736739806617638
10,0.7933333333333333,Tailored Approach,1.8235294117647058,0.4,0.85,1.0,11.0,0.35,0.5833333333333334,0.49666666666666665,0.728,1.4736739806617638
1,0.5266666666666666,CPI,1.0,0.35,0.7,,,,,,,
2,0.5733333333333334,CPI,1.0813953488372092,0.35,0.7,,,,,,,
3,0.62,CPI,1.2258064516129032,0.35,0.7,,,,,,,
4,0.66,CPI,1.393939393939394,0.35,0.7,,,,,,,
5,0.6866666666666666,CPI,1.5339805825242718,0.35,0.7,,,,,,,
6,0.7066666666666667,CPI,1.6603773584905661,0.35,0.7,,,,,,,
7,0.7233333333333334,CPI,1.7834101382488479,0.35,0.7,,,,,,,
8,0.7466666666666667,CPI,1.9776785714285714,0.35,0.7,,,,,,,
9,0.76,CPI,2.1008771929824563,0.35,0.7,,,,,,,
10,0.7766666666666666,CPI,2.2703862660944205,0.35,0.7,,,,,,,
1,0.58,Tailored Approach,1.0,0.35,0.7,1.0,11.0,0.35,0.5833333333333334,0.5266666666666666,0.7343333333333333,1.4859036405015305
2,0.6433333333333333,Tailored Approach,1.0984455958549222,0.35,0.7,1.0,11.0,0.35,0.5833333333333334,0.5266666666666666,0.7343333333333333,1.4859036405015305
3,0.69,Tailored Approach,1.2270531400966183,0.35,0.7,1.0,11.0,0.35,0.5833333333333334,0.5266666666666666,0.7343333333333333,1.4859036405015305
4,0.7266666666666667,Tailored Approach,1.3669724770642202,0.35,0.7,1.0,11.0,0.35,0.5833333333333334,0.5266666666666666,0.7343333333333333,1.4859036405015305
5,0.7533333333333333,Tailored Approach,1.4955752212389382,0.35,0.7,1.0,11.0,0.35,0.5833333333333334,0.5266666666666666,0.7343333333333333,1.4859036405015305
6,0.7733333333333333,Tailored Approach,1.6120689655172413,0.35,0.7,1.0,11.0,0.35,0.5833333333333334,0.5266666666666666,0.7343333333333333,1.4859036405015305
7,0.79,Tailored Approach,1.7257383966244726,0.35,0.7,1.0,11.0,0.35,0.5833333333333334,0.5266666666666666,0.7343333333333333,1.4859036405015305
8,0.79,Tailored Approach,1.7257383966244726,0.35,0.7,1.0,11.0,0.35,0.5833333333333334,0.5266666666666666,0.7343333333333333,1.4859036405015305
9,0.7966666666666666,Tailored Approach,1.786610878661088,0.35,0.7,1.0,11.0,0.35,0.5833333333333334,0.5266666666666666,0.7343333333333333,1.4859036405015305
10,0.8,Tailored Approach,1.8208333333333333,0.35,0.7,1.0,11.0,0.35,0.5833333333333334,0.5266666666666666,0.7343333333333333,1.4859036405015305
1,0.51,CPI,1.0,0.35,0.8,,,,,,,
2,0.5633333333333334,CPI,1.0946745562130178,0.35,0.8,,,,,,,
3,0.6033333333333334,CPI,1.2209944751381216,0.35,0.8,,,,,,,
4,0.64,CPI,1.3802083333333333,0.35,0.8,,,,,,,
5,0.6633333333333333,CPI,1.5075376884422111,0.35,0.8,,,,,,,
6,0.6933333333333334,CPI,1.7019230769230769,0.35,0.8,,,,,,,
7,0.7266666666666667,CPI,1.944954128440367,0.35,0.8,,,,,,,
8,0.74,CPI,2.054054054054054,0.35,0.8,,,,,,,
9,0.75,CPI,2.1466666666666665,0.35,0.8,,,,,,,
10,0.7633333333333333,CPI,2.2838427947598254,0.35,0.8,,,,,,,
1,0.58,Tailored Approach,1.0,0.35,0.8,1.0,11.0,0.35,0.5833333333333334,0.51,0.7353333333333334,1.489732790692948
2,0.6433333333333333,Tailored Approach,1.0984455958549222,0.35,0.8,1.0,11.0,0.35,0.5833333333333334,0.51,0.7353333333333334,1.489732790692948
3,0.6933333333333334,Tailored Approach,1.2355769230769231,0.35,0.8,1.0,11.0,0.35,0.5833333333333334,0.51,0.7353333333333334,1.489732790692948
4,0.7266666666666667,Tailored Approach,1.3623853211009174,0.35,0.8,1.0,11.0,0.35,0.5833333333333334,0.51,0.7353333333333334,1.489732790692948
5,0.7533333333333333,Tailored Approach,1.491150442477876,0.35,0.8,1.0,11.0,0.35,0.5833333333333334,0.51,0.7353333333333334,1.489732790692948
6,0.7733333333333333,Tailored Approach,1.6077586206896552,0.35,0.8,1.0,11.0,0.35,0.5833333333333334,0.51,0.7353333333333334,1.489732790692948
7,0.79,Tailored Approach,1.7215189873417722,0.35,0.8,1.0,11.0,0.35,0.5833333333333334,0.51,0.7353333333333334,1.489732790692948
8,0.79,Tailored Approach,1.7215189873417722,0.35,0.8,1.0,11.0,0.35,0.5833333333333334,0.51,0.7353333333333334,1.489732790692948
9,0.8,Tailored Approach,1.8125,0.35,0.8,1.0,11.0,0.35,0.5833333333333334,0.51,0.7353333333333334,1.489732790692948
10,0.8033333333333333,Tailored Approach,1.8464730290456433,0.35,0.8,1.0,11.0,0.35,0.5833333333333334,0.51,0.7353333333333334,1.489732790692948
1,0.5133333333333333,CPI,1.0,0.35,0.75,,,,,,,
2,0.5666666666666667,CPI,1.0941176470588236,0.35,0.75,,,,,,,
3,0.6033333333333334,CPI,1.2099447513812154,0.35,0.75,,,,,,,
4,0.6233333333333333,CPI,1.2994652406417113,0.35,0.75,,,,,,,
5,0.6533333333333333,CPI,1.469387755102041,0.35,0.75,,,,,,,
6,0.6766666666666666,CPI,1.625615763546798,0.35,0.75,,,,,,,
7,0.7066666666666667,CPI,1.8537735849056605,0.35,0.75,,,,,,,
8,0.73,CPI,2.050228310502283,0.35,0.75,,,,,,,
9,0.7566666666666667,CPI,2.2951541850220263,0.35,0.75,,,,,,,
10,0.7766666666666666,CPI,2.4935622317596566,0.35,0.75,,,,,,,
1,0.58,Tailored Approach,1.0,0.35,0.75,1.0,11.0,0.35,0.5833333333333334,0.5133333333333333,0.7346666666666667,1.4837448322793183
2,0.6433333333333333,Tailored Approach,1.0984455958549222,0.35,0.75,1.0,11.0,0.35,0.5833333333333334,0.5133333333333333,0.7346666666666667,1.4837448322793183
3,0.6933333333333334,Tailored Approach,1.2355769230769231,0.35,0.75,1.0,11.0,0.35,0.5833333333333334,0.5133333333333333,0.7346666666666667,1.4837448322793183
4,0.7266666666666667,Tailored Approach,1.3623853211009174,0.35,0.75,1.0,11.0,0.35,0.5833333333333334,0.5133333333333333,0.7346666666666667,1.4837448322793183
5,0.7533333333333333,Tailored Approach,1.491150442477876,0.35,0.75,1.0,11.0,0.35,0.5833333333333334,0.5133333333333333,0.7346666666666667,1.4837448322793183
6,0.7733333333333333,Tailored Approach,1.6077586206896552,0.35,0.75,1.0,11.0,0.35,0.5833333333333334,0.5133333333333333,0.7346666666666667,1.4837448322793183
7,0.79,Tailored Approach,1.7215189873417722,0.35,0.75,1.0,11.0,0.35,0.5833333333333334,0.5133333333333333,0.7346666666666667,1.4837448322793183
8,0.79,Tailored Approach,1.7215189873417722,0.35,0.75,1.0,11.0,0.35,0.5833333333333334,0.5133333333333333,0.7346666666666667,1.4837448322793183
9,0.7966666666666666,Tailored Approach,1.782426778242678,0.35,0.75,1.0,11.0,0.35,0.5833333333333334,0.5133333333333333,0.7346666666666667,1.4837448322793183
10,0.8,Tailored Approach,1.8166666666666667,0.35,0.75,1.0,11.0,0.35,0.5833333333333334,0.5133333333333333,0.7346666666666667,1.4837448322793183
1,0.49666666666666665,CPI,1.0,0.35,0.85,,,,,,,
2,0.59,CPI,1.1581920903954803,0.35,0.85,,,,,,,
3,0.62,CPI,1.2473118279569892,0.35,0.85,,,,,,,
4,0.6466666666666666,CPI,1.3608247422680413,0.35,0.85,,,,,,,
5,0.67,CPI,1.4875621890547264,0.35,0.85,,,,,,,
6,0.6966666666666667,CPI,1.6602870813397128,0.35,0.85,,,,,,,
7,0.7133333333333334,CPI,1.7850467289719627,0.35,0.85,,,,,,,
8,0.7466666666666667,CPI,2.0625,0.35,0.85,,,,,,,
9,0.7566666666666667,CPI,2.154185022026432,0.35,0.85,,,,,,,
10,0.7766666666666666,CPI,2.356223175965665,0.35,0.85,,,,,,,
1,0.5766666666666667,Tailored Approach,1.0,0.35,0.85,1.0,11.0,0.35,0.5833333333333334,0.49666666666666665,0.728,1.4996937124336116
2,0.6333333333333333,Tailored Approach,1.0894736842105264,0.35,0.85,1.0,11.0,0.35,0.5833333333333334,0.49666666666666665,0.728,1.4996937124336116
3,0.6733333333333333,Tailored Approach,1.202970297029703,0.35,0.85,1.0,11.0,0.35,0.5833333333333334,0.49666666666666665,0.728,1.4996937124336116
4,0.7233333333333334,Tailored Approach,1.3963133640552996,0.35,0.85,1.0,11.0,0.35,0.5833333333333334,0.49666666666666665,0.728,1.4996937124336116
5,0.75,Tailored Approach,1.5244444444444445,0.35,0.85,1.0,11.0,0.35,0.5833333333333334,0.49666666666666665,0.728,1.4996937124336116
6,0.7666666666666667,Tailored Approach,1.6217391304347826,0.35,0.85,1.0,11.0,0.35,0.5833333333333334,0.49666666666666665,0.728,1.4996937124336116
7,0.7833333333333333,Tailored Approach,1.7361702127659575,0.35,0.85,1.0,11.0,0.35,0.5833333333333334,0.49666666666666665,0.728,1.4996937124336116
8,0.7833333333333333,Tailored Approach,1.7361702127659575,0.35,0.85,1.0,11.0,0.35,0.5833333333333334,0.49666666666666665,0.728,1.4996937124336116
9,0.7933333333333333,Tailored Approach,1.8277310924369747,0.35,0.85,1.0,11.0,0.35,0.5833333333333334,0.49666666666666665,0.728,1.4996937124336116
10,0.7966666666666666,Tailored Approach,1.8619246861924685,0.35,0.85,1.0,11.0,0.35,0.5833333333333334,0.49666666666666665,0.728,1.4996937124336116
1,0.5766666666666667,SPH,1.0,-1.0,-1.0,1.0,17.0,0.25,,,,
2,0.6233333333333333,SPH,1.0748663101604279,-1.0,-1.0,1.0,17.0,0.25,,,,
3,0.6666666666666666,SPH,1.2,-1.0,-1.0,1.0,17.0,0.25,,,,
4,0.7033333333333334,SPH,1.3459715639810426,-1.0,-1.0,1.0,17.0,0.25,,,,
5,0.73,SPH,1.4794520547945205,-1.0,-1.0,1.0,17.0,0.25,,,,
6,0.7466666666666667,SPH,1.5803571428571428,-1.0,-1.0,1.0,17.0,0.25,,,,
7,0.77,SPH,1.7445887445887447,-1.0,-1.0,1.0,17.0,0.25,,,,
8,0.7766666666666666,SPH,1.798283261802575,-1.0,-1.0,1.0,17.0,0.25,,,,
9,0.7833333333333333,SPH,1.8595744680851063,-1.0,-1.0,1.0,17.0,0.25,,,,
10,0.7966666666666666,SPH,1.99581589958159,-1.0,-1.0,1.0,17.0,0.25,,,,
1,0.5233333333333333,RF+B,1.0,-1.0,-1.0,1.0,17.0,,,,,
2,0.5933333333333334,RF+B,1.1179775280898876,-1.0,-1.0,1.0,17.0,,,,,
3,0.6333333333333333,RF+B,1.236842105263158,-1.0,-1.0,1.0,17.0,,,,,
4,0.6666666666666666,RF+B,1.375,-1.0,-1.0,1.0,17.0,,,,,
5,0.6933333333333334,RF+B,1.5144230769230769,-1.0,-1.0,1.0,17.0,,,,,
6,0.7166666666666667,RF+B,1.6604651162790698,-1.0,-1.0,1.0,17.0,,,,,
7,0.7333333333333333,RF+B,1.7818181818181817,-1.0,-1.0,1.0,17.0,,,,,
8,0.75,RF+B,1.92,-1.0,-1.0,1.0,17.0,,,,,
9,0.76,RF+B,2.013157894736842,-1.0,-1.0,1.0,17.0,,,,,
10,0.77,RF+B,2.116883116883117,-1.0,-1.0,1.0,17.0,,,,,
1,0.5266666666666666,CPI,1.0,0.3,0.7,,,,,,,
2,0.5733333333333334,CPI,1.0813953488372092,0.3,0.7,,,,,,,
3,0.62,CPI,1.2258064516129032,0.3,0.7,,,,,,,
4,0.66,CPI,1.393939393939394,0.3,0.7,,,,,,,
5,0.6866666666666666,CPI,1.5339805825242718,0.3,0.7,,,,,,,
6,0.7066666666666667,CPI,1.6603773584905661,0.3,0.7,,,,,,,
7,0.7233333333333334,CPI,1.7834101382488479,0.3,0.7,,,,,,,
8,0.7466666666666667,CPI,1.9776785714285714,0.3,0.7,,,,,,,
9,0.76,CPI,2.1008771929824563,0.3,0.7,,,,,,,
10,0.7766666666666666,CPI,2.2703862660944205,0.3,0.7,,,,,,,
1,0.57,Tailored Approach,1.0,0.3,0.7,1.0,17.0,0.25,0.5766666666666667,0.5266666666666666,0.732,1.5388693362702512
2,0.6333333333333333,Tailored Approach,1.1,0.3,0.7,1.0,17.0,0.25,0.5766666666666667,0.5266666666666666,0.732,1.5388693362702512
3,0.6766666666666666,Tailored Approach,1.2216748768472907,0.3,0.7,1.0,17.0,0.25,0.5766666666666667,0.5266666666666666,0.732,1.5388693362702512
4,0.7166666666666667,Tailored Approach,1.3767441860465117,0.3,0.7,1.0,17.0,0.25,0.5766666666666667,0.5266666666666666,0.732,1.5388693362702512
5,0.7466666666666667,Tailored Approach,1.5223214285714286,0.3,0.7,1.0,17.0,0.25,0.5766666666666667,0.5266666666666666,0.732,1.5388693362702512
6,0.7766666666666666,Tailored Approach,1.6952789699570816,0.3,0.7,1.0,17.0,0.25,0.5766666666666667,0.5266666666666666,0.732,1.5388693362702512
7,0.7933333333333333,Tailored Approach,1.8067226890756303,0.3,0.7,1.0,17.0,0.25,0.5766666666666667,0.5266666666666666,0.732,1.5388693362702512
8,0.7933333333333333,Tailored Approach,1.8067226890756303,0.3,0.7,1.0,17.0,0.25,0.5766666666666667,0.5266666666666666,0.732,1.5388693362702512
9,0.8033333333333333,Tailored Approach,1.896265560165975,0.3,0.7,1.0,17.0,0.25,0.5766666666666667,0.5266666666666666,0.732,1.5388693362702512
10,0.81,Tailored Approach,1.962962962962963,0.3,0.7,1.0,17.0,0.25,0.5766666666666667,0.5266666666666666,0.732,1.5388693362702512
1,0.51,CPI,1.0,0.3,0.8,,,,,,,
2,0.5633333333333334,CPI,1.0946745562130178,0.3,0.8,,,,,,,
3,0.6033333333333334,CPI,1.2209944751381216,0.3,0.8,,,,,,,
4,0.64,CPI,1.3802083333333333,0.3,0.8,,,,,,,
5,0.6633333333333333,CPI,1.5075376884422111,0.3,0.8,,,,,,,
6,0.6933333333333334,CPI,1.7019230769230769,0.3,0.8,,,,,,,
7,0.7266666666666667,CPI,1.944954128440367,0.3,0.8,,,,,,,
8,0.74,CPI,2.054054054054054,0.3,0.8,,,,,,,
9,0.75,CPI,2.1466666666666665,0.3,0.8,,,,,,,
10,0.7633333333333333,CPI,2.2838427947598254,0.3,0.8,,,,,,,
1,0.5566666666666666,Tailored Approach,1.0,0.3,0.8,1.0,17.0,0.25,0.5766666666666667,0.51,0.7246666666666666,1.549179609215811
2,0.63,Tailored Approach,1.1164021164021165,0.3,0.8,1.0,17.0,0.25,0.5766666666666667,0.51,0.7246666666666666,1.549179609215811
3,0.6733333333333333,Tailored Approach,1.2376237623762376,0.3,0.8,1.0,17.0,0.25,0.5766666666666667,0.51,0.7246666666666666,1.549179609215811
4,0.7066666666666667,Tailored Approach,1.3679245283018868,0.3,0.8,1.0,17.0,0.25,0.5766666666666667,0.51,0.7246666666666666,1.549179609215811
5,0.74,Tailored Approach,1.5315315315315314,0.3,0.8,1.0,17.0,0.25,0.5766666666666667,0.51,0.7246666666666666,1.549179609215811
6,0.7666666666666667,Tailored Approach,1.6869565217391305,0.3,0.8,1.0,17.0,0.25,0.5766666666666667,0.51,0.7246666666666666,1.549179609215811
7,0.7833333333333333,Tailored Approach,1.8,0.3,0.8,1.0,17.0,0.25,0.5766666666666667,0.51,0.7246666666666666,1.549179609215811
8,0.7866666666666666,Tailored Approach,1.826271186440678,0.3,0.8,1.0,17.0,0.25,0.5766666666666667,0.51,0.7246666666666666,1.549179609215811
9,0.8,Tailored Approach,1.9458333333333333,0.3,0.8,1.0,17.0,0.25,0.5766666666666667,0.51,0.7246666666666666,1.549179609215811
10,0.8033333333333333,Tailored Approach,1.979253112033195,0.3,0.8,1.0,17.0,0.25,0.5766666666666667,0.51,0.7246666666666666,1.549179609215811
1,0.5133333333333333,CPI,1.0,0.3,0.75,,,,,,,
2,0.5666666666666667,CPI,1.0941176470588236,0.3,0.75,,,,,,,
3,0.6033333333333334,CPI,1.2099447513812154,0.3,0.75,,,,,,,
4,0.6233333333333333,CPI,1.2994652406417113,0.3,0.75,,,,,,,
5,0.6533333333333333,CPI,1.469387755102041,0.3,0.75,,,,,,,
6,0.6766666666666666,CPI,1.625615763546798,0.3,0.75,,,,,,,
7,0.7066666666666667,CPI,1.8537735849056605,0.3,0.75,,,,,,,
8,0.73,CPI,2.050228310502283,0.3,0.75,,,,,,,
9,0.7566666666666667,CPI,2.2951541850220263,0.3,0.75,,,,,,,
10,0.7766666666666666,CPI,2.4935622317596566,0.3,0.75,,,,,,,
1,0.57,Tailored Approach,1.0,0.3,0.75,1.0,17.0,0.25,0.5766666666666667,0.5133333333333333,0.7323333333333333,1.5367335383444074
2,0.6333333333333333,Tailored Approach,1.1,0.3,0.75,1.0,17.0,0.25,0.5766666666666667,0.5133333333333333,0.7323333333333333,1.5367335383444074
3,0.68,Tailored Approach,1.2303921568627452,0.3,0.75,1.0,17.0,0.25,0.5766666666666667,0.5133333333333333,0.7323333333333333,1.5367335383444074
4,0.7166666666666667,Tailored Approach,1.372093023255814,0.3,0.75,1.0,17.0,0.25,0.5766666666666667,0.5133333333333333,0.7323333333333333,1.5367335383444074
5,0.7466666666666667,Tailored Approach,1.5178571428571428,0.3,0.75,1.0,17.0,0.25,0.5766666666666667,0.5133333333333333,0.7323333333333333,1.5367335383444074
6,0.7766666666666666,Tailored Approach,1.6909871244635193,0.3,0.75,1.0,17.0,0.25,0.5766666666666667,0.5133333333333333,0.7323333333333333,1.5367335383444074
7,0.7933333333333333,Tailored Approach,1.8025210084033614,0.3,0.75,1.0,17.0,0.25,0.5766666666666667,0.5133333333333333,0.7323333333333333,1.5367335383444074
8,0.7933333333333333,Tailored Approach,1.8025210084033614,0.3,0.75,1.0,17.0,0.25,0.5766666666666667,0.5133333333333333,0.7323333333333333,1.5367335383444074
9,0.8033333333333333,Tailored Approach,1.892116182572614,0.3,0.75,1.0,17.0,0.25,0.5766666666666667,0.5133333333333333,0.7323333333333333,1.5367335383444074
10,0.81,Tailored Approach,1.9588477366255144,0.3,0.75,1.0,17.0,0.25,0.5766666666666667,0.5133333333333333,0.7323333333333333,1.5367335383444074
1,0.49666666666666665,CPI,1.0,0.3,0.85,,,,,,,
2,0.59,CPI,1.1581920903954803,0.3,0.85,,,,,,,
3,0.62,CPI,1.2473118279569892,0.3,0.85,,,,,,,
4,0.6466666666666666,CPI,1.3608247422680413,0.3,0.85,,,,,,,
5,0.67,CPI,1.4875621890547264,0.3,0.85,,,,,,,
6,0.6966666666666667,CPI,1.6602870813397128,0.3,0.85,,,,,,,
7,0.7133333333333334,CPI,1.7850467289719627,0.3,0.85,,,,,,,
8,0.7466666666666667,CPI,2.0625,0.3,0.85,,,,,,,
9,0.7566666666666667,CPI,2.154185022026432,0.3,0.85,,,,,,,
10,0.7766666666666666,CPI,2.356223175965665,0.3,0.85,,,,,,,
1,0.56,Tailored Approach,1.0,0.3,0.85,1.0,17.0,0.25,0.5766666666666667,0.49666666666666665,0.72,1.558522733592146
2,0.6233333333333333,Tailored Approach,1.1016042780748663,0.3,0.85,1.0,17.0,0.25,0.5766666666666667,0.49666666666666665,0.72,1.558522733592146
3,0.6666666666666666,Tailored Approach,1.225,0.3,0.85,1.0,17.0,0.25,0.5766666666666667,0.49666666666666665,0.72,1.558522733592146
4,0.7033333333333334,Tailored Approach,1.3696682464454977,0.3,0.85,1.0,17.0,0.25,0.5766666666666667,0.49666666666666665,0.72,1.558522733592146
5,0.73,Tailored Approach,1.5022831050228311,0.3,0.85,1.0,17.0,0.25,0.5766666666666667,0.49666666666666665,0.72,1.558522733592146
6,0.75,Tailored Approach,1.6222222222222222,0.3,0.85,1.0,17.0,0.25,0.5766666666666667,0.49666666666666665,0.72,1.558522733592146
7,0.77,Tailored Approach,1.7619047619047619,0.3,0.85,1.0,17.0,0.25,0.5766666666666667,0.49666666666666665,0.72,1.558522733592146
8,0.79,Tailored Approach,1.919831223628692,0.3,0.85,1.0,17.0,0.25,0.5766666666666667,0.49666666666666665,0.72,1.558522733592146
9,0.8,Tailored Approach,2.0083333333333333,0.3,0.85,1.0,17.0,0.25,0.5766666666666667,0.49666666666666665,0.72,1.558522733592146
10,0.8066666666666666,Tailored Approach,2.074380165289256,0.3,0.85,1.0,17.0,0.25,0.5766666666666667,0.49666666666666665,0.72,1.558522733592146
1,0.5266666666666666,CPI,1.0,0.2,0.7,,,,,,,
2,0.5733333333333334,CPI,1.0813953488372092,0.2,0.7,,,,,,,
3,0.62,CPI,1.2258064516129032,0.2,0.7,,,,,,,
4,0.66,CPI,1.393939393939394,0.2,0.7,,,,,,,
5,0.6866666666666666,CPI,1.5339805825242718,0.2,0.7,,,,,,,
6,0.7066666666666667,CPI,1.6603773584905661,0.2,0.7,,,,,,,
7,0.7233333333333334,CPI,1.7834101382488479,0.2,0.7,,,,,,,
8,0.7466666666666667,CPI,1.9776785714285714,0.2,0.7,,,,,,,
9,0.76,CPI,2.1008771929824563,0.2,0.7,,,,,,,
10,0.7766666666666666,CPI,2.2703862660944205,0.2,0.7,,,,,,,
1,0.5666666666666667,Tailored Approach,1.0,0.2,0.7,1.0,17.0,0.25,0.5766666666666667,0.5266666666666666,0.7286666666666669,1.5433887744568922
2,0.6333333333333333,Tailored Approach,1.105263157894737,0.2,0.7,1.0,17.0,0.25,0.5766666666666667,0.5266666666666666,0.7286666666666669,1.5433887744568922
3,0.6733333333333333,Tailored Approach,1.2178217821782178,0.2,0.7,1.0,17.0,0.25,0.5766666666666667,0.5266666666666666,0.7286666666666669,1.5433887744568922
4,0.7133333333333334,Tailored Approach,1.3738317757009346,0.2,0.7,1.0,17.0,0.25,0.5766666666666667,0.5266666666666666,0.7286666666666669,1.5433887744568922
5,0.74,Tailored Approach,1.5045045045045045,0.2,0.7,1.0,17.0,0.25,0.5766666666666667,0.5266666666666666,0.7286666666666669,1.5433887744568922
6,0.77,Tailored Approach,1.6796536796536796,0.2,0.7,1.0,17.0,0.25,0.5766666666666667,0.5266666666666666,0.7286666666666669,1.5433887744568922
7,0.7866666666666666,Tailored Approach,1.7923728813559323,0.2,0.7,1.0,17.0,0.25,0.5766666666666667,0.5266666666666666,0.7286666666666669,1.5433887744568922
8,0.79,Tailored Approach,1.8185654008438819,0.2,0.7,1.0,17.0,0.25,0.5766666666666667,0.5266666666666666,0.7286666666666669,1.5433887744568922
9,0.8033333333333333,Tailored Approach,1.937759336099585,0.2,0.7,1.0,17.0,0.25,0.5766666666666667,0.5266666666666666,0.7286666666666669,1.5433887744568922
10,0.81,Tailored Approach,2.0041152263374484,0.2,0.7,1.0,17.0,0.25,0.5766666666666667,0.5266666666666666,0.7286666666666669,1.5433887744568922
1,0.51,CPI,1.0,0.2,0.8,,,,,,,
2,0.5633333333333334,CPI,1.0946745562130178,0.2,0.8,,,,,,,
3,0.6033333333333334,CPI,1.2209944751381216,0.2,0.8,,,,,,,
4,0.64,CPI,1.3802083333333333,0.2,0.8,,,,,,,
5,0.6633333333333333,CPI,1.5075376884422111,0.2,0.8,,,,,,,
6,0.6933333333333334,CPI,1.7019230769230769,0.2,0.8,,,,,,,
7,0.7266666666666667,CPI,1.944954128440367,0.2,0.8,,,,,,,
8,0.74,CPI,2.054054054054054,0.2,0.8,,,,,,,
9,0.75,CPI,2.1466666666666665,0.2,0.8,,,,,,,
10,0.7633333333333333,CPI,2.2838427947598254,0.2,0.8,,,,,,,
1,0.5533333333333333,Tailored Approach,1.0,0.2,0.8,1.0,17.0,0.25,0.5766666666666667,0.51,0.7213333333333333,1.5537094358261303
2,0.63,Tailored Approach,1.1216931216931216,0.2,0.8,1.0,17.0,0.25,0.5766666666666667,0.51,0.7213333333333333,1.5537094358261303
3,0.67,Tailored Approach,1.2338308457711442,0.2,0.8,1.0,17.0,0.25,0.5766666666666667,0.51,0.7213333333333333,1.5537094358261303
4,0.7033333333333334,Tailored Approach,1.3649289099526067,0.2,0.8,1.0,17.0,0.25,0.5766666666666667,0.51,0.7213333333333333,1.5537094358261303
5,0.7333333333333333,Tailored Approach,1.5136363636363637,0.2,0.8,1.0,17.0,0.25,0.5766666666666667,0.51,0.7213333333333333,1.5537094358261303
6,0.76,Tailored Approach,1.6710526315789473,0.2,0.8,1.0,17.0,0.25,0.5766666666666667,0.51,0.7213333333333333,1.5537094358261303
7,0.7766666666666666,Tailored Approach,1.7854077253218885,0.2,0.8,1.0,17.0,0.25,0.5766666666666667,0.51,0.7213333333333333,1.5537094358261303
8,0.7833333333333333,Tailored Approach,1.8382978723404255,0.2,0.8,1.0,17.0,0.25,0.5766666666666667,0.51,0.7213333333333333,1.5537094358261303
9,0.8,Tailored Approach,1.9875,0.2,0.8,1.0,17.0,0.25,0.5766666666666667,0.51,0.7213333333333333,1.5537094358261303
10,0.8033333333333333,Tailored Approach,2.020746887966805,0.2,0.8,1.0,17.0,0.25,0.5766666666666667,0.51,0.7213333333333333,1.5537094358261303
1,0.5133333333333333,CPI,1.0,0.2,0.75,,,,,,,
2,0.5666666666666667,CPI,1.0941176470588236,0.2,0.75,,,,,,,
3,0.6033333333333334,CPI,1.2099447513812154,0.2,0.75,,,,,,,
4,0.6233333333333333,CPI,1.2994652406417113,0.2,0.75,,,,,,,
5,0.6533333333333333,CPI,1.469387755102041,0.2,0.75,,,,,,,
6,0.6766666666666666,CPI,1.625615763546798,0.2,0.75,,,,,,,
7,0.7066666666666667,CPI,1.8537735849056605,0.2,0.75,,,,,,,
8,0.73,CPI,2.050228310502283,0.2,0.75,,,,,,,
9,0.7566666666666667,CPI,2.2951541850220263,0.2,0.75,,,,,,,
10,0.7766666666666666,CPI,2.4935622317596566,0.2,0.75,,,,,,,
1,0.5666666666666667,Tailored Approach,1.0,0.2,0.75,1.0,17.0,0.25,0.5766666666666667,0.5133333333333333,0.7290000000000001,1.5412439240233504
2,0.6333333333333333,Tailored Approach,1.105263157894737,0.2,0.75,1.0,17.0,0.25,0.5766666666666667,0.5133333333333333,0.7290000000000001,1.5412439240233504
