;Unnamed: 0;Unnamed: 0.1;Class entropy (C);Imbalance Degree (C);Fishers DR (C);Class Overlap (C);Border Points (C);Inter/Intra Class Dist (C);NN Error (C);Class entropy (G);Imbalance Degree (G);Fishers DR (G);Class Overlap (G);Border Points (G);Inter/Intra Class Dist (G);NN Error (G);CHI;SIL;Dunn Index;Gini (C);Gini (G);avg #n groups;avg #n classes+groups;min #n groups;max #n groups;Acc (X);Acc (G);Acc (G - X);c;gs;n;group_imbalance;cls_imbalance
167;0,0;;0,946116113502944;0,019177717933202557;0.024423407942031468;7,383589875753613e-06;0,72;0.5519443382202202;0,584;0,800563791364913;0,1790884842571796;0,4145710289586928;1,0202715738846563e-16;0,5523809523809524;0,4983720574436829;0,3904761904761905;42,3504889093778;-0,02688754267338969;1,6080791830998165e-05;0,3185;0,3570344827586207;34,48275862068966;12,048192771084338;4;117;0,3933333333333333;0,5866666666666667;0,19333333333333336;20;0,25;1000;imbalanced;medium
168;0,0;;0,8941697828516737;0,03498002043086501;0.038144175537266775;4,6078057007091025e-05;0,636;0.5475251088063751;0,495;0,4862567729344455;0,6386325407173634;0,6055128612433818;4,2223590720336486e-24;0,4190476190476191;0,4859859652985396;0,2761904761904762;44,97654567699801;-0,013653302628298612;1,66372814220875e-05;0,4332999999999999;0,3570344827586207;34,48275862068966;12,048192771084338;4;117;0,5366666666666666;0,79;0,2533333333333334;20;0,25;1000;imbalanced;imbalanced
169;0,0;;0,8648916913972842;0,04460824702737931;0.054978080988258925;5,349920190322075e-05;0,5670000000000001;0.5432143872800329;0,425;0,3136078320535287;0,8277771971992893;0,7278391451138593;6,554861505195848e-76;0,20952380952380956;0,4766535302956471;0,13333333333333333;46,491843468059976;-0,003771285443149318;1,9090325969946414e-05;0,4814000000000001;0,3570344827586207;34,48275862068966;12,048192771084338;4;117;0,6566666666666666;0,8833333333333333;0,2266666666666667;20;0,25;1000;imbalanced;very_imbalanced
170;0,0;;0,9535100977617944;0,0194306778603508;0.019046553259584063;1,34809281899522e-07;0,7277277277277278;0.5082092818658037;0,5925925925925926;0,996565313747434;0,0015371587620798266;0,17584236710446474;3,540141413866403e-15;0,7389558232931727;0,5057673240969155;0,6746987951807228;40,45330466414581;-0,03783489012507568;1,0377327243502774e-05;0,2806306306306305;0,5987773487773489;35,67857142857143;12,4875;2;249;0,3466666666666667;0,35;0,0033333333333332997;20;0,25;1000;very_imbalanced;very_balanced
171;0,0;;0,9260535335575952;0,03155545422633865;0.02750363509206711;3,8375193325726037e-07;0,7177177177177178;0.5092597325297987;0,6126126126126126;0,9064725538922876;0,05546630465504443;0,20183404026345506;3,8678763661324615e-14;0,7269076305220884;0,5059862936408371;0,678714859437751;38,71621853023668;-0,038996129476901474;1,0485873395545406e-05;0,3597097097097097;0,5987773487773489;35,67857142857143;12,4875;2;249;0,3533333333333333;0,4;0,04666666666666669;20;0,25;1000;very_imbalanced;balanced
172;0,0;;0,8958259022498148;0,0443915344478466;0.035303872130984314;4,879019930443639e-07;0,6426426426426426;0.5060031429000887;0,5065065065065065;0,7654270799686079;0,1871893443144889;0,30326966953782514;4,743033209432385e-13;0,5863453815261044;0,5018836937422504;0,5060240963855421;41,37343296543343;-0,022342312488371208;1,0568094874561804e-05;0,4283783783783782;0,5987773487773489;35,67857142857143;12,4875;2;249;0,38666666666666666;0,49;0,10333333333333332;20;0,25;1000;very_imbalanced;medium
173;0,0;;0,8040199635452223;0,08546424114149097;0.07376342193876696;5,759756589177953e-06;0,5415415415415415;0.49800991397910466;0,3783783783783784;0,4012211976288517;0,6697884996714505;;1,1927624677938194e-18;0,3453815261044177;0,4944512978042693;0,22088353413654616;45,21334136948197;0,002394411075125353;7,739140650205594e-06;0,5756256256256256;0,5987773487773489;35,67857142857143;12,4875;2;249;0,68;0,8;0,12;20;0,25;1000;very_imbalanced;imbalanced
174;0,0;;0,7395794092674819;0,11519645012732027;0.11976381916855819;3,0328861427730232e-05;0,4454454454454455;0.4902500114190545;0,2882882882882883;0,2091144466260708;0,8907840713463243;0,8059901375179929;1,765924409184428e-77;0,17670682730923695;0,4781640902591282;0,10843373493975904;46,79098281877904;0,023063221980108444;6,046000613639963e-06;0,6511011011011011;0,5987773487773489;35,67857142857143;12,4875;2;249;0,7633333333333333;0,8966666666666666;0,1333333333333333;20;0,25;1000;very_imbalanced;very_imbalanced
175;0,0;;0,9551379005332632;0,013777256914821344;0.013460105821043705;2,585919860549498e-05;0,6509999999999999;0.5165156374686669;0,49700000000000005;0,983510363583724;0,012635880987331928;0,7199824414579734;1,5371492428064103e-29;0,8125;0,5070780622282972;0,71875;81,42388312851844;-0,07485322919081744;2,2829921980680703e-05;0,2864;0,20496551724137926;34,48275862068966;11,904761904761903;20;87;0,39666666666666667;0,52;0,12333333333333335;20;0,5;1000;very_balanced;very_balanced
176;0,0;;0,9536350997222028;0,015117908622997778;0.013457733633153054;4,859604794355706e-05;0,649;0.5168449881224305;0,499;0,9745779918501659;0,021496418026595854;0,6900433527361579;1,9535855403113185e-31;0,8125;0,5020203135899381;0,65625;84,47598690353337;-0,08029391589732808;2,0713091214520796e-05;0,29590000000000005;0,20496551724137926;34,48275862068966;11,904761904761903;20;87;0,43;0,53;0,10000000000000003;20;0,5;1000;very_balanced;balanced
177;0,0;;0,9541107512470284;0,014696110997834409;0.01407150396263624;5,7276173531930286e-05;0,621;0.5163988900383791;0,47;0,9208525107100428;0,07572868428221202;0,6679373273854363;9,849985880091177e-26;0,65625;0,5101440042244831;0,65625;85,86956308648995;-0,07782487019047422;1,903091567565344e-05;0,2933000000000001;0,20496551724137926;34,48275862068966;11,904761904761903;20;87;0,5266666666666666;0,5933333333333334;0,06666666666666676;20;0,5;1000;very_balanced;medium
178;0,0;;0,9326307139301824;0,0213682487253718;0.01207148565140444;0,00015510543652989746;0,45299999999999996;0.5072375146248957;0,321;0,7318105403550392;0,3710177166918248;0,6823719206906953;3,024135725539797e-34;0,59375;0,4985258548129461;0,4375;99,77463518426657;-0,04551071752119706;1,614596906301401e-05;0,3510000000000001;0,20496551724137926;34,48275862068966;11,904761904761903;20;87;0,7466666666666667;0,8266666666666667;0,07999999999999996;20;0,5;1000;very_balanced;imbalanced
179;0,0;;0,925112834956005;0,023475941219781468;0.011361293168354122;6,624014958765958e-05;0,365;0.5021419945530978;0,252;0,6273362811779477;0,5263157894736844;0,6678027344042365;0,0;0,5;0,4975171481809206;0,375;108,10487027976141;-0,024323463746022747;1,6045223488898804e-05;0,3667;0,20496551724137926;34,48275862068966;11,904761904761903;20;87;0,8266666666666667;0,87;0,043333333333333335;20;0,5;1000;very_balanced;very_imbalanced
180;0,0;;0,9429096459703346;0,01663273772835372;0.021840236032095013;7,72642389255936e-06;0,609;0.49755229979513393;0,45299999999999996;0,9967063787007636;0,0038363171355499937;0,3747130922757946;1,5769498872759612e-18;0,6346153846153846;0,49835963878852;0,4423076923076923;81,37544766896622;-0,07905756605264741;2,4728566008727844e-05;0,3149000000000001;0,2304827586206897;34,48275862068966;12,82051282051282;16;99;0,43666666666666665;0,5;0,06333333333333335;20;0,5;1000;balanced;very_balanced
181;0,0;;0,9320816796167372;0,0215511125852047;0.022584656258556084;2,4243568919723362e-05;0,585;0.49573686841300285;0,408;0,94240831877788;0,07374679866405065;0,33398125156261144;3,7490419399463036e-18;0,4807692307692308;0,4968278166204762;0,38461538461538464;82,13012129279069;-0,07765215319234177;1,9474266350371592e-05;0,3491;0,2304827586206897;34,48275862068966;12,82051282051282;16;99;0,5066666666666667;0,5266666666666666;0,01999999999999991;20;0,5;1000;balanced;balanced
182;0,0;;0,920280621083467;0,02734878252838013;0.025112194272270297;2,122054806622027e-05;0,581;0.49514149471893404;0,40299999999999997;0,8526440013900524;0,1714614499424626;0,3621740441986014;2,898834426735797e-17;0,4423076923076923;0,4976580191079429;0,4230769230769231;84,63054507687028;-0,0686268443634695;1,5461644488482147e-05;0,3787999999999999;0,2304827586206897;34,48275862068966;12,82051282051282;16;99;0,5466666666666666;0,6066666666666667;0,06000000000000005;20;0,5;1000;balanced;medium
183;0,0;;0,8717415949594741;0,047541419977792036;0.03171149341574563;2,5570978372383225e-05;0,373;0.48433750301410416;0,218;0,5724739548610158;0,5938726764468757;0,3929400062753164;4,9216815662975705e-24;0,3076923076923077;0,4825496334836184;0,25;90,5960909619645;-0,03271023379485661;1,0549643538044431e-05;0,4777;0,2304827586206897;34,48275862068966;12,82051282051282;16;99;0,7766666666666666;0,8066666666666666;0,030000000000000027;20;0,5;1000;balanced;imbalanced
184;0,0;;0,8410815817829115;0,0619306026632922;0.040692634111057925;2,683825612739677e-05;0,307;0.47883319518737494;0,17;0,34941360927609805;0,8287671232876712;0,4981250913192178;3,072093144494357e-68;0,21153846153846154;0,4775805711851182;0,1346153846153846;96,72272439919864;-0,012795488005722996;9,3134418061074e-06;0,5269;0,2304827586206897;34,48275862068966;12,82051282051282;16;99;0,8533333333333334;0,8933333333333333;0,039999999999999925;20;0,5;1000;balanced;very_imbalanced
185;0,0;;0,9368073122600001;0,01948782282974004;0.02823519748719999;6,560957489809413e-06;0,63;0.49885958185109236;0,48100000000000004;0,9961430793571144;0,002854947471615854;0,38663849852379;1,4687635745317452e-18;0,7179487179487181;0,5024632311659188;0,5641025641025641;72,72526336366269;-0,08248285674210103;1,727156531486748e-05;0,3395;0,28289655172413786;34,48275862068966;11,904761904761903;15;115;0,41;0,4766666666666667;0,06666666666666671;20;0,5;1000;medium;very_balanced
186;0,0;;0,9329262963112994;0,021875276831491042;0.026915894024268864;7,2628812427873585e-06;0,6509999999999999;0.4996209136061376;0,491;0,9233780811375796;0,06034838515384022;0,3804846242398084;6,227641144134771e-18;0,5769230769230769;0,4986084947530486;0,41025641025641024;75,08586336958022;-0,09158724176743983;1,4740537961438501e-05;0,3536;0,28289655172413786;34,48275862068966;11,904761904761903;15;115;0,44;0,5133333333333333;0,0733333333333333;20;0,5;1000;medium;balanced
187;0,0;;0,9296904246907012;0,022556623908346896;0.026347187628502345;8,783517616031775e-06;0,608;0.49712721831700757;0,441;0,8351555195574729;0,15123597172500405;0,40256081447901615;9,054220971140999e-17;0,5897435897435898;0,4982950265497365;0,4487179487179487;77,14945164252623;-0,08928604709820337;1,84682012709594e-05;0,3603;0,28289655172413786;34,48275862068966;11,904761904761903;15;115;0,4633333333333333;0,5766666666666667;0,11333333333333336;20;0,5;1000;medium;medium
188;0,0;;0,8936970459859882;0,03308493068208107;0.03461951815350528;6,252876745605081e-06;0,456;0.48941997863346154;0,294;0,53780565231594;0,590483886949261;0,5621897570283144;3,0065264940882606e-25;0,41025641025641024;0,4913599274966061;0,3205128205128205;89,10421755446062;-0,05362003670542735;1,616475157993973e-05;0,4358000000000002;0,28289655172413786;34,48275862068966;11,904761904761903;15;115;0,7133333333333334;0,78;0,06666666666666665;20;0,5;1000;medium;imbalanced
189;0,0;;0,8761007029746659;0,03848120267325683;0.045607382728066616;6,052978207304704e-06;0,34700000000000003;0.48256280372669774;0,201;0,3622871925669469;0,7937984496124031;0,6671908592069501;2,6553739501362656e-70;0,28205128205128205;0,4770486449585108;0,1794871794871795;95,55983804608576;-0,03826711887158294;1,384492114257778e-05;0,4659000000000001;0,28289655172413786;34,48275862068966;11,904761904761903;15;115;0,8133333333333334;0,8733333333333333;0,059999999999999935;20;0,5;1000;medium;very_imbalanced
190;0,0;;0,9662774095336208;0,012909924513677784;0.016477118005838023;1,5012997538138686e-06;0,745;0.5339688545744532;0,633;0,9931021589751184;0,004925585188150339;0,34959753542931804;1,6508032781082224e-16;0,7619047619047619;0,5063133963821599;0,6857142857142857;98,72170082344492;-0,0645832697197649;1,7542554850133672e-05;0,24760000000000004;0,3570344827586207;34,48275862068966;12,048192771084338;4;117;0,32;0,49;0,16999999999999998;20;0,5;1000;imbalanced;very_balanced
191;0,0;;0,9576539116600704;0,015556738198662212;0.01743585137785155;3,7557686989618113e-06;0,733;0.5334609993664745;0,597;0,9268977022940268;0,05597065904685683;0,3588180541033331;4,0845801943798974e-17;0,7142857142857143;0,5037123870521621;0,6380952380952379;100,96310166393481;-0,054078208796061504;1,8045012086172413e-05;0,28289999999999993;0,3570344827586207;34,48275862068966;12,048192771084338;4;117;0,4266666666666667;0,5033333333333333;0,0766666666666666;20;0,5;1000;imbalanced;balanced
192;0,0;;0,946116113502944;0,019177717933202557;0.017546231329128168;7,607360366840343e-06;0,688;0.5302204978114488;0,537;0,800563791364913;0,1790884842571796;0,4145710289586928;1,020271573884657e-16;0,5523809523809524;0,4983720574436828;0,3904761904761905;104,06568406717466;-0,04886128446893311;1,5346684462821594e-05;0,3185;0,3570344827586207;34,48275862068966;12,048192771084338;4;117;0,5;0,5733333333333334;0,07333333333333336;20;0,5;1000;imbalanced;medium
193;0,0;;0,8941697828516737;0,03498002043086501;0.02675224394370011;2,150361029895005e-05;0,539;0.523808869492506;0,41200000000000003;0,4862567729344455;0,6386325407173634;0,6055128612433819;4,2223590720336515e-24;0,4190476190476191;0,4859859652985396;0,2761904761904762;115,49389274496131;-0,010306899041813608;1,444510492287634e-05;0,4332999999999999;0,3570344827586207;34,48275862068966;12,048192771084338;4;117;0,76;0,79;0,030000000000000027;20;0,5;1000;imbalanced;imbalanced
194;0,0;;0,8648916913972842;0,04460824702737931;0.03822244640671919;1,2305520165075673e-05;0,425;0.5176172936492703;0,327;0,3136078320535287;0,8277771971992893;0,7278391451138593;6,55486150519591e-76;0,20952380952380956;0,4766535302956471;0,13333333333333333;122,9646336840139;0,01777705391890625;1,320135904378507e-05;0,4814000000000001;0,3570344827586207;34,48275862068966;12,048192771084338;4;117;0,8333333333333334;0,8866666666666667;0,053333333333333344;20;0,5;1000;imbalanced;very_imbalanced
195;0,0;;0,9535100977617944;0,0194306778603508;0.016200505230852848;1,6848400071524314e-08;0,6666666666666666;0.5052849187751841;0,5235235235235235;0,996565313747434;0,0015371587620798266;0,17584236710446474;3,5401414138664157e-15;0,7389558232931727;0,5057673240969155;0,6746987951807228;93,62418368026114;-0,06471113803602717;1,155640728993306e-05;0,2806306306306305;0,5987773487773489;35,67857142857143;12,4875;2;249;0,3566666666666667;0,38333333333333336;0,026666666666666672;20;0,5;1000;very_imbalanced;very_balanced
196;0,0;;0,9260535335575952;0,03155545422633865;0.02223871937343009;7,98210362543918e-08;0,6696696696696697;0.5057020446358246;0,5405405405405406;0,9064725538922876;0,05546630465504443;0,20183404026345508;3,8678763661324375e-14;0,7269076305220884;0,5059862936408371;0,678714859437751;88,13022462522211;-0,07211727857743394;8,321751993675972e-06;0,3597097097097097;0,5987773487773489;35,67857142857143;12,4875;2;249;0,4166666666666667;0,43666666666666665;0,01999999999999996;20;0,5;1000;very_imbalanced;balanced
197;0,0;;0,8958259022498148;0,0443915344478466;0.027783468750728086;9,942762920775655e-08;0,6256256256256256;0.5026611306275031;0,4744744744744745;0,7654270799686079;0,1871893443144889;0,3032696695378251;4,743033209432373e-13;0,5863453815261044;0,5018836937422504;0,5060240963855421;97,8512559887638;-0,04532473821247224;6,929141771150715e-06;0,4283783783783782;0,5987773487773489;35,67857142857143;12,4875;2;249;0,4933333333333334;0,51;0,016666666666666663;20;0,5;1000;very_imbalanced;medium
198;0,0;;0,8040199635452223;0,08546424114149097;0.053882287629417415;1,4572766620444881e-06;0,4324324324324325;0.49159868784655547;0,2862862862862863;0,4012211976288517;0,6697884996714505;;1,1927624677938177e-18;0,3453815261044177;0,4944512978042693;0,22088353413654616;114,35052316142077;0,011742789112064762;5,3520289128076345e-06;0,5756256256256256;0,5987773487773489;35,67857142857143;12,4875;2;249;0,7166666666666667;0,74;0,023333333333333317;20;0,5;1000;very_imbalanced;imbalanced
199;0,0;;0,7395794092674819;0,11519645012732027;0.0875419300353591;3,5358233032421134e-06;0,3263263263263263;0.4814772831245409;0,2002002002002002;0,2091144466260708;0,8907840713463243;0,8075325419890125;1,765924409184369e-77;0,17670682730923695;0,4781640902591283;0,10843373493975904;122,72582675524288;0,05817031144442945;4,318875515637884e-06;0,6511011011011011;0,5987773487773489;35,67857142857143;12,4875;2;249;0,89;0,9066666666666666;0,01666666666666661;20;0,5;1000;very_imbalanced;very_imbalanced
200;0,0;;0,9551379005332632;0,013777256914821344;0.011495720343562357;5,6892640679133935e-05;0,647;0.5106414089161746;0,494;0,983510363583724;0,012635880987331928;0,7199824414579734;1,5371492428064075e-29;0,8125;0,5070780622282972;0,71875;109,66283161010351;-0,0973079117966086;1,9041468495682152e-05;0,2864;0,20496551724137926;34,48275862068966;11,904761904761903;20;87;0,48;0,4966666666666666;0,016666666666666663;20;0,75;1000;very_balanced;very_balanced
201;0,0;;0,9536350997222028;0,015117908622997778;0.011269504025953982;0,00011022452463978671;0,6509999999999999;0.5106567632509096;0,508;0,9745779918501659;0,021496418026595854;0,6900433527361582;1,9535855403113128e-31;0,8125;0,5020203135899381;0,65625;114,74167427807888;-0,10534757244318707;1,7807311822294626e-05;0,29590000000000005;0,20496551724137926;34,48275862068966;11,904761904761903;20;87;0,4966666666666666;0,5533333333333333;0,0566666666666667;20;0,75;1000;very_balanced;balanced
202;0,0;;0,9541107512470284;0,014696110997834409;0.011835602574086916;0,00012701547413963504;0,62;0.5099231067959364;0,474;0,9208525107100428;0,07572868428221202;0,6679373273854364;9,849985880091194e-26;0,65625;0,5101440042244831;0,65625;117,12981318240705;-0,10049813754774596;1,6847041213155616e-05;0,2933000000000001;0,20496551724137926;34,48275862068966;11,904761904761903;20;87;0,5766666666666667;0,5766666666666667;0,0;20;0,75;1000;very_balanced;medium
203;0,0;;0,9326307139301824;0,0213682487253718;0.00933272688083319;0,00026852071679813345;0,442;0.4982653329296641;0,302;0,7318105403550392;0,3710177166918248;0,6823719206906953;3,024135725539775e-34;0,59375;0,498525854812946;0,4375;141,08240382248206;-0,05160127169093834;1,5006760485440058e-05;0,3510000000000001;0,20496551724137926;34,48275862068966;11,904761904761903;20;87;0,81;0,82;0,009999999999999898;20;0,75;1000;very_balanced;imbalanced
204;0,0;;0,925112834956005;0,023475941219781468;0.008564414609234017;9,10248168784209e-05;0,33299999999999996;0.48989692798741974;0,21899999999999997;0,6273362811779477;0,5263157894736844;0,6678027344042363;0,0;0,5;0,4975171481809206;0,375;155,9089824954129;-0,01795896044639771;1,59789652765677e-05;0,3667;0,20496551724137926;34,48275862068966;11,904761904761903;20;87;0,88;0,88;0,0;20;0,75;1000;very_balanced;very_imbalanced
205;0,0;;0,9429096459703346;0,01663273772835372;0.018812106742410243;2,0782576110240495e-05;0,609;0.49684613670268074;0,43200000000000005;0,9967063787007636;0,0038363171355499937;0,3747130922757944;1,5769498872759612e-18;0,6346153846153846;0,49835963878852;0,4423076923076923;108,01684773690891;-0,10191901332412699;1,7764344740240936e-05;0,3149000000000001;0,2304827586206897;34,48275862068966;12,82051282051282;16;99;0,48;0,5466666666666666;0,06666666666666665;20;0,75;1000;balanced;very_balanced
206;0,0;;0,9320816796167372;0,0215511125852047;0.01914577453537635;5,375160257828194e-05;0,586;0.495109156248544;0,41700000000000004;0,94240831877788;0,07374679866405065;0,3339812515626113;3,749041939946298e-18;0,4807692307692308;0,4968278166204762;0,38461538461538464;108,87853589401264;-0,09781367052801704;1,401701638052714e-05;0,3491;0,2304827586206897;34,48275862068966;12,82051282051282;16;99;0,5366666666666666;0,53;-0,0066666666666665994;20;0,75;1000;balanced;balanced
207;0,0;;0,920280621083467;0,02734878252838013;0.02114646634021842;4,177455300807901e-05;0,5589999999999999;0.4939058903680626;0,38299999999999995;0,8526440013900524;0,1714614499424626;0,3621740441986014;2,8988344267358056e-17;0,4423076923076923;0,4976580191079429;0,4230769230769231;112,45545705297165;-0,08588003053539822;1,1159083881079757e-05;0,3787999999999999;0,2304827586206897;34,48275862068966;12,82051282051282;16;99;0,5966666666666667;0,64;0,043333333333333335;20;0,75;1000;balanced;medium
208;0,0;;0,8717415949594741;0,047541419977792036;0.02639457450320689;3,064694484855795e-05;0,34700000000000003;0.4802398580667115;0,205;0,5724739548610158;0,5938726764468757;0,3929400062753164;4,921681566297587e-24;0,3076923076923077;0,4825496334836184;0,25;122,7665678920372;-0,03683900512050927;7,605992934873935e-06;0,4777;0,2304827586206897;34,48275862068966;12,82051282051282;16;99;0,8;0,8066666666666666;0,0066666666666665994;20;0,75;1000;balanced;imbalanced
209;0,0;;0,8410815817829115;0,0619306026632922;0.03386514898976266;2,056056451307899e-05;0,235;0.4726967309693854;0,134;0,34941360927609805;0,8287671232876712;0,4981250913192177;3,072093144494418e-68;0,21153846153846154;0,4775805711851182;0,1346153846153846;132,5716821409242;-0,0071134926023666235;6,696868025256287e-06;0,5269;0,2304827586206897;34,48275862068966;12,82051282051282;16;99;0,89;0,8933333333333333;0,0033333333333332997;20;0,75;1000;balanced;very_imbalanced
210;0,0;;0,9368073122600001;0,01948782282974004;0.023599332982325354;2,307209673351964e-05;0,638;0.4984742292075525;0,48100000000000004;0,9961430793571144;0,002854947471615854;0,3866384985237898;1,4687635745317399e-18;0,7179487179487181;0,5024632311659188;0,5641025641025641;93,73305961375551;-0,10814132641596548;1,205130542004408e-05;0,3395;0,28289655172413786;34,48275862068966;11,904761904761903;15;115;0,46;0,51;0,04999999999999999;20;0,75;1000;medium;very_balanced
211;0,0;;0,9329262963112994;0,021875276831491042;0.02172963223865642;2,6994818095313298e-05;0,639;0.49868520492054597;0,47100000000000003;0,9233780811375796;0,06034838515384022;0,3804846242398083;6,2276411441347534e-18;0,5769230769230769;0,4986084947530486;0,41025641025641024;97,29394539321993;-0,11874131477542092;1,0270310890784963e-05;0,3536;0,28289655172413786;34,48275862068966;11,904761904761903;15;115;0,46;0,4966666666666666;0,03666666666666663;20;0,75;1000;medium;balanced
212;0,0;;0,9296904246907012;0,022556623908346896;0.02127239476029672;3,0225230190444342e-05;0,601;0.4959315444672491;0,418;0,8351555195574729;0,15123597172500405;0,4025608144790161;9,054220971140972e-17;0,5897435897435898;0,4982950265497365;0,4487179487179487;100,27015299899729;-0,1132825295360404;1,289226374999216e-05;0,3603;0,28289655172413786;34,48275862068966;11,904761904761903;15;115;0,5466666666666666;0,5566666666666666;0,010000000000000007;20;0,75;1000;medium;medium
213;0,0;;0,8936970459859882;0,03308493068208107;0.027536716570239785;1,920057566096149e-06;0,42100000000000004;0.48558125843215644;0,268;0,53780565231594;0,590483886949261;0,5621897570283143;3,006526494088264e-25;0,41025641025641024;0,4913599274966061;0,3205128205128205;118,88314998077999;-0,05652347144009375;1,1577111968513604e-05;0,4358000000000002;0,28289655172413786;34,48275862068966;11,904761904761903;15;115;0,7766666666666666;0,78;0,0033333333333334107;20;0,75;1000;medium;imbalanced
214;0,0;;0,8761007029746659;0,03848120267325683;0.035932102513094755;1,3295216061774794e-06;0,287;0.47595532523368766;0,157;0,3622871925669469;0,7937984496124031;0,6671908592069501;2,6553739501362544e-70;0,28205128205128205;0,4770486449585109;0,1794871794871795;129,32296592810738;-0,028296789625953413;1,0238778587764655e-05;0,4659000000000001;0,28289655172413786;34,48275862068966;11,904761904761903;15;115;0,8633333333333333;0,8733333333333333;0,010000000000000007;20;0,75;1000;medium;very_imbalanced
215;0,0;;0,9662774095336208;0,012909924513677784;0.014299402480839458;3,8735735108271415e-06;0,752;0.5207958118017004;0,614;0,9931021589751184;0,004925585188150339;0,3495975354293181;1,6508032781082286e-16;0,7619047619047619;0,5063133963821599;0,6857142857142857;135,79257294425818;-0,08647849105086346;1,2788673561581033e-05;0,24760000000000004;0,3570344827586207;34,48275862068966;12,048192771084338;4;117;0,39666666666666667;0,46;0,06333333333333335;20;0,75;1000;imbalanced;very_balanced
216;0,0;;0,9576539116600704;0,015556738198662212;0.014858746579372754;1,0531824452044454e-05;0,725;0.5200374444324355;0,5870000000000001;0,9268977022940268;0,05597065904685683;0,3588180541033333;4,0845801943799146e-17;0,7142857142857143;0,5037123870521621;0,6380952380952379;138,76711071087558;-0,0723125836141304;1,3019709717415207e-05;0,28289999999999993;0,3570344827586207;34,48275862068966;12,048192771084338;4;117;0,44666666666666666;0,4766666666666667;0,030000000000000027;20;0,75;1000;imbalanced;balanced
217;0,0;;0,946116113502944;0,019177717933202557;0.014724665841950483;1,78060329156763e-05;0,669;0.5167256890189319;0,516;0,800563791364913;0,1790884842571796;0,4145710289586927;1,0202715738846574e-16;0,5523809523809524;0,4983720574436829;0,3904761904761905;144,53446263857978;-0,06455721896187976;1,1077151466596506e-05;0,3185;0,3570344827586207;34,48275862068966;12,048192771084338;4;117;0,5666666666666667;0,5966666666666667;0,030000000000000027;20;0,75;1000;imbalanced;medium
218;0,0;;0,8941697828516737;0,03498002043086501;0.021408230614061895;3,817125067942002e-05;0,51;0.5085412333656112;0,38;0,4862567729344455;0,6386325407173634;0,6055128612433819;4,2223590720336545e-24;0,4190476190476191;0,4859859652985397;0,2761904761904762;165,22740044182515;-0,004413663323245665;1,042486807351588e-05;0,4332999999999999;0,3570344827586207;34,48275862068966;12,048192771084338;4;117;0,7866666666666666;0,79;0,0033333333333334107;20;0,75;1000;imbalanced;imbalanced
219;0,0;;0,8648916913972842;0,04460824702737931;0.03097286815905983;1,8774050217460548e-05;0,391;0.5009845814317136;0,299;0,3136078320535287;0,8277771971992893;0,7278391451138593;6,55486150519602e-76;0,20952380952380956;0,4766535302956471;0,13333333333333333;179,67469463738342;0,03997908177708492;9,525612442200974e-06;0,4814000000000001;0,3570344827586207;34,48275862068966;12,048192771084338;4;117;0,88;0,8833333333333333;0,0033333333333332997;20;0,75;1000;imbalanced;very_imbalanced
220;0,0;;0,9535100977617944;0,0194306778603508;0.01500600902540913;3,5405173698464544e-08;0,6586586586586587;0.5040053383770997;0,5165165165165165;0,996565313747434;0,0015371587620798266;0,17584236710446474;3,54014141386643e-15;0,7389558232931727;0,5057673240969155;0,6746987951807228;125,40032743186899;-0,0832566896305064;8,309059722904967e-06;0,2806306306306305;0,5987773487773489;35,67857142857143;12,4875;2;249;0,4066666666666667;0,39;-0,016666666666666663;20;0,75;1000;very_imbalanced;very_balanced
221;0,0;;0,9260535335575952;0,03155545422633865;0.019806895647788172;2,3174540628945607e-07;0,6726726726726727;0.5040664691317269;0,5455455455455456;0,9064725538922876;0,05546630465504443;0,201834040263455;3,867876366132437e-14;0,7269076305220884;0,5059862936408371;0,678714859437751;116,78548073378643;-0,09536735224501848;5,956747421801731e-06;0,3597097097097097;0,5987773487773489;35,67857142857143;12,4875;2;249;0,4766666666666667;0,43666666666666665;-0,040000000000000036;20;0,75;1000;very_imbalanced;balanced
222;0,0;;0,8958259022498148;0,0443915344478466;0.02427862779983363;2,3533263633434943e-07;0,6006006006006006;0.50091482197542;0,4584584584584585;0,7654270799686079;0,1871893443144889;0,3032696695378251;4,743033209432366e-13;0,5863453815261044;0,5018836937422504;0,5060240963855421;132,61352206094062;-0,06179738683224344;4,994169951472698e-06;0,4283783783783782;0,5987773487773489;35,67857142857143;12,4875;2;249;0,54;0,5466666666666666;0,0066666666666665994;20;0,75;1000;very_imbalanced;medium
223;0,0;;0,8040199635452223;0,08546424114149097;0.04290973668627959;2,5692789242920933e-06;0,3863863863863864;0.48740267622168176;0,2552552552552553;0,4012211976288517;0,6697884996714505;;1,1927624677938177e-18;0,3453815261044177;0,4944512978042693;0,22088353413654616;161,65887539390312;0,01807790304598459;3,853775672016552e-06;0,5756256256256256;0,5987773487773489;35,67857142857143;12,4875;2;249;0,7833333333333333;0,7833333333333333;0,0;20;0,75;1000;very_imbalanced;imbalanced
