,index,F0,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,F33,F34,F35,F36,F37,F38,F39,F40,F41,F42,F43,F44,F45,F46,F47,F48,F49,target,noisy target,group,level-0,level-1,level-2,marker
600,21,,0.5040785427668726,0.2957997955078428,,1.4408342007401034,1.0,1.2890243902881202,0.5852238066084713,0.6796669189444176,,1.5338818612995975,1.464890311509934,0.373332532340731,,1.0,1.4144508627922767,0.788115243532708,0.7070197477985031,,0.6235278112102784,0.0359809802232994,0.45463342927697925,1.8539432288995805,,1.5675423410007019,1.239855073005592,0.7788847756076878,0.828962502600371,,,0.5584209947753637,,1.373974543712897,,0.3836911145721972,0.5639766829564379,,1.2831105713382884,,1.0,2.5488294726031846,,,0.8957484147652088,0.4333688740543808,2.020666128771228,1.0105053451162724,0.4869683867764701,0.7692859504711166,0.6762217832931815,51,51,mde-OM3-6,Engine,mde,mde-OM3,
434,51,,0.5190736528387282,,,,0.6086085153921676,1.5573955681543898,0.5952332929052285,0.0,0.6147707700483661,1.3450202201068029,1.5418168684907032,0.8822385700088909,,0.5317630640440618,0.4372323965536371,0.44717022921844984,,0.4718152741527662,0.0841182360660673,0.7764774072513978,0.6028561305220678,1.424923155484164,,1.4734865396999846,,0.5783175440509519,0.41109471345007365,0.2986257617081251,,0.47667166700488706,0.595847663570203,0.614150081008302,0.39941079919975175,0.716139132726211,0.07273786772038465,,0.3418387729251203,,1.4235310191725332,2.749897613903011,0.847762283363576,1.2976758209583177,0.4714085754983239,0.9451228997761445,2.683029429856278,1.0,0.5920082498931017,0.2836584203135923,0.6905938313932438,59,59,mde-OM1-4,Engine,mde,mde-OM1,
620,6,,0.3106064460587058,0.5759264430178845,1.4749908981473847,,1.329704257555205,,0.5577323581880258,0.143700396881901,,,,0.5808236991111801,,0.0,,0.2725690652589628,0.2219415188419967,0.7367716636130858,0.5352900765344573,,0.8288966979771338,1.6673255518589913,0.20862634921667944,1.4469649372065914,1.0,0.5323501878509164,0.7735173054141832,,,0.5783798801276738,0.9754597586102736,,,,0.4539554584246127,0.3078215024127405,1.399069247395067,0.5130586231453382,1.4582339650754212,2.9525843597192183,2.7088692159915535,,0.7142604836927118,,2.4434477360132307,,0.42878820447710636,0.5521993287740748,0.5335227147039382,63,63,mde-OM3-7,Engine,mde,mde-OM3,
859,118,,,0.503134252797476,,,,1.1264802827921903,0.40657340520398755,0.7586032432349993,,2.3754143355729145,1.2039628292643476,,,0.7105937338283638,1.4066747032504994,0.29967615565339695,0.5976708032011755,0.51222262652512,0.5728740947116846,,0.24919399061052697,1.5803122123581472,0.5283284010275406,1.5598914054397348,1.5069337772761573,0.5452816017647781,0.2299024515930877,,,0.367296211115945,0.5002947067715084,1.6520136349745447,0.5149615662065123,0.20060555610135117,0.2885227216356124,,1.5424022279481515,0.5836844479242423,1.2649771824314844,,2.541904412006315,,0.8181776274786932,0.3082874863796839,3.413165801689766,2.405947152489257,1.2447900007139496,0.5313081481983314,0.5295160805049969,71,71,mde-OM3-13,Engine,mde,mde-OM3,
326,24,,0.8891626118941643,0.4640324252240052,,,0.7627321692960773,1.7819788878881346,0.450507739837319,0.29602730638391206,0.1586356977311409,1.5056202465841397,1.6678778385103823,,,0.4411060088277334,0.2925046141136954,0.07207076559641905,,0.5137335404300211,,0.27555899655579186,0.507883299457506,1.3790454861353139,0.5755769991178783,1.8632946268552648,,0.37555713204709296,,0.3103544269061567,,0.5593345225461527,0.5155462888666777,,0.371723303273574,0.6455938072241549,0.1884238531270137,,0.6804198151367188,0.33396282517610765,1.4117731262743534,1.3108497484553627,0.6858670985672107,1.365072537830542,0.05807335684316968,0.566182724517389,2.3862271840502567,1.811616216413349,0.0029888017621834315,0.4795559779817634,0.3155060441936951,38,38,mde-OM1-3,Engine,mde,mde-OM1,
844,103,,,0.535767834628672,,1.7705380507358357,3.6872703443400474,1.6697497788935365,0.6229746549009257,0.29775283198473823,,2.161332596920927,1.4913387772043882,0.5060725787700342,,0.43381966301125285,1.8107824885952637,0.3791418100767238,0.5810695948077941,0.5465879452729393,0.40829245818619997,0.4891907172953603,0.3922824784525894,1.3947787268306449,0.6210308854208053,1.0001893543028564,1.2792146855463298,0.5442958461946623,0.08909769199105635,,,0.4977036385151263,0.2560452018165852,1.5937570834102508,0.43608627156042257,0.750069314478962,0.8486253390645242,,1.6144643159939984,0.26788548754439356,1.5154828345980857,,2.445932225223256,,0.8078967633625769,0.850633417593043,3.4427663979329637,2.56624063803811,1.546625661404219,0.5644369741915913,0.09766805060905617,83,83,mde-OM3-13,Engine,mde,mde-OM3,
882,141,,,0.3330150995028914,,1.3564353050565865,3.440037892587135,1.2623605575966823,0.7939865305174627,0.3159136473621677,,2.6537787023919917,1.4199177105750245,0.6108235585183026,,0.5514142728919097,1.4077948626433492,0.38765962779803464,0.4637070800170117,0.48260248812002415,0.37064386236906804,0.36265738834304184,,,0.3781779005036024,1.4678899897841666,1.3514783992977022,0.566354261233803,0.3704026781860203,,,0.8790811460360441,0.3650373417199982,1.7679525694453582,,0.5896132583370747,,,1.3396497877091573,0.24005441602366032,1.8960359893760494,,2.4751991398620263,,0.2617718221793923,0.5696821290569678,3.421553676103561,2.5890326641106522,1.4289085922898408,0.321854288717587,0.1295297825486775,61,61,mde-OM3-13,Engine,mde,mde-OM3,
499,14,,0.21746799819037613,0.537076256741371,1.6651453019565277,0.0,0.34789374115891203,1.3187459242216968,,0.3962391480193625,,1.1949231872446444,1.3444508975743366,,,0.5967558703899118,1.696402091571776,0.20284054818912425,0.5534814830309382,1.0,0.7442303468713901,0.49230012623187525,0.743646780837264,1.302717964102365,0.0,1.3295629372513882,1.3437656411073653,0.8414463461655945,0.4551854069860024,,,0.5746500061882787,0.467541530105311,1.3768828499054167,,0.44337176365813064,,,1.1698162087540211,0.6734027574892825,1.3284252314350848,2.589226345654457,1.4358281426767325,,0.392741932781663,0.627094741945216,2.37559034285373,1.4530750140317532,0.8590124835544407,0.3330341282316342,0.3394052989087177,33,33,mde-OM3-4,Engine,mde,mde-OM3,
868,127,,,,,1.7568210540362699,3.5794170542506523,1.4184637049487154,0.3770258306562679,0.49361296128285154,,2.4852854628341294,,0.48030046653724495,,0.649991648611542,1.3546709511347073,0.4873806601655971,0.7121082229056634,0.5963063824393668,0.27399929439192494,0.5815436362073018,0.5442556633017251,,0.4464285848006756,1.3659726342867582,1.5009856112096949,0.6046560626019756,0.2450595695794201,,,0.36639842037200354,0.17115825130721304,1.4246783287206406,0.37530684110395174,0.3989011097623282,0.5515763336843387,,1.8022288265183855,0.34487803509830367,1.376438411746966,,2.4740075525212752,,,0.5440800316718319,3.5103799757088394,2.348691608603485,1.2773850463848666,0.7193586619481659,0.487880818847692,74,74,mde-OM3-13,Engine,mde,mde-OM3,
463,11,,0.5504706753236814,0.4976179348118789,,0.4194499240080902,0.6977553653848871,1.0,,0.4354173658653512,0.7848710073463879,1.5217430774648453,,1.0,,0.5449092447709337,0.4859028794089794,0.4417633511197194,,0.3286701301553397,0.48332711443640214,1.0,0.21273540165092525,1.8750538035921784,0.8512394834079814,1.1863034709154832,,0.3281910542139714,0.6764963036885872,0.6302957104392684,,,0.7300538266860581,1.0,0.16237476431397765,0.24477905811006911,0.7335228685016425,,0.7852372300808657,0.49390847796944626,1.5662529323340912,,,1.704094263347308,0.4357519622278195,1.0,2.722050815143061,1.9158505639417571,0.4979379700787657,0.6442960513817552,0.5028905217772954,64,64,mde-OM1-6,Engine,mde,mde-OM1,
632,18,,0.9092851765646555,0.5648052452178439,1.5413407827217838,2.0,1.6832022721767705,1.5320074511944106,1.0,0.15444397130355436,,1.0,,0.5746364338265294,,0.48090641988040367,1.3455339358465774,0.18911438940046219,0.09824413147114157,0.6027089332792694,0.31121265923848657,,0.3657022336219584,,1.0,1.7700922113607191,1.5978762922671026,0.3329759275181907,0.3144950792676193,,,0.7575731056923847,0.2853863254886569,2.0,0.34038223637796616,0.0,0.0,0.6191698237508174,1.0,0.24931047615508145,1.2697319499549975,2.214941197588498,2.874873995612823,,0.0,0.5187013171729156,2.2596153460491326,,0.0,0.2907891248153184,0.7173010376350735,64,64,mde-OM3-7,Engine,mde,mde-OM3,
855,114,,,0.6699316388544971,,1.7099144312680843,3.243516762060265,1.6150813329470763,0.5897224632031047,0.6282980609872922,,2.453793578010099,1.2160549629300665,0.4432359519244347,,0.4798258306736745,1.4643775655554052,0.4969925509379665,0.14253634822772532,0.37289205910355855,0.4576554867340938,0.41383409814015937,0.5915691446846821,,0.5037877152014315,1.6927389524881122,1.3989225041138287,0.5575679775109669,0.42779188468745916,,,0.4265343210511666,0.3364063971093569,1.7299152149105947,0.321631239392674,0.3371322562289138,0.48938202615320403,,1.732386461584932,0.5180775682123824,1.2984930475819232,,2.7360975766879863,,,0.4906935288694414,3.3497905958926983,2.353793280072985,1.4780537029532819,0.3880734441230505,0.5391549945830771,52,52,mde-OM3-13,Engine,mde,mde-OM3,
722,8,,0.21251472107487093,0.536329725075736,1.309411887844346,1.0238483435748045,3.498270856377526,1.9594740048726564,0.4906037877179999,0.35643704324571396,,,1.4375455804952226,0.20379694557658348,,0.08605018888121764,1.0,,,0.6364825868290902,0.7929828373230164,0.06067354175428033,0.33454256269467786,1.6524574245766892,,1.904838650198887,1.4868614567612997,0.7010361773112684,0.33229433045228274,,,0.6626313203009039,0.7495375603855586,,0.6479879279211915,0.668850697255111,0.7951812842472812,,1.1677965600915559,0.3045816180408434,1.0903094818493173,2.1253401450077583,2.4312174698916245,,0.6767708210790536,0.0,3.583499265996169,,1.7223496044598043,0.43061306369594576,0.9448712000288243,76,76,mde-OM3-12,Engine,mde,mde-OM3,
817,76,,,0.3279718630603402,,1.5281140863803824,3.4939964571575066,1.520907468998908,0.6633651072347346,0.6473771971597811,,2.87430504878785,1.5484387608254986,0.363151873969661,,0.42355444834621614,1.5970237358425812,0.4833577473730257,0.5309239987331518,0.45789127121738904,0.2766557387449763,,0.4511862031761445,1.6617958531269577,0.6557951252903449,1.3995754532623503,1.640489804438206,0.46857659110044886,0.7071488515973443,,,0.41811662923025844,0.6629448476523055,1.6729563087250874,0.4702731129935984,0.5473153374547965,,,1.4311677621060328,0.28632627637204333,,,,,0.35363627944710185,0.48809585450052717,3.212009256069945,2.5858602997042057,1.2382716516648558,0.3475413064928833,0.500309258088829,52,52,mde-OM3-13,Engine,mde,mde-OM3,
719,5,,,0.021482631133614878,1.595746760833591,1.7016270280893937,3.4516493987468193,1.3340796806909099,0.5466341577818807,0.646935610842571,,1.3889592053754078,1.5368248426917086,0.8990813200244437,,,1.9674894598813601,0.6363525310786463,,0.5330957752523082,0.873483004616369,0.31126476690882254,0.5033440685257128,1.0,,1.8595259188818043,1.255567087485341,0.3628560285342083,0.310991839529934,,,0.2779841917200726,0.5263230937321983,,0.709574661591976,0.4387648909822988,0.580549978043817,,1.2765815559640088,0.628962775334016,1.4562168527466532,2.5317772231432354,2.7713324621140343,,0.9415691884461417,0.5212666173000319,3.4385061905696785,2.039909354318287,1.3461535401643974,0.9283786135543761,0.5838946273447893,78,78,mde-OM3-12,Engine,mde,mde-OM3,
930,189,,,0.8030079491371646,,1.5851436911629788,3.2751983503011037,1.5742675078834567,0.44878258562785805,0.6049348259013343,,2.864225748329773,1.645057795954004,0.6279663908745624,,0.5819289104161733,1.4682425396001895,0.10253379358562013,0.4196546358666097,0.02228430970873964,,0.517555009254764,0.4125691647896614,1.8435892045745577,0.5468756774117062,,1.9153509121050738,0.12489855353487553,0.3584245495165979,,,0.38719551006535496,0.3649616882588306,1.4425551594198018,0.37733870242366035,0.14940388406667443,0.7411602310069082,,1.475739896341906,0.7573637417184405,1.5496061076970793,,2.6151233745353473,,0.37691490481474643,0.46622587716932323,3.605066244218935,2.572449943556902,1.3612718075442851,0.403831063500187,0.5279260252794783,53,53,mde-OM3-13,Engine,mde,mde-OM3,
543,58,,0.09451640786763796,0.48652192814918893,1.4257288619255957,0.9991226093859001,0.5128698636698718,1.3112394019098006,,0.43080287234908204,,1.0554556406199413,1.389543536751006,,,0.357160365990738,1.472534270706023,0.12253307319898783,0.6402634569016977,0.38438257019829086,0.2898081593229423,0.687394829133661,0.37252873752066484,1.4446849365735568,1.0,1.5762253636661887,1.8178470062084957,0.31707380350832315,0.7743500807515541,,,0.343533266413655,0.6925005364607143,1.8698921251140432,,0.409519384198713,0.5060564963456953,,1.6689590538933623,0.47095529514733514,1.1471979171558115,2.29067969632965,1.6802519007453423,,0.522377165554033,0.10299733738393878,2.6167791084224397,1.8430093029073737,0.4629890037151429,,0.569272884656417,46,46,mde-OM3-4,Engine,mde,mde-OM3,
884,143,,,1.0,,1.356077914675509,3.4719589771867234,1.4956548174793154,0.5498116774790138,0.4207112620416635,,2.2618187098393814,1.3655170965584813,0.3992611594008043,,0.4913395683397002,1.726670876627064,0.4216563295545932,,0.47025719568993546,0.3092022542421894,0.6648502642823167,0.7203674171365927,1.6471769903144966,0.7019939335697303,1.2460829075941304,1.4598120289926155,0.3749707498037257,0.44755580769474856,,,0.2560752667925104,0.5831823546734961,1.3921384981344915,0.5714819211673302,0.5433238250089577,0.4177671375028675,,1.527624476913513,0.33570011936833744,1.5038101711729106,,2.510786996260119,,0.5143853524003765,0.27444848509170616,3.557910173132603,2.4565390630848833,1.428773400714534,0.6379299107439426,0.5483004083643622,66,66,mde-OM3-13,Engine,mde,mde-OM3,
226,0,1.8898885420932632,0.6254067593553558,,0.7315251135518384,0.24762658431935375,,,0.16401919154382102,0.3428717395911495,0.0,1.3512159116822942,1.0,1.0,1.8816010239217726,0.3565805297238431,1.0,0.6041740712516129,0.9364218372928003,0.5491118591827664,0.6858533544361756,0.2381139414842999,,1.5569740687983766,0.5586894742899245,1.6312628238317646,,0.0,,0.0,0.6809120824639624,,1.0,,0.3292080861676164,,0.0,,,,2.0,1.0,0.5135548187911793,1.0,0.020886671869310158,0.5016465399758215,1.0,1.0,0.5662375858507218,1.0,0.6551672509819593,41,41,hde-OM3-1,Engine,hde,hde-OM3,
830,89,,,0.6096106816451918,,1.4341614101018827,3.4810285982143325,1.1743666564198298,,0.5028266288574472,,2.7116452581802237,1.174158799480103,0.3290642399971124,,0.59694091443264,1.027424336800631,0.6149313554784888,0.3957130660618791,0.7495693854547478,0.32977231196640144,0.7040690395759623,0.816147947652884,1.974076163104621,0.6816243996382908,1.3339199268044664,1.644737260049164,0.44609654746857486,0.7535577001529711,,,0.6139349111046087,0.548713399875334,1.4276010384821092,,0.37550720073266486,0.30651383423389206,,1.4806092282093497,0.6219029287418024,1.655129038626431,,2.6311395684398917,,0.35698094007799863,0.38393305220940455,3.4550615924816825,2.5836112732171275,1.5396277456385685,0.38467895841242095,0.3191211413954291,83,83,mde-OM3-13,Engine,mde,mde-OM3,
371,69,,0.5448308180132493,,,,0.1445834267699333,1.5516821810566275,0.5316061369480444,0.8135178595931862,0.696663252561818,1.434821102592631,1.3493033910114705,,,0.6058134585042139,0.64340416490022,0.4753293841863902,,0.6370896763703788,,0.36049281146910717,0.23294804115268689,1.4888883503951762,0.5993477008474043,1.5566161169241606,,0.3501236858043245,0.6161197566930744,0.6498389112328682,,0.9586844693551696,,,0.43674182759204777,0.5583681993406249,0.8487628252510752,,0.7197152957396415,0.5490878862484362,1.506792465949965,1.2555339227430184,0.26024148254318413,1.4833693990827337,0.5028220127375927,0.3047383181761808,2.7114277589337648,1.5590699253614613,0.5200360116610133,0.8792362229418283,0.6210735009876609,44,44,mde-OM1-3,Engine,mde,mde-OM1,
155,7,,0.6757561547549632,,,1.0,0.6046272114930927,2.0,0.19200062037177118,0.912904075511953,0.49114678368983106,,,0.3154054045907665,0.23987464816018106,0.14616717228406426,0.0,0.0,0.0,,,0.6613034580434268,0.40475957918231614,1.1263115826614865,1.0,1.170896737956305,1.0,0.33640144997148075,,1.0,0.9414216315541241,,1.0,0.2438045372294623,0.8714537278688139,0.39447627877412744,0.1267005262987689,,,1.0,1.307952301567404,0.16503911977856667,0.6035140011175543,1.784164056911845,0.6222460923043721,0.6215322859615056,0.0,1.3523812459186224,0.8012804332805489,1.0,0.9435664854862095,25,25,hde-OM2-2,Engine,hde,hde-OM2,
974,233,,,0.41377617794666294,,1.7396767169700103,3.2315733444779293,1.6676246203481915,0.6533108976680816,0.6874676487754032,,2.605877799387197,1.3190774055810495,0.2674535684138258,,0.41521266911251314,1.3931625097950155,0.4358547007575513,0.5132678199943843,0.15606256634586824,0.4732615418988392,0.40949447915516385,0.664096396373921,1.6757787954278336,0.3743451127392204,1.1834361210755286,1.2996782642338855,0.42194574530031914,0.4455977185779455,,,0.2355595627630637,0.752189796263967,1.7133090898608945,0.5451800542327386,0.3564064238932177,0.4960227869996919,,1.371957706661453,0.2699887347795413,1.8010008576058647,,2.367289845400332,,0.39668174413799784,0.29505921014246356,3.7383913250322185,2.3419835263544337,1.4709609801022567,0.47556054892587224,0.317273419665542,55,55,mde-OM3-13,Engine,mde,mde-OM3,
387,4,,0.7021446034931901,0.8121933860825509,,,0.6068155787190533,2.0,0.5307143793292542,0.5089735720914372,0.30041785961725836,1.6474072362178667,1.7178445512886655,0.47424049894087117,,0.9180626366806333,0.2998657891817521,0.6784779432870237,,0.5298868876469852,0.8377514375326428,0.34342208492771176,0.5646474365534457,1.0996781152230928,,1.072493054011301,,0.6043474086649961,0.3557196981688683,0.5304538212340364,,0.9580283988062399,,0.2710172794943991,0.6611647974719053,0.7386725418635461,0.9946047105764466,,0.6716724094196415,,1.8985644590740367,2.3442600165230805,0.41685817676991627,1.7413235644122658,0.3463911861163135,0.4923849310582676,2.6625754405563327,1.0480983417483936,,0.6107327042248942,0.5723001123498822,56,56,mde-OM1-4,Engine,mde,mde-OM1,
975,234,,,0.27795647894213477,,1.6220187872324507,3.3582104263875063,1.4242671446899067,0.6778287007524878,0.20732425294447973,,2.3712282229028165,1.3791860317772269,0.2761420387437594,,0.43736072012555893,1.4123736573248988,0.14531034634147633,0.6790739374606877,0.6552646695113796,0.3997430134932466,0.45378475958257175,0.6250778934901648,1.3536405763649355,,1.4950697854872415,1.801638656348266,0.6161012449672579,,,,0.5848219849546864,0.610626169014372,1.320155940566067,0.5540129704131854,0.5907302949430956,0.20564316419529707,,,0.6580341549900972,1.516225010529081,,2.5843457295983674,,0.4224268682237355,0.5042807950342348,3.699780329562712,2.492254297783797,1.3481887536360602,0.29849300028923015,0.5565711731156368,60,60,mde-OM3-13,Engine,mde,mde-OM3,
580,1,,0.42541524456900637,1.0,1.7309831296173677,1.250163609619397,0.680817786172048,1.4740600290872943,0.6391600215768241,0.5925144867305157,,1.8099901404176713,1.9741479443439696,0.359193835837747,,0.7779844787523218,1.7004143336962008,0.7071203450170443,0.2541606074889546,,0.5156677035667183,0.44324187665551285,,1.6776260947087085,0.3897838579598721,1.397826664943225,1.254662017988004,0.6747382943599946,1.0,,,0.24233816163315533,,,,0.3217359590004569,0.2743980190060327,,1.4474834817736948,0.5032557368014656,1.2669966037421938,2.0,2.7428199688390453,,0.8794766250703149,0.621904892757169,2.5781091241531544,1.1894753469520565,0.5805144077599352,0.30271324344101125,0.6539044943061364,59,59,mde-OM3-6,Engine,mde,mde-OM3,
910,169,,,0.4807441964038605,,1.3486049052052564,3.5262273920119207,1.5730697442186954,0.5605941027571781,0.5157074955650163,,2.865408909625307,1.5608476630395947,,,0.5949920351147948,1.7035807944726216,0.4904166885704754,0.33203651517042887,0.42617892694422055,0.5290726583959008,0.39630935657710553,0.4118398667021202,1.7684883716775852,0.5792431657474997,1.4849016149128023,1.3319640300276214,0.4525924307331222,0.409433109405688,,,0.49424851537151226,0.5939691498480467,1.4377955602529182,0.17296085280790635,0.4172687677303442,0.2751688102861031,,1.515695336118501,0.5798186900914302,1.4333996215488882,,2.6726771332108195,,0.5188428390258504,0.6035171032058131,3.336849405592318,2.576017021329859,1.314141142514794,0.37809009328200915,0.3656382029231553,51,51,mde-OM3-13,Engine,mde,mde-OM3,
384,1,,0.5150361790594704,0.13482745705416505,,,0.19269122223298896,1.3471592976763072,0.5880947589381397,0.7099167418721564,0.6141187254091197,1.5212461341962853,1.495474536799919,0.395200241071937,,0.7375070370190502,0.3220262432566944,0.0,,0.5085319449586293,0.6230606431300083,0.15091701891963116,0.5365515084188384,1.5395189287114226,,1.5409901674221445,,0.47706972070243076,0.5299232952559702,0.479509077159019,,0.6280995190199652,,0.6048071798157567,,,,,0.7473772707383798,,1.213473173804514,2.642630210750382,,1.3004562704815095,0.40550876662726487,0.7796246569154958,2.6349330416822205,1.6298374186849462,0.6607981862808826,0.13458207699393815,0.5301432443622581,60,60,mde-OM1-4,Engine,mde,mde-OM1,
943,202,,,0.27490725508727687,,1.6309285890544398,3.5725331171785175,1.3117208076541382,0.6840967478089365,0.5570444295280292,,2.2703524848873173,1.0939485319267976,,,0.40805374340774275,1.3774602906562743,0.5150336421802845,0.23735837596424586,0.7512015571210909,0.027085752198829808,0.43513877096262216,,1.4477185169102194,0.3599169468069208,1.4882470559644305,1.6206946349373264,0.4354002738894701,0.6738723118184272,,,,0.598152373124857,1.428825297275957,0.459280673795789,0.6155039683693911,0.17339797371318558,,1.3049408430881393,,1.8148629575030037,,2.658464908532194,,0.5667426256036727,0.2333942407856547,3.3537929031832623,2.6761459860320533,,,0.5356337696109293,54,54,mde-OM3-13,Engine,mde,mde-OM3,
313,11,,0.30271900165566973,0.5323063823711707,,,0.7904818865711705,1.3899038481245336,0.07067783204216305,0.21523371885082565,0.3932636512936076,1.4507968062537497,1.4056997279278922,0.36192726884211573,,0.2650864250159177,0.2301189329893328,0.4945861265303956,,0.41887463903917216,,0.3076960083316602,0.524791656395498,1.687297356387788,0.4873621545703125,1.197977399926661,,0.29845818596575,0.4046664569827693,0.7926961700683391,,0.8965500438568376,0.5548043356540405,,0.4881787760025117,0.49829729683967927,0.8170764614920797,,0.5833458049395508,0.6191576854842661,1.4068455611137212,1.7648398274770443,0.5438063879436316,1.5534857929171402,0.15368575216525804,0.4211193146565108,3.0,1.567623093144391,0.42222766743714224,0.32445322161703627,1.0,35,35,mde-OM1-3,Engine,mde,mde-OM1,
989,248,,,0.3507241566851699,,1.602642308443604,3.5821530380996656,1.9381777801867064,0.5040996402265882,0.0,,2.518278644695321,1.42120903410361,0.564711426288001,,0.793356494333241,1.6181058374533281,0.42092140406005135,0.28802481930135676,0.2509532791096392,0.16380898391514853,0.595301385329571,0.4998895082881136,1.786674488974381,0.020049939310514873,1.507779893641085,2.0,0.14907347903263257,0.44192602040908213,,,0.287139184589156,0.30151910787042707,1.4751219431655653,0.3498082326954624,0.6367340659876976,0.6018088762642306,,1.2939540652909942,0.656967308463926,1.6671276638341763,,2.6978522142000196,,0.5002256966734425,0.5027380615484444,,2.5884858744078847,1.3039998887467918,0.2915396427194702,0.4960565125540876,54,54,mde-OM3-13,Engine,mde,mde-OM3,
205,37,1.4269310574778125,,,,0.36038998748010054,0.339807960334586,1.8538968409018217,0.4158453367167086,0.7048146592207588,0.41900063158427325,0.07004623920563086,,0.29165834178013406,0.41925155009776854,0.386690892794687,0.28164395772143896,0.542960920421249,0.46369454682540057,,0.7457724462743116,0.6564169115464314,0.5759908357286739,1.607160258995664,,1.6120562053088012,1.438756453122863,,,0.2530211875750125,0.7183643464386055,,0.7797997953965146,0.30053271136115817,0.7365397801346791,0.7483362650567803,0.7140239869077711,,,0.40136781814554007,1.6320631829610917,0.8756083129019967,0.3798782844793623,1.3014898472990373,0.585781969032928,0.3946313275117434,1.2718940170621238,1.4049304142374859,0.7044050964911296,0.03978760853332164,0.938089444616115,35,35,hde-OM2-5,Engine,hde,hde-OM2,
837,96,,,0.6911984167713683,,1.6335436745670402,3.540621693706359,1.2034431915294435,0.4293977382455002,,,2.560581662277328,1.4202544865812274,0.4255051123488143,,0.5835545593607678,1.6172456168267457,0.2516179075999655,,0.5880914445403064,0.2676653491773234,0.5639374411814285,0.6506680435913711,1.3864227103453595,0.21049138456757005,1.3809453747390577,1.2837658037779738,0.31407198072250436,,,,0.48128040639037895,0.40803972570656216,1.7502801987799699,0.2360180698174669,0.18244788569951753,0.66032369698998,,1.404829571042323,0.2212002008592082,1.4085903113486342,,2.6692780066215236,,0.7749446725688156,0.48131048967471673,3.3664668959664428,2.279509067724011,1.6702938928198807,0.6144359352236292,0.30041054142235013,66,66,mde-OM3-13,Engine,mde,mde-OM3,
92,8,0.6250384205866655,0.6924648104517479,,0.6421077362069154,0.3393286429317868,0.12817519250723924,1.0,0.820509233261586,0.6288666361019644,,0.6741161238559771,0.9290704347100274,0.3842036686163113,0.0,0.4125694771348567,0.98348794000384,,,,0.9759871731130478,0.995717148800207,0.3860905054808624,1.9363938207269586,0.12544663052234659,0.5230013943589507,2.0,0.0,,0.25973557648685647,0.5772207571245264,,0.6926964632317296,,0.8333736607180995,,0.06340891021591732,,0.9041375750504143,0.9366302220902276,1.3150214395671593,1.0,0.5219630142336128,2.0,0.9293013398218041,0.32691825067530517,,,0.016478667909122283,0.6071144958800337,,27,27,hde-OM1-6,Engine,hde,hde-OM1,
275,40,1.6044088791899886,,,0.3399720669465223,0.5852528993277526,,1.744868121946777,,0.08902867817871107,0.3124269966374416,1.6209973198880763,1.0,0.3767491640551166,1.0,0.4555604448610198,0.0,1.0,0.5887455225726834,0.21216479603216312,0.3037035909076171,0.2408438694466219,,1.192322464513727,,2.0,1.581378270756784,0.18349571119544367,,0.5881263499040029,0.1888849934653191,,0.5775677918921106,0.4535166240756194,0.7318392927977831,,0.2796037773070939,,0.5604594572212819,0.3229884847627792,1.2537594181843765,1.3395702698934784,,1.3487263569781982,,,1.247570441082857,1.463705183900092,0.7184965603153928,,0.7314522519929936,50,50,hde-OM3-3,Engine,hde,hde-OM3,
297,20,,0.28218211919565883,0.06710149573630522,,0.99322570237559,0.41994101692384866,1.5406159209339167,0.8198805750230437,0.2968488611240688,0.5482386027133033,1.4728540931406275,0.0,,,1.0,0.0,0.4525042185133954,,,0.8389257460983607,0.7461794437830443,,1.0913126049599344,,1.1392996606440073,,0.19546234619941,0.5232869957011398,0.6513751489633999,,0.0,0.6881099975875746,0.9499527058054059,0.7177744019701173,0.36087750613353076,0.0,,0.6802489975495566,0.5721769058849632,,1.341688838303232,0.35177050498925294,1.7565423309656203,0.2500116316108396,0.30728026888804205,2.5329740766113877,1.605789178788169,0.5017487832054964,0.4284001750913657,0.7663707020433181,31,31,mde-OM1-2,Engine,mde,mde-OM1,
831,90,,,0.2820158863011466,,1.6952953776243902,,1.1578530424401459,0.27293641202131513,0.43254942770279087,,2.0,1.601027140870514,0.493179174457946,,0.19730548034436526,1.4116592751608694,0.438820597021029,0.7155321595606008,0.6530560056906507,0.726868236387126,0.3294345163521433,0.4091477376024277,1.3979186359799767,0.644359419079946,1.035250274002404,1.4912805229459902,0.38604305378017284,0.38414941259195023,,,0.4521591182429422,0.3715169083648025,1.3624813967887952,0.31307256735820516,0.8450757339538336,0.1715772162664806,,1.5918532505471998,0.33683736332653064,1.6497377105589295,,2.7332108387857486,,0.365037529156908,0.5906130097005325,3.556266913313215,2.7490886921218336,1.466395032396082,0.19034419660388338,0.5294304192289279,58,58,mde-OM3-13,Engine,mde,mde-OM3,
