R_e,A@e,Method,gini,p value,Run,SPH Executed,info loss,SPH A@1,RF+B A@1,CPI A@1,Avg Acc SPH+CPI
9,0.78,Tailored Approach,0.35,0.85,1.0,14.0,0.25,0.42,0.38,0.32666666666666666,0.6733333333333333
10,0.8033333333333333,Tailored Approach,0.35,0.85,1.0,14.0,0.25,0.42,0.38,0.32666666666666666,0.6733333333333333
1,0.30666666666666664,CPI,,,,,,,,,
2,0.46,CPI,,,,,,,,,
3,0.52,CPI,,,,,,,,,
4,0.5666666666666667,CPI,,,,,,,,,
5,0.5933333333333334,CPI,,,,,,,,,
6,0.6266666666666667,CPI,,,,,,,,,
7,0.65,CPI,,,,,,,,,
8,0.67,CPI,,,,,,,,,
9,0.6866666666666666,CPI,,,,,,,,,
10,0.7133333333333334,CPI,,,,,,,,,
1,0.4033333333333333,Tailored Approach,0.35,0.9,1.0,14.0,0.25,0.42,0.38,0.30666666666666664,0.673
2,0.5533333333333333,Tailored Approach,0.35,0.9,1.0,14.0,0.25,0.42,0.38,0.30666666666666664,0.673
3,0.62,Tailored Approach,0.35,0.9,1.0,14.0,0.25,0.42,0.38,0.30666666666666664,0.673
4,0.66,Tailored Approach,0.35,0.9,1.0,14.0,0.25,0.42,0.38,0.30666666666666664,0.673
5,0.7033333333333334,Tailored Approach,0.35,0.9,1.0,14.0,0.25,0.42,0.38,0.30666666666666664,0.673
6,0.72,Tailored Approach,0.35,0.9,1.0,14.0,0.25,0.42,0.38,0.30666666666666664,0.673
7,0.7333333333333333,Tailored Approach,0.35,0.9,1.0,14.0,0.25,0.42,0.38,0.30666666666666664,0.673
8,0.76,Tailored Approach,0.35,0.9,1.0,14.0,0.25,0.42,0.38,0.30666666666666664,0.673
9,0.78,Tailored Approach,0.35,0.9,1.0,14.0,0.25,0.42,0.38,0.30666666666666664,0.673
10,0.7966666666666666,Tailored Approach,0.35,0.9,1.0,14.0,0.25,0.42,0.38,0.30666666666666664,0.673
1,0.26666666666666666,CPI,,,,,,,,,
2,0.38,CPI,,,,,,,,,
3,0.44666666666666666,CPI,,,,,,,,,
4,0.49333333333333335,CPI,,,,,,,,,
5,0.5333333333333333,CPI,,,,,,,,,
6,0.5666666666666667,CPI,,,,,,,,,
7,0.5966666666666667,CPI,,,,,,,,,
8,0.6266666666666667,CPI,,,,,,,,,
9,0.68,CPI,,,,,,,,,
10,0.6966666666666667,CPI,,,,,,,,,
1,0.41,Tailored Approach,0.35,0.95,1.0,14.0,0.25,0.42,0.38,0.26666666666666666,0.6773333333333333
2,0.5533333333333333,Tailored Approach,0.35,0.95,1.0,14.0,0.25,0.42,0.38,0.26666666666666666,0.6773333333333333
3,0.6266666666666667,Tailored Approach,0.35,0.95,1.0,14.0,0.25,0.42,0.38,0.26666666666666666,0.6773333333333333
4,0.67,Tailored Approach,0.35,0.95,1.0,14.0,0.25,0.42,0.38,0.26666666666666666,0.6773333333333333
5,0.6966666666666667,Tailored Approach,0.35,0.95,1.0,14.0,0.25,0.42,0.38,0.26666666666666666,0.6773333333333333
6,0.7333333333333333,Tailored Approach,0.35,0.95,1.0,14.0,0.25,0.42,0.38,0.26666666666666666,0.6773333333333333
7,0.7333333333333333,Tailored Approach,0.35,0.95,1.0,14.0,0.25,0.42,0.38,0.26666666666666666,0.6773333333333333
8,0.7566666666666667,Tailored Approach,0.35,0.95,1.0,14.0,0.25,0.42,0.38,0.26666666666666666,0.6773333333333333
9,0.7866666666666666,Tailored Approach,0.35,0.95,1.0,14.0,0.25,0.42,0.38,0.26666666666666666,0.6773333333333333
10,0.8066666666666666,Tailored Approach,0.35,0.95,1.0,14.0,0.25,0.42,0.38,0.26666666666666666,0.6773333333333333
1,0.38,CPI,,,,,,,,,
2,0.5,CPI,,,,,,,,,
3,0.57,CPI,,,,,,,,,
4,0.6233333333333333,CPI,,,,,,,,,
5,0.66,CPI,,,,,,,,,
6,0.6866666666666666,CPI,,,,,,,,,
7,0.72,CPI,,,,,,,,,
8,0.74,CPI,,,,,,,,,
9,0.75,CPI,,,,,,,,,
10,0.7666666666666667,CPI,,,,,,,,,
1,0.42,Tailored Approach,0.4,0.7,1.0,14.0,0.25,0.42,0.38,0.38,0.6729999999999999
2,0.5166666666666667,Tailored Approach,0.4,0.7,1.0,14.0,0.25,0.42,0.38,0.38,0.6729999999999999
3,0.61,Tailored Approach,0.4,0.7,1.0,14.0,0.25,0.42,0.38,0.38,0.6729999999999999
4,0.6633333333333333,Tailored Approach,0.4,0.7,1.0,14.0,0.25,0.42,0.38,0.38,0.6729999999999999
5,0.7033333333333334,Tailored Approach,0.4,0.7,1.0,14.0,0.25,0.42,0.38,0.38,0.6729999999999999
6,0.73,Tailored Approach,0.4,0.7,1.0,14.0,0.25,0.42,0.38,0.38,0.6729999999999999
7,0.7366666666666667,Tailored Approach,0.4,0.7,1.0,14.0,0.25,0.42,0.38,0.38,0.6729999999999999
8,0.7566666666666667,Tailored Approach,0.4,0.7,1.0,14.0,0.25,0.42,0.38,0.38,0.6729999999999999
9,0.7933333333333333,Tailored Approach,0.4,0.7,1.0,14.0,0.25,0.42,0.38,0.38,0.6729999999999999
10,0.8,Tailored Approach,0.4,0.7,1.0,14.0,0.25,0.42,0.38,0.38,0.6729999999999999
1,0.37,CPI,,,,,,,,,
2,0.49,CPI,,,,,,,,,
3,0.5566666666666666,CPI,,,,,,,,,
4,0.6066666666666667,CPI,,,,,,,,,
5,0.64,CPI,,,,,,,,,
6,0.6633333333333333,CPI,,,,,,,,,
7,0.7033333333333334,CPI,,,,,,,,,
8,0.7233333333333334,CPI,,,,,,,,,
9,0.74,CPI,,,,,,,,,
10,0.7566666666666667,CPI,,,,,,,,,
1,0.43666666666666665,Tailored Approach,0.4,0.75,1.0,14.0,0.25,0.42,0.38,0.37,0.6766666666666666
2,0.5166666666666667,Tailored Approach,0.4,0.75,1.0,14.0,0.25,0.42,0.38,0.37,0.6766666666666666
3,0.62,Tailored Approach,0.4,0.75,1.0,14.0,0.25,0.42,0.38,0.37,0.6766666666666666
4,0.6833333333333333,Tailored Approach,0.4,0.75,1.0,14.0,0.25,0.42,0.38,0.37,0.6766666666666666
5,0.7166666666666667,Tailored Approach,0.4,0.75,1.0,14.0,0.25,0.42,0.38,0.37,0.6766666666666666
6,0.73,Tailored Approach,0.4,0.75,1.0,14.0,0.25,0.42,0.38,0.37,0.6766666666666666
7,0.7366666666666667,Tailored Approach,0.4,0.75,1.0,14.0,0.25,0.42,0.38,0.37,0.6766666666666666
8,0.75,Tailored Approach,0.4,0.75,1.0,14.0,0.25,0.42,0.38,0.37,0.6766666666666666
9,0.7833333333333333,Tailored Approach,0.4,0.75,1.0,14.0,0.25,0.42,0.38,0.37,0.6766666666666666
10,0.7933333333333333,Tailored Approach,0.4,0.75,1.0,14.0,0.25,0.42,0.38,0.37,0.6766666666666666
1,0.38333333333333336,CPI,,,,,,,,,
2,0.5233333333333333,CPI,,,,,,,,,
3,0.57,CPI,,,,,,,,,
4,0.62,CPI,,,,,,,,,
5,0.65,CPI,,,,,,,,,
6,0.6633333333333333,CPI,,,,,,,,,
7,0.7,CPI,,,,,,,,,
8,0.7033333333333334,CPI,,,,,,,,,
9,0.7333333333333333,CPI,,,,,,,,,
10,0.7533333333333333,CPI,,,,,,,,,
1,0.44,Tailored Approach,0.4,0.8,1.0,14.0,0.25,0.42,0.38,0.38333333333333336,0.6759999999999999
2,0.52,Tailored Approach,0.4,0.8,1.0,14.0,0.25,0.42,0.38,0.38333333333333336,0.6759999999999999
3,0.62,Tailored Approach,0.4,0.8,1.0,14.0,0.25,0.42,0.38,0.38333333333333336,0.6759999999999999
4,0.68,Tailored Approach,0.4,0.8,1.0,14.0,0.25,0.42,0.38,0.38333333333333336,0.6759999999999999
5,0.7133333333333334,Tailored Approach,0.4,0.8,1.0,14.0,0.25,0.42,0.38,0.38333333333333336,0.6759999999999999
6,0.7266666666666667,Tailored Approach,0.4,0.8,1.0,14.0,0.25,0.42,0.38,0.38333333333333336,0.6759999999999999
7,0.7333333333333333,Tailored Approach,0.4,0.8,1.0,14.0,0.25,0.42,0.38,0.38333333333333336,0.6759999999999999
8,0.7533333333333333,Tailored Approach,0.4,0.8,1.0,14.0,0.25,0.42,0.38,0.38333333333333336,0.6759999999999999
9,0.78,Tailored Approach,0.4,0.8,1.0,14.0,0.25,0.42,0.38,0.38333333333333336,0.6759999999999999
10,0.7933333333333333,Tailored Approach,0.4,0.8,1.0,14.0,0.25,0.42,0.38,0.38333333333333336,0.6759999999999999
1,0.32666666666666666,CPI,,,,,,,,,
2,0.4666666666666667,CPI,,,,,,,,,
3,0.54,CPI,,,,,,,,,
4,0.59,CPI,,,,,,,,,
5,0.61,CPI,,,,,,,,,
6,0.6366666666666667,CPI,,,,,,,,,
7,0.6733333333333333,CPI,,,,,,,,,
8,0.7,CPI,,,,,,,,,
9,0.72,CPI,,,,,,,,,
10,0.7433333333333333,CPI,,,,,,,,,
1,0.4166666666666667,Tailored Approach,0.4,0.85,1.0,14.0,0.25,0.42,0.38,0.32666666666666666,0.6793333333333333
2,0.5533333333333333,Tailored Approach,0.4,0.85,1.0,14.0,0.25,0.42,0.38,0.32666666666666666,0.6793333333333333
3,0.62,Tailored Approach,0.4,0.85,1.0,14.0,0.25,0.42,0.38,0.32666666666666666,0.6793333333333333
4,0.6766666666666666,Tailored Approach,0.4,0.85,1.0,14.0,0.25,0.42,0.38,0.32666666666666666,0.6793333333333333
5,0.71,Tailored Approach,0.4,0.85,1.0,14.0,0.25,0.42,0.38,0.32666666666666666,0.6793333333333333
6,0.7266666666666667,Tailored Approach,0.4,0.85,1.0,14.0,0.25,0.42,0.38,0.32666666666666666,0.6793333333333333
7,0.7366666666666667,Tailored Approach,0.4,0.85,1.0,14.0,0.25,0.42,0.38,0.32666666666666666,0.6793333333333333
8,0.76,Tailored Approach,0.4,0.85,1.0,14.0,0.25,0.42,0.38,0.32666666666666666,0.6793333333333333
9,0.79,Tailored Approach,0.4,0.85,1.0,14.0,0.25,0.42,0.38,0.32666666666666666,0.6793333333333333
10,0.8033333333333333,Tailored Approach,0.4,0.85,1.0,14.0,0.25,0.42,0.38,0.32666666666666666,0.6793333333333333
1,0.30666666666666664,CPI,,,,,,,,,
2,0.46,CPI,,,,,,,,,
3,0.52,CPI,,,,,,,,,
4,0.5666666666666667,CPI,,,,,,,,,
5,0.5933333333333334,CPI,,,,,,,,,
6,0.6266666666666667,CPI,,,,,,,,,
7,0.65,CPI,,,,,,,,,
8,0.67,CPI,,,,,,,,,
9,0.6866666666666666,CPI,,,,,,,,,
10,0.7133333333333334,CPI,,,,,,,,,
1,0.4033333333333333,Tailored Approach,0.4,0.9,1.0,14.0,0.25,0.42,0.38,0.30666666666666664,0.6739999999999999
2,0.55,Tailored Approach,0.4,0.9,1.0,14.0,0.25,0.42,0.38,0.30666666666666664,0.6739999999999999
3,0.6233333333333333,Tailored Approach,0.4,0.9,1.0,14.0,0.25,0.42,0.38,0.30666666666666664,0.6739999999999999
4,0.6733333333333333,Tailored Approach,0.4,0.9,1.0,14.0,0.25,0.42,0.38,0.30666666666666664,0.6739999999999999
5,0.7033333333333334,Tailored Approach,0.4,0.9,1.0,14.0,0.25,0.42,0.38,0.30666666666666664,0.6739999999999999
6,0.72,Tailored Approach,0.4,0.9,1.0,14.0,0.25,0.42,0.38,0.30666666666666664,0.6739999999999999
7,0.73,Tailored Approach,0.4,0.9,1.0,14.0,0.25,0.42,0.38,0.30666666666666664,0.6739999999999999
8,0.7566666666666667,Tailored Approach,0.4,0.9,1.0,14.0,0.25,0.42,0.38,0.30666666666666664,0.6739999999999999
9,0.7833333333333333,Tailored Approach,0.4,0.9,1.0,14.0,0.25,0.42,0.38,0.30666666666666664,0.6739999999999999
10,0.7966666666666666,Tailored Approach,0.4,0.9,1.0,14.0,0.25,0.42,0.38,0.30666666666666664,0.6739999999999999
1,0.26666666666666666,CPI,,,,,,,,,
2,0.38,CPI,,,,,,,,,
3,0.44666666666666666,CPI,,,,,,,,,
4,0.49333333333333335,CPI,,,,,,,,,
5,0.5333333333333333,CPI,,,,,,,,,
6,0.5666666666666667,CPI,,,,,,,,,
7,0.5966666666666667,CPI,,,,,,,,,
8,0.6266666666666667,CPI,,,,,,,,,
9,0.68,CPI,,,,,,,,,
10,0.6966666666666667,CPI,,,,,,,,,
1,0.41,Tailored Approach,0.4,0.95,1.0,14.0,0.25,0.42,0.38,0.26666666666666666,0.6803333333333332
2,0.55,Tailored Approach,0.4,0.95,1.0,14.0,0.25,0.42,0.38,0.26666666666666666,0.6803333333333332
3,0.6266666666666667,Tailored Approach,0.4,0.95,1.0,14.0,0.25,0.42,0.38,0.26666666666666666,0.6803333333333332
4,0.68,Tailored Approach,0.4,0.95,1.0,14.0,0.25,0.42,0.38,0.26666666666666666,0.6803333333333332
5,0.7033333333333334,Tailored Approach,0.4,0.95,1.0,14.0,0.25,0.42,0.38,0.26666666666666666,0.6803333333333332
6,0.7366666666666667,Tailored Approach,0.4,0.95,1.0,14.0,0.25,0.42,0.38,0.26666666666666666,0.6803333333333332
7,0.7366666666666667,Tailored Approach,0.4,0.95,1.0,14.0,0.25,0.42,0.38,0.26666666666666666,0.6803333333333332
8,0.7566666666666667,Tailored Approach,0.4,0.95,1.0,14.0,0.25,0.42,0.38,0.26666666666666666,0.6803333333333332
9,0.7933333333333333,Tailored Approach,0.4,0.95,1.0,14.0,0.25,0.42,0.38,0.26666666666666666,0.6803333333333332
10,0.81,Tailored Approach,0.4,0.95,1.0,14.0,0.25,0.42,0.38,0.26666666666666666,0.6803333333333332
