R_e,A@e,Method,gini,p value,Run,SPH Executed,info loss,SPH A@1,RF+B A@1,CPI A@1,Avg Acc SPH+CPI
2,0.19666666666666666,Tailored Approach,0.35,0.7,1.0,9.0,0.25,0.1,0.07333333333333333,0.07333333333333333,0.3946666666666666
3,0.2833333333333333,Tailored Approach,0.35,0.7,1.0,9.0,0.25,0.1,0.07333333333333333,0.07333333333333333,0.3946666666666666
4,0.35,Tailored Approach,0.35,0.7,1.0,9.0,0.25,0.1,0.07333333333333333,0.07333333333333333,0.3946666666666666
5,0.3933333333333333,Tailored Approach,0.35,0.7,1.0,9.0,0.25,0.1,0.07333333333333333,0.07333333333333333,0.3946666666666666
6,0.45,Tailored Approach,0.35,0.7,1.0,9.0,0.25,0.1,0.07333333333333333,0.07333333333333333,0.3946666666666666
7,0.48333333333333334,Tailored Approach,0.35,0.7,1.0,9.0,0.25,0.1,0.07333333333333333,0.07333333333333333,0.3946666666666666
8,0.53,Tailored Approach,0.35,0.7,1.0,9.0,0.25,0.1,0.07333333333333333,0.07333333333333333,0.3946666666666666
9,0.5666666666666667,Tailored Approach,0.35,0.7,1.0,9.0,0.25,0.1,0.07333333333333333,0.07333333333333333,0.3946666666666666
10,0.5933333333333334,Tailored Approach,0.35,0.7,1.0,9.0,0.25,0.1,0.07333333333333333,0.07333333333333333,0.3946666666666666
1,0.07333333333333333,CPI,0.35,0.8,1.0,9.0,,,,,
2,0.17,CPI,0.35,0.8,1.0,9.0,,,,,
3,0.23,CPI,0.35,0.8,1.0,9.0,,,,,
4,0.29333333333333333,CPI,0.35,0.8,1.0,9.0,,,,,
5,0.32,CPI,0.35,0.8,1.0,9.0,,,,,
6,0.36,CPI,0.35,0.8,1.0,9.0,,,,,
7,0.3933333333333333,CPI,0.35,0.8,1.0,9.0,,,,,
8,0.43,CPI,0.35,0.8,1.0,9.0,,,,,
9,0.4666666666666667,CPI,0.35,0.8,1.0,9.0,,,,,
10,0.49,CPI,0.35,0.8,1.0,9.0,,,,,
1,0.1,Tailored Approach,0.35,0.8,1.0,9.0,0.25,0.1,0.07333333333333333,0.07333333333333333,0.3946666666666666
2,0.19666666666666666,Tailored Approach,0.35,0.8,1.0,9.0,0.25,0.1,0.07333333333333333,0.07333333333333333,0.3946666666666666
3,0.2833333333333333,Tailored Approach,0.35,0.8,1.0,9.0,0.25,0.1,0.07333333333333333,0.07333333333333333,0.3946666666666666
4,0.35,Tailored Approach,0.35,0.8,1.0,9.0,0.25,0.1,0.07333333333333333,0.07333333333333333,0.3946666666666666
5,0.3933333333333333,Tailored Approach,0.35,0.8,1.0,9.0,0.25,0.1,0.07333333333333333,0.07333333333333333,0.3946666666666666
6,0.45,Tailored Approach,0.35,0.8,1.0,9.0,0.25,0.1,0.07333333333333333,0.07333333333333333,0.3946666666666666
7,0.48333333333333334,Tailored Approach,0.35,0.8,1.0,9.0,0.25,0.1,0.07333333333333333,0.07333333333333333,0.3946666666666666
8,0.53,Tailored Approach,0.35,0.8,1.0,9.0,0.25,0.1,0.07333333333333333,0.07333333333333333,0.3946666666666666
9,0.5666666666666667,Tailored Approach,0.35,0.8,1.0,9.0,0.25,0.1,0.07333333333333333,0.07333333333333333,0.3946666666666666
10,0.5933333333333334,Tailored Approach,0.35,0.8,1.0,9.0,0.25,0.1,0.07333333333333333,0.07333333333333333,0.3946666666666666
1,0.07333333333333333,CPI,0.35,0.9,1.0,9.0,,,,,
2,0.17,CPI,0.35,0.9,1.0,9.0,,,,,
3,0.23,CPI,0.35,0.9,1.0,9.0,,,,,
4,0.29333333333333333,CPI,0.35,0.9,1.0,9.0,,,,,
5,0.32,CPI,0.35,0.9,1.0,9.0,,,,,
6,0.36,CPI,0.35,0.9,1.0,9.0,,,,,
7,0.3933333333333333,CPI,0.35,0.9,1.0,9.0,,,,,
8,0.43,CPI,0.35,0.9,1.0,9.0,,,,,
9,0.4666666666666667,CPI,0.35,0.9,1.0,9.0,,,,,
10,0.49,CPI,0.35,0.9,1.0,9.0,,,,,
1,0.1,Tailored Approach,0.35,0.9,1.0,9.0,0.25,0.1,0.07333333333333333,0.07333333333333333,0.3946666666666666
2,0.19666666666666666,Tailored Approach,0.35,0.9,1.0,9.0,0.25,0.1,0.07333333333333333,0.07333333333333333,0.3946666666666666
3,0.2833333333333333,Tailored Approach,0.35,0.9,1.0,9.0,0.25,0.1,0.07333333333333333,0.07333333333333333,0.3946666666666666
4,0.35,Tailored Approach,0.35,0.9,1.0,9.0,0.25,0.1,0.07333333333333333,0.07333333333333333,0.3946666666666666
5,0.3933333333333333,Tailored Approach,0.35,0.9,1.0,9.0,0.25,0.1,0.07333333333333333,0.07333333333333333,0.3946666666666666
6,0.45,Tailored Approach,0.35,0.9,1.0,9.0,0.25,0.1,0.07333333333333333,0.07333333333333333,0.3946666666666666
7,0.48333333333333334,Tailored Approach,0.35,0.9,1.0,9.0,0.25,0.1,0.07333333333333333,0.07333333333333333,0.3946666666666666
8,0.53,Tailored Approach,0.35,0.9,1.0,9.0,0.25,0.1,0.07333333333333333,0.07333333333333333,0.3946666666666666
9,0.5666666666666667,Tailored Approach,0.35,0.9,1.0,9.0,0.25,0.1,0.07333333333333333,0.07333333333333333,0.3946666666666666
10,0.5933333333333334,Tailored Approach,0.35,0.9,1.0,9.0,0.25,0.1,0.07333333333333333,0.07333333333333333,0.3946666666666666
1,0.07333333333333333,CPI,0.4,0.7,1.0,9.0,,,,,
2,0.17,CPI,0.4,0.7,1.0,9.0,,,,,
3,0.23,CPI,0.4,0.7,1.0,9.0,,,,,
4,0.29333333333333333,CPI,0.4,0.7,1.0,9.0,,,,,
5,0.32,CPI,0.4,0.7,1.0,9.0,,,,,
6,0.36,CPI,0.4,0.7,1.0,9.0,,,,,
7,0.3933333333333333,CPI,0.4,0.7,1.0,9.0,,,,,
8,0.43,CPI,0.4,0.7,1.0,9.0,,,,,
9,0.4666666666666667,CPI,0.4,0.7,1.0,9.0,,,,,
10,0.49,CPI,0.4,0.7,1.0,9.0,,,,,
1,0.1,Tailored Approach,0.4,0.7,1.0,9.0,0.25,0.1,0.07333333333333333,0.07333333333333333,0.3946666666666666
2,0.19666666666666666,Tailored Approach,0.4,0.7,1.0,9.0,0.25,0.1,0.07333333333333333,0.07333333333333333,0.3946666666666666
3,0.2833333333333333,Tailored Approach,0.4,0.7,1.0,9.0,0.25,0.1,0.07333333333333333,0.07333333333333333,0.3946666666666666
4,0.35,Tailored Approach,0.4,0.7,1.0,9.0,0.25,0.1,0.07333333333333333,0.07333333333333333,0.3946666666666666
5,0.3933333333333333,Tailored Approach,0.4,0.7,1.0,9.0,0.25,0.1,0.07333333333333333,0.07333333333333333,0.3946666666666666
6,0.45,Tailored Approach,0.4,0.7,1.0,9.0,0.25,0.1,0.07333333333333333,0.07333333333333333,0.3946666666666666
7,0.48333333333333334,Tailored Approach,0.4,0.7,1.0,9.0,0.25,0.1,0.07333333333333333,0.07333333333333333,0.3946666666666666
8,0.53,Tailored Approach,0.4,0.7,1.0,9.0,0.25,0.1,0.07333333333333333,0.07333333333333333,0.3946666666666666
9,0.5666666666666667,Tailored Approach,0.4,0.7,1.0,9.0,0.25,0.1,0.07333333333333333,0.07333333333333333,0.3946666666666666
10,0.5933333333333334,Tailored Approach,0.4,0.7,1.0,9.0,0.25,0.1,0.07333333333333333,0.07333333333333333,0.3946666666666666
1,0.07333333333333333,CPI,0.4,0.8,1.0,9.0,,,,,
2,0.17,CPI,0.4,0.8,1.0,9.0,,,,,
3,0.23,CPI,0.4,0.8,1.0,9.0,,,,,
4,0.29333333333333333,CPI,0.4,0.8,1.0,9.0,,,,,
5,0.32,CPI,0.4,0.8,1.0,9.0,,,,,
6,0.36,CPI,0.4,0.8,1.0,9.0,,,,,
7,0.3933333333333333,CPI,0.4,0.8,1.0,9.0,,,,,
8,0.43,CPI,0.4,0.8,1.0,9.0,,,,,
9,0.4666666666666667,CPI,0.4,0.8,1.0,9.0,,,,,
10,0.49,CPI,0.4,0.8,1.0,9.0,,,,,
1,0.1,Tailored Approach,0.4,0.8,1.0,9.0,0.25,0.1,0.07333333333333333,0.07333333333333333,0.3946666666666666
2,0.19666666666666666,Tailored Approach,0.4,0.8,1.0,9.0,0.25,0.1,0.07333333333333333,0.07333333333333333,0.3946666666666666
3,0.2833333333333333,Tailored Approach,0.4,0.8,1.0,9.0,0.25,0.1,0.07333333333333333,0.07333333333333333,0.3946666666666666
4,0.35,Tailored Approach,0.4,0.8,1.0,9.0,0.25,0.1,0.07333333333333333,0.07333333333333333,0.3946666666666666
5,0.3933333333333333,Tailored Approach,0.4,0.8,1.0,9.0,0.25,0.1,0.07333333333333333,0.07333333333333333,0.3946666666666666
6,0.45,Tailored Approach,0.4,0.8,1.0,9.0,0.25,0.1,0.07333333333333333,0.07333333333333333,0.3946666666666666
7,0.48333333333333334,Tailored Approach,0.4,0.8,1.0,9.0,0.25,0.1,0.07333333333333333,0.07333333333333333,0.3946666666666666
8,0.53,Tailored Approach,0.4,0.8,1.0,9.0,0.25,0.1,0.07333333333333333,0.07333333333333333,0.3946666666666666
9,0.5666666666666667,Tailored Approach,0.4,0.8,1.0,9.0,0.25,0.1,0.07333333333333333,0.07333333333333333,0.3946666666666666
10,0.5933333333333334,Tailored Approach,0.4,0.8,1.0,9.0,0.25,0.1,0.07333333333333333,0.07333333333333333,0.3946666666666666
1,0.07333333333333333,CPI,0.4,0.9,1.0,9.0,,,,,
2,0.17,CPI,0.4,0.9,1.0,9.0,,,,,
3,0.23,CPI,0.4,0.9,1.0,9.0,,,,,
4,0.29333333333333333,CPI,0.4,0.9,1.0,9.0,,,,,
5,0.32,CPI,0.4,0.9,1.0,9.0,,,,,
6,0.36,CPI,0.4,0.9,1.0,9.0,,,,,
7,0.3933333333333333,CPI,0.4,0.9,1.0,9.0,,,,,
8,0.43,CPI,0.4,0.9,1.0,9.0,,,,,
9,0.4666666666666667,CPI,0.4,0.9,1.0,9.0,,,,,
10,0.49,CPI,0.4,0.9,1.0,9.0,,,,,
1,0.1,Tailored Approach,0.4,0.9,1.0,9.0,0.25,0.1,0.07333333333333333,0.07333333333333333,0.3946666666666666
2,0.19666666666666666,Tailored Approach,0.4,0.9,1.0,9.0,0.25,0.1,0.07333333333333333,0.07333333333333333,0.3946666666666666
3,0.2833333333333333,Tailored Approach,0.4,0.9,1.0,9.0,0.25,0.1,0.07333333333333333,0.07333333333333333,0.3946666666666666
4,0.35,Tailored Approach,0.4,0.9,1.0,9.0,0.25,0.1,0.07333333333333333,0.07333333333333333,0.3946666666666666
5,0.3933333333333333,Tailored Approach,0.4,0.9,1.0,9.0,0.25,0.1,0.07333333333333333,0.07333333333333333,0.3946666666666666
6,0.45,Tailored Approach,0.4,0.9,1.0,9.0,0.25,0.1,0.07333333333333333,0.07333333333333333,0.3946666666666666
7,0.48333333333333334,Tailored Approach,0.4,0.9,1.0,9.0,0.25,0.1,0.07333333333333333,0.07333333333333333,0.3946666666666666
8,0.53,Tailored Approach,0.4,0.9,1.0,9.0,0.25,0.1,0.07333333333333333,0.07333333333333333,0.3946666666666666
9,0.5666666666666667,Tailored Approach,0.4,0.9,1.0,9.0,0.25,0.1,0.07333333333333333,0.07333333333333333,0.3946666666666666
10,0.5933333333333334,Tailored Approach,0.4,0.9,1.0,9.0,0.25,0.1,0.07333333333333333,0.07333333333333333,0.3946666666666666
