,index,F0,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,F33,F34,F35,F36,F37,F38,F39,F40,F41,F42,F43,F44,F45,F46,F47,F48,F49,F50,F51,F52,F53,F54,F55,F56,F57,F58,F59,F60,F61,F62,F63,F64,F65,F66,F67,F68,F69,F70,F71,F72,F73,F74,F75,F76,F77,F78,F79,F80,F81,F82,F83,F84,F85,F86,F87,F88,F89,F90,F91,F92,F93,F94,F95,F96,F97,F98,F99,target,noisy target,group,level-0,level-1,level-2,marker
655,79,,0.5746672744792549,0.5889512940375535,0.0,1.4494439546510947,0.7784685147004524,0.8748913471562595,0.5220525165509008,,,,0.5312363770056029,0.466127403736412,,,0.6731094637787932,0.6037404101610795,0.4871707768315111,0.5887594190020192,,0.61348157221972,0.5393104431907576,,0.552784544842966,0.5270689925384903,0.18560005926060827,0.3019338295000321,0.19916193581649116,0.2634383656624613,0.5722509809255002,1.3907283468721474,0.7977975068651034,0.4125009049796659,0.4448452757532066,0.05827318402016033,,0.7445130401994038,0.7508130032370355,,0.6744901091518914,0.30173456278250893,0.2925922792909665,0.48574684118847933,0.6038676252723689,0.27711563754761154,0.7461336634928554,0.27824132268022816,,0.16420077569199476,,1.1238509511358792,0.6605276843609729,0.5746265142919688,,0.49788062788790494,,0.38298373222844817,2.6119550663392093,0.56828852704665,0.1401108414785324,,,1.3551647110595628,0.4875594770628216,0.5831627782373492,1.4432966745910925,,0.6237944980253499,0.3926024405094624,1.2303122570078586,1.6769709310322392,0.776521314196353,,0.4006344721779338,,,,0.6668076240670288,0.37138251805284567,2.5445743207453813,,0.3380591585237143,0.4327561591336493,,0.24355132398912274,1.6902141011760352,2.316094404213086,1.2910315492665725,0.7499862938737382,0.5659658554298624,0.0,1.9056093859206784,0.4434205441620464,0.37601834853361665,,0.5638417321806878,0.4903563295138128,0.2718696899381167,0.6441068077304646,,3,3,21,0,1,5,
313,116,1.461687595430472,0.8102144100838471,0.5003060446237441,0.4239369022490767,1.50097059017558,,1.0,0.6292986061547045,0.852544035175404,,,0.41959998300192003,0.4202662015658581,,1.6997638375040962,,0.5745295944845779,,0.1255141550421535,,0.6002384797369154,0.4993818960915899,0.7462071892034902,0.5095111347033109,,,,0.5121134485330358,0.3626323521642791,0.6501569985565719,1.5143252736993331,0.6119016557466879,0.7426502264793015,0.5074615510966656,0.16943586011287226,0.07502031061182483,0.2280848226060489,,,0.6206172177868405,0.3771520278086733,0.5318932037172724,,0.47472725478260486,0.5065696126663679,0.47142350384375176,,0.7939644132229388,0.5865491570637057,0.3123889721300902,1.6881603744757447,0.2850865723290031,0.37721710343677145,0.0,0.5636333263814536,0.4012844335234536,0.6347875881563483,0.4804430343957425,0.9825028227051732,0.620590409262361,1.4886976337557698,0.24579041721931502,,0.42725750978692134,0.8517119527147295,1.3279782701111364,0.5267517776609704,0.4836039455418034,,0.3993171294022792,,0.7314612247573337,0.5779995066605731,0.6790734808680726,0.7566790407698915,0.11465333236761029,1.2869743280213242,,0.6713816935144814,1.8535263490153369,0.7214694769851999,0.442363967291594,,0.6779964274394926,,0.6766126383385884,2.840415653763527,1.5294310654717391,0.5861993069675919,,0.6354048627256094,,0.6024400977506814,0.7743210283807178,0.5583192151070622,0.5523026483783495,0.3614592943688864,0.8858517613115982,0.5389013738295013,0.6740909043314631,31,31,11,0,0,2,
55,6,1.0,0.3570814554580833,0.2893747317729591,,0.7710185774908599,0.14505630454323432,0.3109564353997017,0.8404778709822106,0.7516510793070418,,,0.3461456606118809,0.25758786620247404,0.5642588556417175,0.449601873560236,0.3706124171182459,0.0,0.37194538369568925,1.0,,,,0.0,0.4675233712999412,1.0,0.0,0.0,0.8475862715669951,1.0,0.36125374618383327,0.25016978136096446,1.0,0.35014308932864924,0.2738731985287736,,0.7871210295796188,0.0,0.3687871375719541,,,1.0,0.7012142107352559,0.7310689514675366,0.3629672177441299,0.565165445856372,0.0,0.5367880592547126,0.5602449018515073,0.0810124244964604,0.0,1.5860685824612852,0.21173705254642747,0.6784318214272951,0.0,0.5566686835442624,0.7076222662918459,0.23821028982082598,0.5418804786617952,0.6792529034431364,,1.5897861915116875,,0.0,,0.9937344540308378,1.6547447915957423,,1.0,,0.6256218725628244,0.4530853536761087,,,0.612457026316448,,,1.8649830839748147,,0.7116788876236816,0.40271607619169303,0.2925423722501757,0.5582754605350493,0.28094908837937765,1.0,,0.5247770170106749,,1.8081524201227286,0.4703350049985711,0.31352450358205114,,0.877548261405196,0.8338442615059154,0.5945296221235153,,1.0,0.319338376108821,0.8761293145080385,0.536980631291074,1.0,13,13,6,0,0,1,
797,17,1.5392491455927964,0.6532002975547467,0.48037995198074646,0.0899302485047233,1.2325965831063548,0.3601061002710481,0.5140869871430824,0.0,0.4025565746295295,0.7735813094871431,,,0.31824093207702736,0.6400273207506892,,0.6613154301773018,0.4889425872464848,0.829700338456246,0.6615341467271881,,0.7674222163617687,0.5260683378722947,,0.49441300365047675,0.5200702570122694,,0.3248395278053521,0.28614452856447026,0.6197575431903185,0.5260007833457059,1.1449942570807217,0.7143677286516932,0.44968115816549964,0.5853261027535082,0.2731877484912686,,0.6142575267242101,0.0843620567334437,0.3893720434116675,0.7314815866300248,,0.5268069363828992,0.242986759118297,0.025370519356808393,0.43305949570797564,0.47962061346073775,,,0.15643428259111644,,1.6397723227571102,0.5977601909650917,0.4742415986574316,,,,0.12508846166185766,2.5248147701582413,0.4568667899375994,0.35887631539626874,,,1.6190372421082015,0.7062537028469974,0.45988104899135357,2.0,0.6593313576516613,0.0,0.6660724731639368,1.435288009029684,1.506344889792138,,,0.4347247459136047,0.5666553512034053,0.42371937316579167,,0.7307165772041658,0.449737259533827,2.450331981541293,,1.4661807786723244,,0.0,0.3178604582667556,1.403989710709065,2.1369220698516163,1.6948788868754967,0.7112662955284055,0.6401211435522502,0.4685314340192252,1.3502732499619878,0.7140944155455056,0.4806247006290479,3.52829028110072,0.764843896994584,0.1705770753262055,0.4390127027189953,0.6673590487000379,,45,45,23,0,1,5,
814,34,1.6674609547379742,0.3545630188490497,0.49525196435013463,0.8236477468578225,1.7344837880769657,0.6228739183820216,0.7283830294141583,0.45033759273370544,0.4776160220255352,0.6358653982985333,,,0.15998279888122383,0.61977056220329,,0.6244412821556751,0.5794888863331288,0.2532220585584332,0.3845417160752656,,0.6607244043157777,0.6543449204815329,,0.8719401028430709,0.6590701996700494,,,0.488014520455522,0.9953940669904576,0.43497856738716495,1.5329501269906487,,0.5104639726669559,0.5376648710862981,0.4859769200389863,,0.2222175646688786,0.4486586425035727,0.28836323844981515,0.5008893278527174,0.641341354008218,0.5341310276557696,0.33801139398213703,0.2141542831190097,0.3252418845118775,0.08668773246582191,0.6642693465986765,,0.5182881661414385,,1.5462523183964962,0.4854321864456043,0.6730699945739446,,,,0.47634016432753107,2.145427606849976,0.604126538872877,,,,1.3362329676531974,0.6627726488098147,0.34076811385742095,1.5559519470897019,0.7612057114039267,0.4780436525184887,0.5587648275412634,1.4848869623898757,1.4082468689297631,,,0.5531822162046015,0.46109216175197876,0.25564195351072433,,,0.2231296110439327,2.4726179140814,,1.4737456381209193,,0.5630781201857828,0.466778459628729,1.260624609738979,2.5344181715378657,1.5995145538953428,0.8849626018490968,0.5671421014693745,0.6883616934062083,1.328248511418867,0.3260093098781738,0.5160933431160892,3.9522189855768466,0.5489900336900501,0.7956267806856299,0.13963871360927188,0.39891351702542965,,41,41,23,0,1,5,
319,4,1.0,0.0,1.0,0.0,2.0,0.20879266300033722,0.15517178735667164,0.5054223404927705,1.0,0.4389023008588084,1.0,0.0,1.0,0.67754780496593,,0.41334855421612426,0.7371975030866256,0.010512135763093388,0.0,,,1.0,,0.403679792225277,,0.0,0.36331630033994045,0.08387687316871367,0.3291526497530699,0.5359984914454542,,1.0,0.06456288202199832,0.13897375166268078,0.5298683679735179,0.0,0.7494045745486797,1.0,0.19966698004939382,1.0,,0.1374837803442227,0.5164540169217353,,0.8356506156255903,0.0,,,0.9512267710147292,,1.3578306376021139,0.3314983695870611,,0.5208428046870835,,0.4353841310750347,0.0,1.0,0.5043458655617309,,1.0,0.24366170477236299,0.14699094130418658,0.6003837846322155,0.0,,0.10151202347808744,1.0,0.7764828796707964,0.9690927691003194,1.0,,,0.9164515503602442,0.0,0.0,,0.0,1.0,1.4591989293714573,0.11633034685101822,0.0,0.30537957471099614,0.0,1.0,0.0,2.0,1.4228515928274614,0.6928920488622157,,1.0,0.48718422704784087,,0.8861140942517777,0.9461020915323021,1.0,0.8966645386830994,0.3621664584715103,,,45,45,12,0,1,3,
178,19,1.2077110138899834,0.5618586667366442,0.4525977150373542,,,0.2841780773417257,0.6290465032563384,0.07764548971995515,0.4818058977233078,,,0.1900720762462356,0.709076125058679,0.42953635918054534,1.3687910929328257,0.2674383192451821,,,0.1289330693685591,,1.0,0.4708047874831638,0.3595926334337661,0.3265551651901127,,,,0.5417650364683668,,,1.0726435805827248,0.6270918478604987,0.635486401051215,0.24069856670848402,0.12274445738215506,0.7918186923233068,0.3942220433532344,,,,0.7825806705439623,0.389530043111011,,0.8667637057196595,0.6599109134710455,,,0.5009070060671766,0.37199158992420667,0.45479825516078126,1.7635585401402554,0.5650775777012709,0.427738674350163,0.1618762043821924,0.8179373017327601,0.6665587525497536,0.45803320952648663,0.529722227243172,0.6022555925650592,,1.3151431340815432,0.4756721986086253,,,0.440643517114239,,0.9202392278675398,0.6745512217786925,,0.18740334032082212,0.5186422131853949,0.6860923052887274,,0.1758252306841316,0.7308804090737759,0.29541894213161785,1.792211603924211,,,1.1289306407310595,0.3385488512369425,0.46674454110270047,0.1996016184375825,0.4437586815537956,,0.08074212180913573,2.7220969775693455,1.2661472622926344,0.5450335825364394,0.4453057118050228,0.4081544217138699,,0.42327774577079114,0.6055939215748698,0.6721230172241128,0.7899129410168317,0.41300624172672445,0.7084783124730161,0.7612200330090919,0.25365739982892554,28,28,10,0,0,2,
464,5,,,0.7523494951385984,0.41746896637566633,1.4067715116118653,,0.908691308595861,0.7662457420608032,0.5610035481336902,,0.4227787812718038,0.6709718995140147,,0.35797046784834213,,0.7066460088000323,0.46177010773521415,0.456848524564066,0.3357354064063446,,0.28435286494426354,0.26656297681396107,0.726640507097234,0.5440353974416535,0.3891927968559933,0.4220634565109643,0.5370795611123623,0.05643611880178573,0.6615221985648148,0.48592843179593725,1.4196642486415272,0.5066365963583689,0.5471490254726019,,,0.7836338563226409,0.5830276875179861,,0.7776564889100333,0.4467380174033366,0.22220533957612634,0.5126423757334495,,0.5197418675605456,,0.0717262289995327,0.9657449246622939,,0.3596793888808026,,1.5492707520566813,0.5390881339815836,0.05963869030865276,,,,0.8262364499047484,2.4642397080340057,0.7515580460724441,0.448929045489097,1.308977696981604,0.1941678746951823,0.2712016731422118,,,1.4140650857896753,1.0,,0.488668587875349,1.5633941767982544,1.4828780097038514,0.4872086557892854,,0.35153985434039003,,0.500180755062293,,0.6151944238140219,0.39924191931736724,2.5260268409201303,0.5217348495059322,,0.5346798684900756,0.5449268127133309,0.6216450565025377,1.4672594401608046,2.0228533730126856,1.6663217391234766,0.8601307875441324,0.06379095016499493,0.47630790179300947,0.7037022127198025,0.8926307010725809,0.5037785776796966,3.0,0.684980197554033,0.6691092331680407,,0.8178976980451792,,67,67,19,0,1,4,
586,10,1.5716040390152666,0.8556351554436963,0.9197865475808363,0.5788097506674037,1.4257719095410346,0.6727611116755787,0.4443412860677462,0.6444483019431491,0.0,0.48218501014930126,,0.38524690498937425,0.13596861724774287,0.7626358168178353,,0.3911482257232457,0.5600024199253825,0.6724684458409552,0.3267337048810447,,0.6239082724285493,0.23657636191238732,,0.6825327262476829,0.7333428291832204,0.6517589936052408,0.6038247036164647,,0.7110759412105396,0.4678556924967982,1.6959581534608985,0.4604414831166637,0.28516039189812464,0.4548000556533435,0.7511923590914892,,0.5577730103977268,0.4745931145429913,,0.4482655498532926,0.6991983150485453,0.5799891144914263,0.4479494606653035,0.7632455442781044,,0.20315029354267394,0.35097441472663715,,0.665992752454691,,1.4464143610271152,0.0,0.799731026680137,,0.9055155519093986,,0.5593279450934807,2.337823250793092,0.5173534227029424,0.46311209073021864,,,1.619192311299914,0.25157106855398875,0.5931875574357052,1.5194261861160911,,0.35649934750751366,0.6077047606941737,1.6992790815061882,1.8001285300755523,0.5198100470663739,,0.24558009778155496,,,,0.4576629397302453,0.21795478471932078,2.4022244431372526,,0.8014404185471788,0.7904883607325796,0.9219305244174139,0.28711915628282675,1.5618651611971193,2.3963244784959232,1.2994632527295418,0.36647499821155644,0.602610627538663,0.08228498490794443,1.6398784704305334,0.3788303267177819,0.5003751735595652,,0.4404536663431093,0.25922677893443796,0.4560975269172771,0.6235291703122018,,3,3,21,0,1,5,
910,130,1.4279612419703818,0.6670573087076161,0.3396064940073713,0.6694622824001608,1.607510639107844,0.47612557001451694,0.6211365940128115,0.26731949838134506,0.5223693211907574,0.5166356893242949,,,0.37196545200849535,0.7637575013885382,,0.34715655632089787,0.43457933900980994,0.6502280007799852,0.5785238037235484,,0.6794875195240947,0.38396163977016834,,0.6353805789180462,0.4071311955446052,,0.5318393169410994,0.53310650267767,0.8589414137115717,0.25154416749448005,1.5052745191342627,1.0,0.33991300422309534,0.21080063888296013,0.24449377670205794,,,0.5669015359863427,0.8797173879739651,0.2994942472559344,0.4836340018616298,0.45935726751479605,0.8308506524804847,0.3331483996316337,0.6574972687069109,0.32456255908022774,0.3330125314957247,,0.31848646234217803,,1.1712806302762053,0.5828293722568975,0.6492848059569224,,,,0.5504285116277267,2.3454374291922924,0.2650354675974715,0.4338428707954189,,,1.4068909892862513,0.3085164464684062,0.43340567461777757,1.0,0.1987524690383511,0.33914108296113554,,1.217274305437897,1.8053767607740188,,,0.48766784788539713,0.36369138209333224,0.06005932931635546,,0.7550096739598062,0.3232099153004563,2.535594402383306,,1.5909888666118146,,0.5170232981403363,0.45313917351172617,1.0570138431753797,2.4662319645876596,1.3466695137679465,0.5712435745743912,0.20001294579456608,1.0,1.9950339477749108,0.44203620551495737,0.4325644547350461,3.4949647125519365,0.5387484052790933,0.587446508043753,0.9065505988320866,0.5378771068929356,,37,37,23,0,1,5,
221,24,,0.17105711694590497,0.6232209630539051,0.4296332672360553,1.4809207428186704,,0.3838174523953066,0.7022822975015076,0.32077474022670804,,,0.3002712262044576,0.45569659019380737,,1.5953548581466739,,0.9219989629150995,,0.49973055367353447,,0.3777930776957913,0.24984073404898025,0.4537635079375822,0.49941702043347386,,,0.5747190319584932,0.7059634754895072,0.32740815860827693,0.5272062273312142,1.3488942152556653,0.42459983386448064,0.7681460373935548,0.9905836565632086,0.2664371430175877,0.8103252083115235,0.5786929239766913,,,0.4560588634677334,0.6933948995338437,0.6776929728563701,,0.8500483506834832,0.6372639746908751,,,0.7597230800980584,0.9547678178010901,0.6112071361852698,1.6484276843213912,0.0,0.5253544216633828,0.642505611885038,0.5527992139571368,0.6104949495077459,0.7083973804619759,0.8184230401783453,0.4552693590098191,0.5610499581940201,1.444024621292796,0.45837941487910533,,0.1536461172233393,0.5147091076926924,1.6084361481390972,0.1011386572676512,0.3749621108763848,,0.3254738791920468,0.1946098212399077,0.44330418894111406,0.4589870325205942,0.31779637153599666,0.34629609371240105,0.8809914419362543,1.153063960460076,,0.6830290381295743,1.8176284537914502,0.5740103665457323,0.37438812786901304,,0.3879257055930772,,0.5204773287292079,2.4926900374884338,1.6776507594223773,0.26916237402134263,,0.5199317862577539,,0.7379959933072833,0.7463429526677081,0.31673708463801525,0.32423290792460546,0.0,0.454605003370414,0.4521458082896,0.11881796373562402,31,31,11,0,0,2,
890,110,1.6993142724533903,0.5808904326342602,0.30268800971525955,0.1831076675342047,1.5711716876642676,0.37902422151633464,0.4815521990802057,0.3750503490625124,0.6668759028753956,0.2858462184558601,,,0.304171348382192,0.2866618631990524,,0.6205226868376458,0.6829395266062688,0.37126400418645983,0.1501484104893076,,0.5090608903409424,0.5419369696104549,,0.4212166348942481,0.4204220247142339,,0.53652458101126,0.6954229827680767,0.7670839661779058,0.7361641315771884,1.6540332966870182,0.6717503905525414,0.33107103956206985,0.4638851488198518,0.8600351407780045,,0.46862375125961475,0.28653433571527,0.7905245629524664,0.535050303641931,0.5978654337122711,0.48326019399203535,0.8138964574466616,0.4099376079944087,0.5655054434981789,0.3800016447150175,0.5351533486583642,,0.9997311274193795,,1.21203097508724,0.43347978062834563,0.48004055996296724,,,,0.3298900378181683,2.521163264205034,0.320663156854551,0.22189285042150952,,,1.2610938456849414,0.5621178002658973,0.5229987835842185,1.6497361608578223,0.6974101915325238,0.6175395975523791,0.618272545305964,1.5197035246302324,,,,0.5743912909493973,0.5385337287708057,0.6795570167512385,,,0.5782324984886423,2.7121521789881617,,1.5635125890031403,,,0.5116404526867682,1.4600808893075272,2.3856108543353187,1.4303459977366537,0.6696676215530555,0.4605213820340928,0.626137285089085,1.8359338426904697,0.2924625051326597,0.4905649965876265,3.3394970670780464,0.5978709365283662,0.7068587934688324,0.6017303654387225,0.5447430596588663,,35,35,23,0,1,5,
423,23,,,0.0671950348993032,0.6704607024789193,2.0,,0.34008150091536954,0.8372885253022185,0.7295698952479464,0.08960373594542649,0.4347504186664821,0.5156822665268683,0.8309628886255711,0.3981044614590228,,0.28917835325888536,0.4308199813806263,0.7363560891875841,0.5798215797770346,,0.7233025311514585,0.3883496655600746,0.23277296586061125,0.6324201561370447,0.6894539626780963,0.31505741563515577,0.6834797852159451,0.9305993419564482,0.0,,,0.4544459546371771,0.11698889567621211,,0.8969746376835828,,0.4057594621735647,0.0944569167638854,0.9531594576567325,1.0,0.811846809554943,0.71374696690618,,0.6114211811552224,,0.08525933211829413,0.0,,0.7332959789800457,,1.3311385914463192,0.29261954865955847,0.04727661810869298,0.428613385941634,0.43896849764945295,,1.0,1.456170451306733,0.5407830120191139,0.6435758546960055,1.6706502780383397,,0.34973844863950126,,0.8368174514418034,1.5700613396146292,0.08846740922480065,0.6175405444299307,0.7288223156422158,1.278149792293683,1.5154515717502215,0.5040513209630281,,0.6231989982000323,,0.8603637133830673,,0.671651422755406,0.805639381100843,1.3016614366895158,0.38344242089113156,0.235624606067533,0.2766938180049896,0.32767228792260067,0.28906217605786866,1.5670475577777325,2.57270922507885,1.733313956774625,0.2655963771151782,0.4999179104196275,,0.36563443285737873,,0.3356741773349425,2.513687205056851,0.8453140497024476,0.779924010378662,,,,61,61,17,0,1,4,
90,29,0.0,0.4660732470944849,0.4668385214098972,0.6668249578166846,0.0,0.8276252982092579,0.45563567514038095,0.7922056286394258,0.2779357848182669,,,0.6560766556332126,0.3637555115649625,0.49548461980452996,,0.5319966659774157,0.23864060792707273,0.36815469838458337,0.5633236928209854,0.45841125996131515,0.9830034978402203,,0.6571055792023174,0.9642929937366969,0.5883423253924224,0.2641787417052501,0.9055386915789142,0.5744175940475447,0.5543443686864448,0.6207323699407759,0.7498347912911503,0.623326493598473,0.3947628410668864,0.6822436138551957,,0.6883286866593619,0.6600875171544058,0.3243632196317526,,,,0.5281869580230795,0.1989589744322172,,0.7036507257795117,0.6288449576269248,0.8795340627131552,0.8782994742995696,0.20944455733018194,,,0.0,,0.4953804771198092,0.19467947645852313,0.5165733577246873,0.2947440605640463,0.2850861150059031,0.7711690334163244,0.4322097175326425,1.6643410928464912,,,0.1862567642788533,0.3339179384452732,,,0.2665437174547731,,0.11486114502548796,0.7047645307971151,,0.11188216950220678,0.5348781680107563,1.0,0.4685106841058291,1.596160553607819,,,1.7614568315204189,0.23381676097067264,0.7770773736331608,0.7658125034258798,0.6288807391787539,,0.3469901605315945,,1.4772555582497608,0.9085868529982197,0.4218528454454608,0.6194742657477101,0.5628365789825468,0.26782741148141026,0.3801134148180564,,0.323138840618081,0.9355013967063315,0.6300609505997498,0.5882369209026127,0.5115715882022586,16,16,7,0,0,1,
129,19,0.4952718582526875,0.61300141634674,0.9131656345649531,0.25708451297359897,,0.6306697026932899,,0.4641264713090005,0.60699809784575,,,0.6552708671681614,0.5005342310655,0.4386404895701001,1.2499917075884484,0.4415150531213962,0.5476619146807321,,0.38182902314317346,,0.2760042737771057,0.33759351860159653,0.4436364098851421,0.6091691596583771,,,0.7904354408416312,0.4449730971842366,0.8138826226872022,0.6939362077459218,1.3929498514116425,,0.6074315579995149,0.5712826518572123,0.5751925454463892,0.6402130682984666,0.49879884599465774,,,0.7414127039056042,0.0,0.838339683456741,,0.6607237695026842,0.41762981979105435,0.723764433562963,0.3380350313032724,0.382358703935285,0.5537024997478793,0.5350873593573323,1.6431629319276055,0.5561234487811536,0.2007071106119585,0.9240725278732053,0.5900930010650269,0.7412163190452425,0.4041363554397414,0.3678757697514228,0.209095645430676,0.33619097238853085,1.5774117282178617,0.545456380191656,,0.10166916093746747,0.2527138517085612,1.4354496148240192,0.09649951469813563,0.1914781703668868,,0.8352635842592212,0.514671105734631,0.7109696376037964,0.786515383237234,0.09979444908355181,0.42991653483078746,0.867026545156522,1.3651645420916394,,0.6536392825501178,1.0869482716795469,,0.7352160327701396,0.7732713137792694,0.8002991647486176,,0.8588658594866518,,1.367867614946709,,0.14205640502867695,0.13147587991597773,,0.4544005871949766,0.16042994601070892,,0.25244373584627305,,0.6981881494487807,0.3489943158020369,0.8497617552695134,24,24,9,0,0,2,
127,17,0.32637092648352795,0.11101721000912299,,0.06111763303508924,,0.9827267515748678,0.7494084248187324,0.4230478766988109,0.4115511893692526,,,0.39206063438326216,0.2578652149711921,0.470184756602266,1.7099371768340914,0.21993614710015255,0.4549011206189535,,0.766023553411276,,0.12588601685668455,0.5050221536053398,0.1263067010457407,0.8173718124533854,,,0.8170902420659426,0.8241380353573796,0.6710735389574038,0.22148654486430838,1.4874388483955396,,0.0,0.40069143471283203,0.6275899230024368,0.6814806457935345,0.8040400096432199,,,0.3041009067720106,0.833565633211286,,,0.858495774654988,0.7884620291414313,0.3008048221544329,0.7136208155315372,0.7525446080226633,0.604470319897731,0.3842900698589202,1.3938590104906652,0.3054654243231145,0.5826212693879094,0.5329769981948079,0.09835623090459648,,0.9481671070945211,0.7123104374944657,0.7832807882527326,0.0,1.5938080395344956,0.6978474260502213,,0.5310787014183619,1.0,1.73601801180591,1.0,0.2682412791160652,,0.09074328213264743,0.41089386803666134,0.9067625008923977,0.6186781499033771,0.10931245545627878,0.6601613456393566,0.753107373528069,1.5703002210766026,,0.6822544947175994,1.5654073864959221,0.681762075241165,0.5275299105693897,,0.6371140171120734,,0.7178511494112964,,,,0.35650109703341776,0.24251772781939335,,0.6899997947701436,0.6764205029511583,,0.06921410530652979,,0.3478006133247551,0.5544248462051249,0.8429256591111066,26,26,9,0,0,2,
349,12,1.5579767206575699,0.7280446296033803,0.4345925843585451,0.9384158976017618,1.0,0.32997316397512366,0.6994310104663333,0.8702770867248262,0.9429414425137345,1.0,0.491804644053739,0.5437699179918805,,0.0,,0.33906351086592373,0.4731344341356625,0.4487823574731228,0.7345637515970727,,0.6633337131872973,0.8867973932956104,0.47950337925668035,0.12317984716713687,,0.7797901815438611,0.19510459205759645,,0.5255196198455522,,,0.7523333373931931,1.0,0.3930639280611075,0.7074191888369379,0.30870655211723386,0.7856724839223126,0.3068254675612747,,0.7010868186796094,0.6858916252763274,0.13239797661686256,0.6532574523294744,,,0.21843766662802588,,,0.3277354750672721,,1.6935883402465963,0.481104138598224,0.24718471194346867,0.5847496711129633,0.7615862686280658,0.0,0.39754769657383493,1.8010498759053633,0.7145738921557551,,1.9906745866734958,0.8975336160911098,,,0.6395544290904434,,0.5749418275637309,0.3034438557651587,0.646157544173051,0.8009276061553058,2.0,0.46093796112322466,,1.0,0.2950695162563286,0.3250099907130891,,0.8751891854939394,0.10566475567650598,1.6521462968809733,0.4479954156107022,0.0,0.23430046589380726,0.11620525116285914,0.6303213187554435,0.6011808578035018,2.518389763832487,,1.0,,0.0,0.30953891097903213,0.0,0.0,1.8884725682754366,0.4227442446929189,0.4985961893702983,0.63006895195395,0.621216242870896,,50,50,14,0,1,3,
470,11,,0.3914074707856924,0.3176534580179474,0.5318217570529574,1.704852926573576,,0.08162971087384815,0.359977619978867,,,0.2954996974160745,0.6277998753759509,0.6760975137662277,0.5497234384463613,,0.7080320906333085,0.5638732018110261,0.8520494706071277,0.6526713761557419,,0.8082110085856207,0.31340653493957044,0.4409109743641971,0.586636292687166,0.8165956109601744,0.7010074867841571,,0.6408286421405603,0.5549035518904903,0.5735780056674403,1.381383958354858,0.4192789436411024,0.03987494822258984,,0.4632135119782279,0.963355338561953,0.41795530863843466,,0.08835474078853854,0.2968928481712228,0.4472028790383834,0.46055964987517567,,0.5452728236239481,,0.41157090682026437,0.80349986708135,,0.7398355575794424,,1.3434553672608138,0.7214458293470521,0.13641841806940413,,0.7765676045449184,,0.6522491533853824,,,0.6659928548907854,1.3454506672545696,0.4165309440601448,0.5795719714438677,,0.7880492517420066,1.582297024620817,0.537438960322485,,0.472368563706188,1.559069525385818,1.534521258671875,0.0,,0.7623074014699779,,0.6277303485511234,,0.4350784087076995,0.5254096273435027,2.629121298668654,0.4385805033647466,0.5430934738678597,0.7225645852891597,0.39664835958868816,0.47472098052003936,1.219660337020874,2.3765327748424965,1.8131762747042401,0.8717578797856766,0.08824538430453772,0.5543977169573086,0.4070142954691338,0.7522838817210412,0.22114758710790558,2.415627858678389,0.9997612653696949,0.6570544092682948,,0.5258258368326822,,77,77,19,0,1,4,
545,9,1.703544609330768,0.07794608611924381,0.7291632426456528,0.3545464173973082,1.1850616268432403,0.5713068411437349,0.5135004065488353,0.36664276676752244,0.7009296334476233,0.30595831935639145,,0.5731822926121164,1.0,0.590572261687012,,0.6797261266767959,0.975570899666703,,0.5195091088603273,,0.8308181692990463,1.0,,0.6838340997609007,0.4809329317832963,0.2527976968580069,0.1673214780289317,0.5827647274775827,,0.8782838869490714,,0.6207496735789588,0.36170698435423676,0.3708078408318315,0.6123784157267014,,0.5789123130424144,0.6966383218930555,0.5602241583280438,0.5452708590360831,0.5790976090402038,,,0.5730715325207619,0.4625308557576167,0.8300728836981247,0.9886265317842847,,0.3176893261909663,,1.4965733046767662,1.0,,,0.6607426832814877,,0.5044116246960716,2.750940175252997,0.7533539878516536,0.7053394427372759,1.6102056353785428,,1.454330600856407,,1.0,1.6730270564664234,0.6486541585578648,0.515919239397145,0.6558141045686122,,1.533674291673067,0.5886138806566453,,0.43359050068833,0.6446876049062418,,,0.21871919687073696,0.8062981248583805,2.733829374690389,,0.6253885422921315,0.3618621712457733,0.8141883151817046,0.027720818700577875,1.5696220509592909,2.652620041748124,1.5218331019565057,0.33467041941673453,0.8191907838637896,0.923855152169707,0.2574503643728708,0.3140715041343592,,2.2499302916401507,0.5358209687262778,0.9460257829018173,0.3405053316706293,0.688399024451093,,83,83,20,0,1,5,
