,Method,R_e,A@e,RA@e,Run,n_clusters,algorithm,n_components,max info loss,gini,p value
346,SPH+CPI,7,0.7733333333333333,2.4051724137931036,1,,,,0.25,0.4,0.9
347,SPH+CPI,8,0.79,2.523206751054852,1,,,,0.25,0.4,0.9
348,SPH+CPI,9,0.8033333333333333,2.6307053941908713,1,,,,0.25,0.4,0.9
349,SPH+CPI,10,0.8133333333333334,2.721311475409836,1,,,,0.25,0.4,0.9
350,SPH+CPI,1,0.31333333333333335,1.0,1,,,,0.3,0.3,0.7
351,SPH+CPI,2,0.4666666666666667,1.3285714285714285,1,,,,0.3,0.3,0.7
352,SPH+CPI,3,0.61,1.721311475409836,1,,,,0.3,0.3,0.7
353,SPH+CPI,4,0.7,2.0142857142857142,1,,,,0.3,0.3,0.7
354,SPH+CPI,5,0.7333333333333333,2.15,1,,,,0.3,0.3,0.7
355,SPH+CPI,6,0.75,2.2355555555555555,1,,,,0.3,0.3,0.7
356,SPH+CPI,7,0.7733333333333333,2.3793103448275863,1,,,,0.3,0.3,0.7
357,SPH+CPI,8,0.79,2.49789029535865,1,,,,0.3,0.3,0.7
358,SPH+CPI,9,0.8033333333333333,2.6058091286307055,1,,,,0.3,0.3,0.7
359,SPH+CPI,10,0.81,2.6666666666666665,1,,,,0.3,0.3,0.7
360,SPH+CPI,1,0.3566666666666667,1.0,1,,,,0.3,0.3,0.75
361,SPH+CPI,2,0.49,1.272108843537415,1,,,,0.3,0.3,0.75
362,SPH+CPI,3,0.5966666666666667,1.5810055865921788,1,,,,0.3,0.3,0.75
363,SPH+CPI,4,0.6833333333333333,1.8878048780487804,1,,,,0.3,0.3,0.75
364,SPH+CPI,5,0.7366666666666667,2.1131221719457014,1,,,,0.3,0.3,0.75
365,SPH+CPI,6,0.7566666666666667,2.2158590308370045,1,,,,0.3,0.3,0.75
366,SPH+CPI,7,0.7733333333333333,2.3189655172413794,1,,,,0.3,0.3,0.75
367,SPH+CPI,8,0.7866666666666666,2.4152542372881354,1,,,,0.3,0.3,0.75
368,SPH+CPI,9,0.8033333333333333,2.5518672199170123,1,,,,0.3,0.3,0.75
369,SPH+CPI,10,0.81,2.6131687242798356,1,,,,0.3,0.3,0.75
370,SPH+CPI,1,0.35,1.0,1,,,,0.3,0.3,0.8
371,SPH+CPI,2,0.49,1.2857142857142858,1,,,,0.3,0.3,0.8
372,SPH+CPI,3,0.6,1.6,1,,,,0.3,0.3,0.8
373,SPH+CPI,4,0.6833333333333333,1.8926829268292682,1,,,,0.3,0.3,0.8
374,SPH+CPI,5,0.74,2.130630630630631,1,,,,0.3,0.3,0.8
375,SPH+CPI,6,0.76,2.232456140350877,1,,,,0.3,0.3,0.8
376,SPH+CPI,7,0.7766666666666666,2.334763948497854,1,,,,0.3,0.3,0.8
377,SPH+CPI,8,0.79,2.430379746835443,1,,,,0.3,0.3,0.8
378,SPH+CPI,9,0.8033333333333333,2.5394190871369293,1,,,,0.3,0.3,0.8
379,SPH+CPI,10,0.8066666666666666,2.5702479338842976,1,,,,0.3,0.3,0.8
380,SPH+CPI,1,0.36666666666666664,1.0,1,,,,0.3,0.3,0.85
381,SPH+CPI,2,0.5233333333333333,1.2993630573248407,1,,,,0.3,0.3,0.85
382,SPH+CPI,3,0.6433333333333333,1.616580310880829,1,,,,0.3,0.3,0.85
383,SPH+CPI,4,0.7133333333333334,1.8504672897196262,1,,,,0.3,0.3,0.85
384,SPH+CPI,5,0.7433333333333333,1.9775784753363228,1,,,,0.3,0.3,0.85
385,SPH+CPI,6,0.76,2.0657894736842106,1,,,,0.3,0.3,0.85
386,SPH+CPI,7,0.78,2.1923076923076925,1,,,,0.3,0.3,0.85
387,SPH+CPI,8,0.7966666666666666,2.3138075313807533,1,,,,0.3,0.3,0.85
388,SPH+CPI,9,0.8066666666666666,2.396694214876033,1,,,,0.3,0.3,0.85
389,SPH+CPI,10,0.81,2.42798353909465,1,,,,0.3,0.3,0.85
390,SPH+CPI,1,0.37,1.0,1,,,,0.3,0.3,0.9
391,SPH+CPI,2,0.53,1.3018867924528301,1,,,,0.3,0.3,0.9
392,SPH+CPI,3,0.6466666666666666,1.6082474226804124,1,,,,0.3,0.3,0.9
393,SPH+CPI,4,0.7166666666666667,1.841860465116279,1,,,,0.3,0.3,0.9
394,SPH+CPI,5,0.75,1.9822222222222223,1,,,,0.3,0.3,0.9
395,SPH+CPI,6,0.7633333333333333,2.052401746724891,1,,,,0.3,0.3,0.9
396,SPH+CPI,7,0.7833333333333333,2.178723404255319,1,,,,0.3,0.3,0.9
397,SPH+CPI,8,0.8,2.3,1,,,,0.3,0.3,0.9
398,SPH+CPI,9,0.81,2.382716049382716,1,,,,0.3,0.3,0.9
399,SPH+CPI,10,0.8166666666666667,2.4448979591836735,1,,,,0.3,0.3,0.9
400,SPH+CPI,1,0.31,1.0,1,,,,0.3,0.35,0.7
401,SPH+CPI,2,0.47,1.3404255319148937,1,,,,0.3,0.35,0.7
402,SPH+CPI,3,0.61,1.721311475409836,1,,,,0.3,0.35,0.7
403,SPH+CPI,4,0.6966666666666667,2.0047846889952154,1,,,,0.3,0.35,0.7
404,SPH+CPI,5,0.7366666666666667,2.167420814479638,1,,,,0.3,0.35,0.7
405,SPH+CPI,6,0.75,2.2355555555555555,1,,,,0.3,0.35,0.7
406,SPH+CPI,7,0.7733333333333333,2.3793103448275863,1,,,,0.3,0.35,0.7
407,SPH+CPI,8,0.79,2.49789029535865,1,,,,0.3,0.35,0.7
408,SPH+CPI,9,0.8033333333333333,2.6058091286307055,1,,,,0.3,0.35,0.7
409,SPH+CPI,10,0.81,2.6666666666666665,1,,,,0.3,0.35,0.7
410,SPH+CPI,1,0.35333333333333333,1.0,1,,,,0.3,0.35,0.75
411,SPH+CPI,2,0.49333333333333335,1.2837837837837838,1,,,,0.3,0.35,0.75
412,SPH+CPI,3,0.5966666666666667,1.5810055865921788,1,,,,0.3,0.35,0.75
413,SPH+CPI,4,0.68,1.8774509803921569,1,,,,0.3,0.35,0.75
414,SPH+CPI,5,0.74,2.130630630630631,1,,,,0.3,0.35,0.75
415,SPH+CPI,6,0.7566666666666667,2.2158590308370045,1,,,,0.3,0.35,0.75
416,SPH+CPI,7,0.7733333333333333,2.3189655172413794,1,,,,0.3,0.35,0.75
417,SPH+CPI,8,0.7866666666666666,2.4152542372881354,1,,,,0.3,0.35,0.75
418,SPH+CPI,9,0.8033333333333333,2.5518672199170123,1,,,,0.3,0.35,0.75
419,SPH+CPI,10,0.81,2.6131687242798356,1,,,,0.3,0.35,0.75
420,SPH+CPI,1,0.35333333333333333,1.0,1,,,,0.3,0.35,0.8
421,SPH+CPI,2,0.5,1.2933333333333332,1,,,,0.3,0.35,0.8
422,SPH+CPI,3,0.6,1.5777777777777777,1,,,,0.3,0.35,0.8
423,SPH+CPI,4,0.68,1.8627450980392157,1,,,,0.3,0.35,0.8
424,SPH+CPI,5,0.7433333333333333,2.1300448430493275,1,,,,0.3,0.35,0.8
425,SPH+CPI,6,0.76,2.2149122807017543,1,,,,0.3,0.35,0.8
426,SPH+CPI,7,0.7766666666666666,2.3175965665236054,1,,,,0.3,0.35,0.8
427,SPH+CPI,8,0.79,2.413502109704641,1,,,,0.3,0.35,0.8
428,SPH+CPI,9,0.8033333333333333,2.5228215767634854,1,,,,0.3,0.35,0.8
429,SPH+CPI,10,0.8066666666666666,2.553719008264463,1,,,,0.3,0.35,0.8
430,SPH+CPI,1,0.37,1.0,1,,,,0.3,0.35,0.85
431,SPH+CPI,2,0.5333333333333333,1.30625,1,,,,0.3,0.35,0.85
432,SPH+CPI,3,0.6433333333333333,1.5958549222797926,1,,,,0.3,0.35,0.85
433,SPH+CPI,4,0.71,1.8215962441314555,1,,,,0.3,0.35,0.85
434,SPH+CPI,5,0.7466666666666667,1.9776785714285714,1,,,,0.3,0.35,0.85
435,SPH+CPI,6,0.76,2.0482456140350878,1,,,,0.3,0.35,0.85
436,SPH+CPI,7,0.78,2.175213675213675,1,,,,0.3,0.35,0.85
437,SPH+CPI,8,0.7966666666666666,2.297071129707113,1,,,,0.3,0.35,0.85
438,SPH+CPI,9,0.8066666666666666,2.3801652892561984,1,,,,0.3,0.35,0.85
439,SPH+CPI,10,0.81,2.411522633744856,1,,,,0.3,0.35,0.85
440,SPH+CPI,1,0.37,1.0,1,,,,0.3,0.35,0.9
441,SPH+CPI,2,0.53,1.3018867924528301,1,,,,0.3,0.35,0.9
442,SPH+CPI,3,0.6466666666666666,1.6082474226804124,1,,,,0.3,0.35,0.9
443,SPH+CPI,4,0.7133333333333334,1.8317757009345794,1,,,,0.3,0.35,0.9
444,SPH+CPI,5,0.75,1.9866666666666666,1,,,,0.3,0.35,0.9
445,SPH+CPI,6,0.7633333333333333,2.056768558951965,1,,,,0.3,0.35,0.9
446,SPH+CPI,7,0.7833333333333333,2.1829787234042555,1,,,,0.3,0.35,0.9
447,SPH+CPI,8,0.8,2.3041666666666667,1,,,,0.3,0.35,0.9
448,SPH+CPI,9,0.81,2.3868312757201644,1,,,,0.3,0.35,0.9
449,SPH+CPI,10,0.8166666666666667,2.4489795918367347,1,,,,0.3,0.35,0.9
450,SPH+CPI,1,0.32,1.0,1,,,,0.3,0.4,0.7
451,SPH+CPI,2,0.48,1.3333333333333333,1,,,,0.3,0.4,0.7
452,SPH+CPI,3,0.6166666666666667,1.7027027027027026,1,,,,0.3,0.4,0.7
453,SPH+CPI,4,0.7,1.9761904761904763,1,,,,0.3,0.4,0.7
454,SPH+CPI,5,0.74,2.1396396396396398,1,,,,0.3,0.4,0.7
455,SPH+CPI,6,0.7533333333333333,2.2079646017699117,1,,,,0.3,0.4,0.7
456,SPH+CPI,7,0.7766666666666666,2.351931330472103,1,,,,0.3,0.4,0.7
457,SPH+CPI,8,0.7933333333333333,2.4705882352941178,1,,,,0.3,0.4,0.7
458,SPH+CPI,9,0.8066666666666666,2.5785123966942147,1,,,,0.3,0.4,0.7
459,SPH+CPI,10,0.81,2.6090534979423867,1,,,,0.3,0.4,0.7
460,SPH+CPI,1,0.36333333333333334,1.0,1,,,,0.3,0.4,0.75
461,SPH+CPI,2,0.5033333333333333,1.2781456953642385,1,,,,0.3,0.4,0.75
462,SPH+CPI,3,0.6033333333333334,1.5635359116022098,1,,,,0.3,0.4,0.75
463,SPH+CPI,4,0.6833333333333333,1.8487804878048781,1,,,,0.3,0.4,0.75
464,SPH+CPI,5,0.7433333333333333,2.103139013452915,1,,,,0.3,0.4,0.75
465,SPH+CPI,6,0.76,2.18859649122807,1,,,,0.3,0.4,0.75
466,SPH+CPI,7,0.7766666666666666,2.291845493562232,1,,,,0.3,0.4,0.75
467,SPH+CPI,8,0.79,2.388185654008439,1,,,,0.3,0.4,0.75
468,SPH+CPI,9,0.8066666666666666,2.524793388429752,1,,,,0.3,0.4,0.75
469,SPH+CPI,10,0.81,2.5555555555555554,1,,,,0.3,0.4,0.75
470,SPH+CPI,1,0.36333333333333334,1.0,1,,,,0.3,0.4,0.8
471,SPH+CPI,2,0.5066666666666667,1.2828947368421053,1,,,,0.3,0.4,0.8
472,SPH+CPI,3,0.6066666666666667,1.565934065934066,1,,,,0.3,0.4,0.8
473,SPH+CPI,4,0.6866666666666666,1.8495145631067962,1,,,,0.3,0.4,0.8
474,SPH+CPI,5,0.7466666666666667,2.1026785714285716,1,,,,0.3,0.4,0.8
475,SPH+CPI,6,0.7633333333333333,2.1877729257641922,1,,,,0.3,0.4,0.8
476,SPH+CPI,7,0.78,2.2905982905982905,1,,,,0.3,0.4,0.8
477,SPH+CPI,8,0.7933333333333333,2.3865546218487395,1,,,,0.3,0.4,0.8
478,SPH+CPI,9,0.8066666666666666,2.4958677685950414,1,,,,0.3,0.4,0.8
479,SPH+CPI,10,0.81,2.5267489711934155,1,,,,0.3,0.4,0.8
480,SPH+CPI,1,0.38,1.0,1,,,,0.3,0.4,0.85
481,SPH+CPI,2,0.54,1.2962962962962963,1,,,,0.3,0.4,0.85
482,SPH+CPI,3,0.65,1.5846153846153845,1,,,,0.3,0.4,0.85
483,SPH+CPI,4,0.7166666666666667,1.8093023255813954,1,,,,0.3,0.4,0.85
484,SPH+CPI,5,0.75,1.951111111111111,1,,,,0.3,0.4,0.85
485,SPH+CPI,6,0.7633333333333333,2.021834061135371,1,,,,0.3,0.4,0.85
486,SPH+CPI,7,0.7833333333333333,2.148936170212766,1,,,,0.3,0.4,0.85
487,SPH+CPI,8,0.8,2.2708333333333335,1,,,,0.3,0.4,0.85
488,SPH+CPI,9,0.81,2.353909465020576,1,,,,0.3,0.4,0.85
489,SPH+CPI,10,0.8133333333333334,2.3852459016393444,1,,,,0.3,0.4,0.85
490,SPH+CPI,1,0.38,1.0,1,,,,0.3,0.4,0.9
491,SPH+CPI,2,0.54,1.2962962962962963,1,,,,0.3,0.4,0.9
492,SPH+CPI,3,0.65,1.5846153846153845,1,,,,0.3,0.4,0.9
493,SPH+CPI,4,0.7133333333333334,1.7990654205607477,1,,,,0.3,0.4,0.9
494,SPH+CPI,5,0.75,1.9555555555555555,1,,,,0.3,0.4,0.9
495,SPH+CPI,6,0.7633333333333333,2.0262008733624453,1,,,,0.3,0.4,0.9
496,SPH+CPI,7,0.7833333333333333,2.1531914893617023,1,,,,0.3,0.4,0.9
497,SPH+CPI,8,0.8,2.275,1,,,,0.3,0.4,0.9
498,SPH+CPI,9,0.81,2.3580246913580245,1,,,,0.3,0.4,0.9
499,SPH+CPI,10,0.8166666666666667,2.4204081632653063,1,,,,0.3,0.4,0.9
500,SPH+CPI,1,0.32,1.0,1,,,,0.35,0.3,0.7
501,SPH+CPI,2,0.4766666666666667,1.3286713286713288,1,,,,0.35,0.3,0.7
502,SPH+CPI,3,0.6166666666666667,1.7081081081081082,1,,,,0.35,0.3,0.7
503,SPH+CPI,4,0.7066666666666667,2.0,1,,,,0.35,0.3,0.7
504,SPH+CPI,5,0.74,2.135135135135135,1,,,,0.35,0.3,0.7
505,SPH+CPI,6,0.7566666666666667,2.2202643171806167,1,,,,0.35,0.3,0.7
506,SPH+CPI,7,0.78,2.3632478632478633,1,,,,0.35,0.3,0.7
507,SPH+CPI,8,0.7966666666666666,2.481171548117155,1,,,,0.35,0.3,0.7
508,SPH+CPI,9,0.8066666666666666,2.56198347107438,1,,,,0.35,0.3,0.7
509,SPH+CPI,10,0.8133333333333334,2.622950819672131,1,,,,0.35,0.3,0.7
510,SPH+CPI,1,0.36333333333333334,1.0,1,,,,0.35,0.3,0.75
511,SPH+CPI,2,0.5,1.2733333333333334,1,,,,0.35,0.3,0.75
512,SPH+CPI,3,0.6033333333333334,1.569060773480663,1,,,,0.35,0.3,0.75
513,SPH+CPI,4,0.69,1.8743961352657006,1,,,,0.35,0.3,0.75
514,SPH+CPI,5,0.7433333333333333,2.098654708520179,1,,,,0.35,0.3,0.75
515,SPH+CPI,6,0.7633333333333333,2.2008733624454146,1,,,,0.35,0.3,0.75
516,SPH+CPI,7,0.78,2.3034188034188032,1,,,,0.35,0.3,0.75
517,SPH+CPI,8,0.7933333333333333,2.399159663865546,1,,,,0.35,0.3,0.75
518,SPH+CPI,9,0.8066666666666666,2.5082644628099175,1,,,,0.35,0.3,0.75
519,SPH+CPI,10,0.8133333333333334,2.569672131147541,1,,,,0.35,0.3,0.75
520,SPH+CPI,1,0.3566666666666667,1.0,1,,,,0.35,0.3,0.8
521,SPH+CPI,2,0.5,1.2866666666666666,1,,,,0.35,0.3,0.8
522,SPH+CPI,3,0.6066666666666667,1.5879120879120878,1,,,,0.35,0.3,0.8
523,SPH+CPI,4,0.69,1.8792270531400965,1,,,,0.35,0.3,0.8
524,SPH+CPI,5,0.7466666666666667,2.1160714285714284,1,,,,0.35,0.3,0.8
525,SPH+CPI,6,0.7666666666666667,2.217391304347826,1,,,,0.35,0.3,0.8
526,SPH+CPI,7,0.7833333333333333,2.3191489361702127,1,,,,0.35,0.3,0.8
527,SPH+CPI,8,0.7966666666666666,2.414225941422594,1,,,,0.35,0.3,0.8
528,SPH+CPI,9,0.8066666666666666,2.4958677685950414,1,,,,0.35,0.3,0.8
529,SPH+CPI,10,0.81,2.5267489711934155,1,,,,0.35,0.3,0.8
530,SPH+CPI,1,0.37333333333333335,1.0,1,,,,0.35,0.3,0.85
531,SPH+CPI,2,0.5333333333333333,1.3,1,,,,0.35,0.3,0.85
532,SPH+CPI,3,0.65,1.6051282051282052,1,,,,0.35,0.3,0.85
533,SPH+CPI,4,0.72,1.837962962962963,1,,,,0.35,0.3,0.85
534,SPH+CPI,5,0.75,1.9644444444444444,1,,,,0.35,0.3,0.85
535,SPH+CPI,6,0.7666666666666667,2.0521739130434784,1,,,,0.35,0.3,0.85
536,SPH+CPI,7,0.7866666666666666,2.1779661016949152,1,,,,0.35,0.3,0.85
537,SPH+CPI,8,0.8033333333333333,2.2987551867219915,1,,,,0.35,0.3,0.85
538,SPH+CPI,9,0.81,2.353909465020576,1,,,,0.35,0.3,0.85
539,SPH+CPI,10,0.8133333333333334,2.3852459016393444,1,,,,0.35,0.3,0.85
540,SPH+CPI,1,0.37666666666666665,1.0,1,,,,0.35,0.3,0.9
541,SPH+CPI,2,0.54,1.3024691358024691,1,,,,0.35,0.3,0.9
542,SPH+CPI,3,0.6533333333333333,1.596938775510204,1,,,,0.35,0.3,0.9
543,SPH+CPI,4,0.7233333333333334,1.8294930875576036,1,,,,0.35,0.3,0.9
544,SPH+CPI,5,0.7566666666666667,1.9691629955947136,1,,,,0.35,0.3,0.9
545,SPH+CPI,6,0.77,2.038961038961039,1,,,,0.35,0.3,0.9
546,SPH+CPI,7,0.79,2.1645569620253164,1,,,,0.35,0.3,0.9
547,SPH+CPI,8,0.8066666666666666,2.2851239669421486,1,,,,0.35,0.3,0.9
548,SPH+CPI,9,0.8133333333333334,2.3401639344262297,1,,,,0.35,0.3,0.9
549,SPH+CPI,10,0.82,2.402439024390244,1,,,,0.35,0.3,0.9
550,SPH+CPI,1,0.31666666666666665,1.0,1,,,,0.35,0.35,0.7
551,SPH+CPI,2,0.48,1.3402777777777777,1,,,,0.35,0.35,0.7
552,SPH+CPI,3,0.6166666666666667,1.7081081081081082,1,,,,0.35,0.35,0.7
553,SPH+CPI,4,0.7033333333333334,1.990521327014218,1,,,,0.35,0.35,0.7
554,SPH+CPI,5,0.7433333333333333,2.1524663677130045,1,,,,0.35,0.35,0.7
555,SPH+CPI,6,0.7566666666666667,2.2202643171806167,1,,,,0.35,0.35,0.7
556,SPH+CPI,7,0.78,2.3632478632478633,1,,,,0.35,0.35,0.7
557,SPH+CPI,8,0.7966666666666666,2.481171548117155,1,,,,0.35,0.35,0.7
558,SPH+CPI,9,0.8066666666666666,2.56198347107438,1,,,,0.35,0.35,0.7
559,SPH+CPI,10,0.8133333333333334,2.622950819672131,1,,,,0.35,0.35,0.7
560,SPH+CPI,1,0.36,1.0,1,,,,0.35,0.35,0.75
561,SPH+CPI,2,0.5033333333333333,1.2847682119205297,1,,,,0.35,0.35,0.75
562,SPH+CPI,3,0.6033333333333334,1.569060773480663,1,,,,0.35,0.35,0.75
563,SPH+CPI,4,0.6866666666666666,1.8640776699029127,1,,,,0.35,0.35,0.75
564,SPH+CPI,5,0.7466666666666667,2.1160714285714284,1,,,,0.35,0.35,0.75
565,SPH+CPI,6,0.7633333333333333,2.2008733624454146,1,,,,0.35,0.35,0.75
566,SPH+CPI,7,0.78,2.3034188034188032,1,,,,0.35,0.35,0.75
567,SPH+CPI,8,0.7933333333333333,2.399159663865546,1,,,,0.35,0.35,0.75
568,SPH+CPI,9,0.8066666666666666,2.5082644628099175,1,,,,0.35,0.35,0.75
569,SPH+CPI,10,0.8133333333333334,2.569672131147541,1,,,,0.35,0.35,0.75
570,SPH+CPI,1,0.36,1.0,1,,,,0.35,0.35,0.8
571,SPH+CPI,2,0.51,1.2941176470588236,1,,,,0.35,0.35,0.8
572,SPH+CPI,3,0.6066666666666667,1.565934065934066,1,,,,0.35,0.35,0.8
573,SPH+CPI,4,0.6866666666666666,1.8495145631067962,1,,,,0.35,0.35,0.8
574,SPH+CPI,5,0.75,2.1155555555555554,1,,,,0.35,0.35,0.8
575,SPH+CPI,6,0.7666666666666667,2.2,1,,,,0.35,0.35,0.8
576,SPH+CPI,7,0.7833333333333333,2.302127659574468,1,,,,0.35,0.35,0.8
577,SPH+CPI,8,0.7966666666666666,2.397489539748954,1,,,,0.35,0.35,0.8
578,SPH+CPI,9,0.8066666666666666,2.479338842975207,1,,,,0.35,0.35,0.8
579,SPH+CPI,10,0.81,2.5102880658436213,1,,,,0.35,0.35,0.8
580,SPH+CPI,1,0.37666666666666665,1.0,1,,,,0.35,0.35,0.85
581,SPH+CPI,2,0.5433333333333333,1.3067484662576687,1,,,,0.35,0.35,0.85
582,SPH+CPI,3,0.65,1.5846153846153845,1,,,,0.35,0.35,0.85
583,SPH+CPI,4,0.7166666666666667,1.8093023255813954,1,,,,0.35,0.35,0.85
584,SPH+CPI,5,0.7533333333333333,1.9646017699115044,1,,,,0.35,0.35,0.85
585,SPH+CPI,6,0.7666666666666667,2.034782608695652,1,,,,0.35,0.35,0.85
586,SPH+CPI,7,0.7866666666666666,2.1610169491525424,1,,,,0.35,0.35,0.85
587,SPH+CPI,8,0.8033333333333333,2.2821576763485476,1,,,,0.35,0.35,0.85
588,SPH+CPI,9,0.81,2.337448559670782,1,,,,0.35,0.35,0.85
589,SPH+CPI,10,0.8133333333333334,2.3688524590163933,1,,,,0.35,0.35,0.85
590,SPH+CPI,1,0.37666666666666665,1.0,1,,,,0.35,0.35,0.9
591,SPH+CPI,2,0.54,1.3024691358024691,1,,,,0.35,0.35,0.9
592,SPH+CPI,3,0.6533333333333333,1.596938775510204,1,,,,0.35,0.35,0.9
593,SPH+CPI,4,0.72,1.8194444444444444,1,,,,0.35,0.35,0.9
594,SPH+CPI,5,0.7566666666666667,1.973568281938326,1,,,,0.35,0.35,0.9
595,SPH+CPI,6,0.77,2.0432900432900434,1,,,,0.35,0.35,0.9
596,SPH+CPI,7,0.79,2.168776371308017,1,,,,0.35,0.35,0.9
597,SPH+CPI,8,0.8066666666666666,2.2892561983471076,1,,,,0.35,0.35,0.9
598,SPH+CPI,9,0.8133333333333334,2.3442622950819674,1,,,,0.35,0.35,0.9
599,SPH+CPI,10,0.82,2.4065040650406506,1,,,,0.35,0.35,0.9
600,SPH+CPI,1,0.32666666666666666,1.0,1,,,,0.35,0.4,0.7
601,SPH+CPI,2,0.49,1.3333333333333333,1,,,,0.35,0.4,0.7
602,SPH+CPI,3,0.6233333333333333,1.6898395721925135,1,,,,0.35,0.4,0.7
603,SPH+CPI,4,0.7066666666666667,1.9622641509433962,1,,,,0.35,0.4,0.7
604,SPH+CPI,5,0.7466666666666667,2.125,1,,,,0.35,0.4,0.7
605,SPH+CPI,6,0.76,2.192982456140351,1,,,,0.35,0.4,0.7
606,SPH+CPI,7,0.7833333333333333,2.3361702127659574,1,,,,0.35,0.4,0.7
607,SPH+CPI,8,0.8,2.4541666666666666,1,,,,0.35,0.4,0.7
608,SPH+CPI,9,0.81,2.5349794238683128,1,,,,0.35,0.4,0.7
609,SPH+CPI,10,0.8133333333333334,2.5655737704918034,1,,,,0.35,0.4,0.7
610,SPH+CPI,1,0.37,1.0,1,,,,0.35,0.4,0.75
611,SPH+CPI,2,0.5133333333333333,1.2792207792207793,1,,,,0.35,0.4,0.75
612,SPH+CPI,3,0.61,1.5519125683060109,1,,,,0.35,0.4,0.75
613,SPH+CPI,4,0.69,1.8357487922705313,1,,,,0.35,0.4,0.75
614,SPH+CPI,5,0.75,2.088888888888889,1,,,,0.35,0.4,0.75
615,SPH+CPI,6,0.7666666666666667,2.1739130434782608,1,,,,0.35,0.4,0.75
616,SPH+CPI,7,0.7833333333333333,2.276595744680851,1,,,,0.35,0.4,0.75
617,SPH+CPI,8,0.7966666666666666,2.3723849372384938,1,,,,0.35,0.4,0.75
618,SPH+CPI,9,0.81,2.4814814814814814,1,,,,0.35,0.4,0.75
619,SPH+CPI,10,0.8133333333333334,2.512295081967213,1,,,,0.35,0.4,0.75
620,SPH+CPI,1,0.37,1.0,1,,,,0.35,0.4,0.8
621,SPH+CPI,2,0.5166666666666667,1.2838709677419355,1,,,,0.35,0.4,0.8
622,SPH+CPI,3,0.6133333333333333,1.5543478260869565,1,,,,0.35,0.4,0.8
623,SPH+CPI,4,0.6933333333333334,1.8365384615384615,1,,,,0.35,0.4,0.8
624,SPH+CPI,5,0.7533333333333333,2.088495575221239,1,,,,0.35,0.4,0.8
625,SPH+CPI,6,0.77,2.173160173160173,1,,,,0.35,0.4,0.8
626,SPH+CPI,7,0.7866666666666666,2.2754237288135593,1,,,,0.35,0.4,0.8
627,SPH+CPI,8,0.8,2.370833333333333,1,,,,0.35,0.4,0.8
628,SPH+CPI,9,0.81,2.4526748971193415,1,,,,0.35,0.4,0.8
629,SPH+CPI,10,0.8133333333333334,2.4836065573770494,1,,,,0.35,0.4,0.8
630,SPH+CPI,1,0.38666666666666666,1.0,1,,,,0.35,0.4,0.85
631,SPH+CPI,2,0.55,1.2969696969696969,1,,,,0.35,0.4,0.85
632,SPH+CPI,3,0.6566666666666666,1.5736040609137056,1,,,,0.35,0.4,0.85
633,SPH+CPI,4,0.7233333333333334,1.7972350230414746,1,,,,0.35,0.4,0.85
634,SPH+CPI,5,0.7566666666666667,1.9383259911894273,1,,,,0.35,0.4,0.85
635,SPH+CPI,6,0.77,2.0086580086580086,1,,,,0.35,0.4,0.85
636,SPH+CPI,7,0.79,2.1350210970464136,1,,,,0.35,0.4,0.85
637,SPH+CPI,8,0.8066666666666666,2.256198347107438,1,,,,0.35,0.4,0.85
638,SPH+CPI,9,0.8133333333333334,2.3114754098360657,1,,,,0.35,0.4,0.85
639,SPH+CPI,10,0.8166666666666667,2.342857142857143,1,,,,0.35,0.4,0.85
640,SPH+CPI,1,0.38666666666666666,1.0,1,,,,0.35,0.4,0.9
641,SPH+CPI,2,0.55,1.2969696969696969,1,,,,0.35,0.4,0.9
642,SPH+CPI,3,0.6566666666666666,1.5736040609137056,1,,,,0.35,0.4,0.9
643,SPH+CPI,4,0.72,1.787037037037037,1,,,,0.35,0.4,0.9
644,SPH+CPI,5,0.7566666666666667,1.9427312775330396,1,,,,0.35,0.4,0.9
645,SPH+CPI,6,0.77,2.012987012987013,1,,,,0.35,0.4,0.9
646,SPH+CPI,7,0.79,2.1392405063291138,1,,,,0.35,0.4,0.9
647,SPH+CPI,8,0.8066666666666666,2.260330578512397,1,,,,0.35,0.4,0.9
648,SPH+CPI,9,0.8133333333333334,2.3155737704918034,1,,,,0.35,0.4,0.9
649,SPH+CPI,10,0.82,2.3780487804878048,1,,,,0.35,0.4,0.9
650,SPH+CPI,1,0.32,1.0,1,,,,0.4,0.3,0.7
651,SPH+CPI,2,0.4766666666666667,1.3286713286713288,1,,,,0.4,0.3,0.7
652,SPH+CPI,3,0.6166666666666667,1.7081081081081082,1,,,,0.4,0.3,0.7
653,SPH+CPI,4,0.7066666666666667,2.0,1,,,,0.4,0.3,0.7
654,SPH+CPI,5,0.74,2.135135135135135,1,,,,0.4,0.3,0.7
655,SPH+CPI,6,0.7566666666666667,2.2202643171806167,1,,,,0.4,0.3,0.7
656,SPH+CPI,7,0.78,2.3632478632478633,1,,,,0.4,0.3,0.7
657,SPH+CPI,8,0.7966666666666666,2.481171548117155,1,,,,0.4,0.3,0.7
658,SPH+CPI,9,0.8066666666666666,2.56198347107438,1,,,,0.4,0.3,0.7
659,SPH+CPI,10,0.8133333333333334,2.622950819672131,1,,,,0.4,0.3,0.7
660,SPH+CPI,1,0.36333333333333334,1.0,1,,,,0.4,0.3,0.75
661,SPH+CPI,2,0.5,1.2733333333333334,1,,,,0.4,0.3,0.75
